净值日期,单位净值,日增长率
2022-10-20,3.692,0.24
2022-10-21,3.646,-1.25
2022-10-24,3.48,-4.55
2022-10-25,3.472,-0.23
2022-10-26,3.466,-0.17
2022-10-27,3.36,-3.06
2022-10-28,3.314,-1.37
2022-10-31,3.282,-0.97
2022-11-01,3.467,5.64
2022-11-02,3.542,2.16
2022-11-03,3.498,-1.24
2022-11-04,3.655,4.49
2022-11-07,3.67,0.41
2022-11-08,3.627,-1.17
2022-11-09,3.583,-1.21
2022-11-10,3.603,0.56
2022-11-11,3.713,3.05
2022-11-14,3.699,-0.38
2022-11-15,3.766,1.81
2022-11-16,3.772,0.16
2022-11-17,3.729,-1.14
2022-11-18,3.733,0.11
2022-11-21,3.659,-1.98
2022-11-22,3.664,0.14
2022-11-23,3.648,-0.44
2022-11-24,3.619,-0.79
2022-11-25,3.625,0.17
2022-11-28,3.629,0.11
2022-11-29,3.772,3.94
2022-11-30,3.769,-0.08
2022-12-01,3.848,2.1
2022-12-02,3.833,-0.39
2022-12-05,3.897,1.67
2022-12-06,3.977,2.05
2022-12-07,3.977,0.0
2022-12-08,3.978,0.03
2022-12-09,4.078,2.51
2022-12-12,4.02,-1.42
2022-12-13,4.055,0.87
2022-12-14,4.114,1.45
2022-12-15,4.087,-0.66
2022-12-16,4.108,0.51
2022-12-19,4.067,-1.0
2022-12-20,3.94,-3.12
2022-12-21,3.978,0.96
2022-12-22,4.029,1.28
2022-12-23,4.045,0.4
2022-12-26,4.009,-0.89
2022-12-27,4.071,1.55
2022-12-28,4.052,-0.47
2022-12-29,4.029,-0.57
2022-12-30,4.045,0.4
2022-12-31,4.044,-0.02
2023-01-03,3.993,-1.29
2023-01-04,4.008,0.38
2023-01-05,4.16,3.79
2023-01-06,4.159,-0.02
2023-01-09,4.199,0.96
2023-01-10,4.224,0.6
2023-01-11,4.22,-0.09
2023-01-12,4.206,-0.33
2023-01-13,4.298,2.19
2023-01-16,4.371,1.7
2023-01-17,4.336,-0.8
2023-01-18,4.295,-0.95
2023-01-19,4.28,-0.35
2023-01-20,4.272,-0.19
2023-01-30,4.299,0.63
2023-01-31,4.206,-2.16
2023-02-01,4.236,0.71
2023-02-02,4.25,0.33
2023-02-03,4.216,-0.8
2023-02-06,4.146,-1.66
2023-02-07,4.15,0.1
2023-02-08,4.12,-0.72
2023-02-09,4.197,1.87
2023-02-10,4.197,0.0
2023-02-13,4.297,2.38
2023-02-14,4.274,-0.54
2023-02-15,4.251,-0.54
2023-02-16,4.265,0.33
2023-02-17,4.222,-1.01
2023-02-20,4.315,2.2
2023-02-21,4.289,-0.6
2023-02-22,4.276,-0.3
2023-02-23,4.243,-0.77
2023-02-24,4.182,-1.44
2023-02-27,4.21,0.67
2023-02-28,4.212,0.05
2023-03-01,4.254,1.0
2023-03-02,4.24,-0.33
2023-03-03,4.22,-0.47
2023-03-06,4.202,-0.43
2023-03-07,4.134,-1.62
2023-03-08,4.101,-0.8
2023-03-09,4.087,-0.34
2023-03-10,4.031,-1.37
2023-03-13,4.097,1.64
2023-03-14,4.066,-0.76
2023-03-15,4.027,-0.96
2023-03-16,4.029,0.05
2023-03-17,3.969,-1.49
2023-03-20,3.936,-0.83
2023-03-21,4.028,2.34
2023-03-22,4.013,-0.37
2023-03-23,4.043,0.75
2023-03-24,4.053,0.25
2023-03-27,4.025,-0.69
2023-03-28,4.092,1.66
2023-03-29,4.122,0.73
2023-03-30,4.177,1.33
2023-03-31,4.177,0.0
2023-04-03,4.175,-0.05
2023-04-04,4.209,0.81
2023-04-06,4.154,-1.31
2023-04-07,4.138,-0.39
2023-04-10,4.109,-0.7
2023-04-11,4.056,-1.29
2023-04-12,3.983,-1.8
2023-04-13,3.995,0.3
2023-04-14,3.96,-0.88
2023-04-17,4.009,1.24
2023-04-18,4.025,0.4
2023-04-19,3.987,-0.94
2023-04-20,3.946,-1.03
2023-04-21,3.923,-0.58
2023-04-24,3.87,-1.35
2023-04-25,3.896,0.67
2023-04-26,3.907,0.28
2023-04-27,3.941,0.87
2023-04-28,3.96,0.48
2023-05-04,3.957,-0.08
2023-05-05,3.963,0.15
2023-05-08,3.913,-1.26
2023-05-09,3.908,-0.13
2023-05-10,3.905,-0.08
2023-05-11,3.889,-0.41
2023-05-12,3.854,-0.9
2023-05-15,3.894,1.04
2023-05-16,3.851,-1.1
2023-05-17,3.81,-1.06
2023-05-18,3.793,-0.45
2023-05-19,3.843,1.32
2023-05-22,3.916,1.9
2023-05-23,3.855,-1.56
2023-05-24,3.791,-1.66
2023-05-25,3.758,-0.87
2023-05-26,3.742,-0.43
2023-05-29,3.713,-0.77
2023-05-30,3.677,-0.97
2023-05-31,3.613,-1.74
2023-06-01,3.637,0.66
2023-06-02,3.728,2.5
2023-06-05,3.687,-1.1
2023-06-06,3.685,-0.05
2023-06-07,3.647,-1.03
2023-06-08,3.68,0.9
2023-06-09,3.668,-0.33
2023-06-12,3.748,2.18
2023-06-13,3.769,0.56
2023-06-14,3.833,1.7
2023-06-15,3.9,1.75
2023-06-16,3.927,0.69
2023-06-19,3.856,-1.81
2023-06-20,3.821,-0.91
2023-06-21,3.786,-0.92
2023-06-26,3.732,-1.43
2023-06-27,3.775,1.15
2023-06-28,3.783,0.21
2023-06-29,3.754,-0.77
2023-06-30,3.755,0.03
2023-07-03,3.819,1.7
2023-07-04,3.837,0.47
2023-07-05,3.778,-1.54
2023-07-06,3.752,-0.69
2023-07-07,3.735,-0.45
2023-07-10,3.741,0.16
2023-07-11,3.762,0.56
2023-07-12,3.754,-0.21
2023-07-13,3.831,2.05
2023-07-14,3.81,-0.55
2023-07-17,3.763,-1.23
2023-07-18,3.758,-0.13
2023-07-19,3.752,-0.16
2023-07-20,3.741,-0.29
2023-07-21,3.774,0.88
2023-07-24,3.74,-0.9
2023-07-25,3.885,3.88
2023-07-26,3.873,-0.31
2023-07-27,3.908,0.9
2023-07-28,3.991,2.12
2023-07-31,3.991,0.0
2023-08-01,3.953,-0.95
2023-08-02,3.947,-0.15
2023-08-03,3.954,0.18
2023-08-04,3.976,0.56
2023-08-07,3.95,-0.65
2023-08-08,3.94,-0.25
2023-08-09,3.94,0.0
2023-08-10,3.918,-0.56
2023-08-11,3.848,-1.79
2023-08-14,3.803,-1.17
2023-08-15,3.79,-0.34
2023-08-16,3.785,-0.13
2023-08-17,3.835,1.32
2023-08-18,3.768,-1.75
2023-08-21,3.749,-0.5
2023-08-22,3.759,0.27
2023-08-23,3.702,-1.52
2023-08-24,3.784,2.22
2023-08-25,3.765,-0.5
2023-08-28,3.771,0.16
2023-08-29,3.828,1.51
2023-08-30,3.844,0.42
2023-08-31,3.837,-0.18
2023-09-01,3.886,1.28
2023-09-04,3.958,1.85
2023-09-05,3.925,-0.83
2023-09-06,3.911,-0.36
2023-09-07,3.867,-1.13
2023-09-08,3.845,-0.57
2023-09-11,3.873,0.73
2023-09-12,3.878,0.13
2023-09-13,3.865,-0.34
2023-09-14,3.84,-0.65
2023-09-15,3.799,-1.07
2023-09-18,3.847,1.26
2023-09-19,3.823,-0.62
2023-09-20,3.808,-0.39
2023-09-21,3.753,-1.44
2023-09-22,3.812,1.57
2023-09-25,3.789,-0.6
2023-09-26,3.759,-0.79
2023-09-27,3.753,-0.16
2023-09-28,3.726,-0.72
2023-10-09,3.726,0.0
2023-10-10,3.687,-1.05
2023-10-11,3.683,-0.11
2023-10-12,3.708,0.68
2023-10-13,3.667,-1.11
2023-10-16,3.642,-0.68
2023-10-17,3.652,0.27
2023-10-18,3.659,0.19
2023-10-19,3.559,-2.73
2023-10-20,3.537,-0.62
2023-10-23,3.532,-0.14
2023-10-24,3.543,0.31
2023-10-25,3.6,1.61
2023-10-26,3.625,0.69
2023-10-27,3.663,1.05
2023-10-30,3.692,0.79
2023-10-31,3.683,-0.24
2023-11-01,3.727,1.19
2023-11-02,3.7,-0.72
2023-11-03,3.722,0.59
2023-11-06,3.721,-0.03
2023-11-07,3.703,-0.48
2023-11-08,3.691,-0.32
2023-11-09,3.682,-0.24
2023-11-10,3.648,-0.92
2023-11-13,3.609,-1.07
2023-11-14,3.623,0.39
2023-11-15,3.657,0.94
2023-11-16,3.635,-0.6
2023-11-17,3.632,-0.08
2023-11-20,3.64,0.22
2023-11-21,3.667,0.74
2023-11-22,3.643,-0.65
2023-11-23,3.659,0.44
2023-11-24,3.637,-0.6
2023-11-27,3.596,-1.13
2023-11-28,3.596,0.0
2023-11-29,3.588,-0.22
2023-11-30,3.595,0.2
2023-12-01,3.549,-1.28
2023-12-04,3.504,-1.27
2023-12-05,3.44,-1.83
2023-12-06,3.445,0.15
2023-12-07,3.44,-0.15
2023-12-08,3.452,0.35
2023-12-11,3.44,-0.35
2023-12-12,3.462,0.64
2023-12-13,3.378,-2.43
2023-12-14,3.337,-1.21
2023-12-15,3.33,-0.21
2023-12-18,3.329,-0.03
2023-12-19,3.327,-0.06
2023-12-20,3.292,-1.05
2023-12-21,3.336,1.34
2023-12-22,3.34,0.12
2023-12-25,3.364,0.72
2023-12-26,3.344,-0.59
2023-12-27,3.357,0.39
2023-12-28,3.439,2.44
2023-12-29,3.446,0.2
2023-12-31,3.445,-0.03
2024-01-02,3.37,-2.18
2024-01-03,3.353,-0.5
2024-01-04,3.308,-1.34
2024-01-05,3.3,-0.24
2024-01-08,3.263,-1.12
2024-01-09,3.258,-0.15
2024-01-10,3.27,0.37
2024-01-11,3.29,0.61
2024-01-12,3.281,-0.27
2024-01-15,3.265,-0.49
2024-01-16,3.28,0.46
2024-01-17,3.198,-2.5
2024-01-18,3.243,1.41
2024-01-19,3.251,0.25
2024-01-22,3.191,-1.85
2024-01-23,3.184,-0.22
2024-01-24,3.192,0.25
2024-01-25,3.231,1.22
2024-01-26,3.238,0.22
2024-01-29,3.251,0.4
2024-01-30,3.175,-2.34
2024-01-31,3.133,-1.32
2024-02-01,3.156,0.73
2024-02-02,3.153,-0.1
2024-02-05,3.198,1.43
2024-02-06,3.313,3.6
2024-02-07,3.369,1.69
2024-02-08,3.36,-0.27
2024-02-19,3.358,-0.06
2024-02-20,3.343,-0.45
2024-02-21,3.428,2.54
2024-02-22,3.434,0.18
2024-02-23,3.439,0.15
2024-02-26,3.431,-0.23
2024-02-27,3.449,0.52
2024-02-28,3.413,-1.04
2024-02-29,3.476,1.85
2024-03-01,3.502,0.75
2024-03-04,3.49,-0.34
2024-03-05,3.541,1.46
2024-03-06,3.514,-0.76
2024-03-07,3.512,-0.06
2024-03-08,3.493,-0.54
2024-03-11,3.545,1.49
2024-03-12,3.634,2.51
2024-03-13,3.628,-0.17
2024-03-14,3.622,-0.17
2024-03-15,3.637,0.41
2024-03-18,3.637,0.0
2024-03-19,3.664,0.74
2024-03-20,3.649,-0.41
2024-03-21,3.647,-0.05
2024-03-22,3.607,-1.1
2024-03-25,3.59,-0.47
2024-03-26,3.651,1.7
2024-03-27,3.62,-0.85
2024-03-28,3.644,0.66
2024-03-29,3.645,0.03
2024-04-01,3.731,2.36
2024-04-02,3.714,-0.46
2024-04-03,3.723,0.24
2024-04-08,3.647,-2.04
2024-04-09,3.635,-0.33
2024-04-10,3.614,-0.58
2024-04-11,3.626,0.33
2024-04-12,3.59,-0.99
2024-04-15,3.687,2.7
2024-04-16,3.656,-0.84
2024-04-17,3.664,0.22
2024-04-18,3.687,0.63
2024-04-19,3.648,-1.06
2024-04-22,3.667,0.52
2024-04-23,3.676,0.25
2024-04-24,3.679,0.08
2024-04-25,3.68,0.03
2024-04-26,3.746,1.79
2024-04-29,3.776,0.8
2024-04-30,3.815,1.03
2024-05-06,3.902,2.28
2024-05-07,3.907,0.13
2024-05-08,3.881,-0.67
2024-05-09,3.89,0.23
2024-05-10,3.879,-0.28
2024-05-13,3.859,-0.52
2024-05-14,3.856,-0.08
2024-05-15,3.852,-0.1
2024-05-16,3.86,0.21
2024-05-17,3.868,0.21
2024-05-20,3.856,-0.31
2024-05-21,3.843,-0.34
2024-05-22,3.804,-1.01
2024-05-23,3.78,-0.63
2024-05-24,3.736,-1.16
2024-05-27,3.761,0.67
2024-05-28,3.728,-0.88
2024-05-29,3.715,-0.35
2024-05-30,3.678,-1.0
2024-05-31,3.669,-0.24
2024-06-03,3.684,0.41
2024-06-04,3.695,0.3
2024-06-05,3.671,-0.65
2024-06-06,3.674,0.08
2024-06-07,3.636,-1.03
2024-06-11,3.591,-1.24
2024-06-12,3.584,-0.19
2024-06-13,3.544,-1.12
2024-06-14,3.564,0.56
2024-06-17,3.554,-0.28
2024-06-18,3.528,-0.73
2024-06-19,3.509,-0.54
2024-06-20,3.483,-0.74
2024-06-21,3.451,-0.92
2024-06-24,3.462,0.32
2024-06-25,3.472,0.29
2024-06-26,3.476,0.12
2024-06-27,3.435,-1.18
2024-06-28,3.408,-0.79
2024-06-30,3.408,0.0
2024-07-01,3.395,-0.38
2024-07-02,3.392,-0.09
2024-07-03,3.355,-1.09
2024-07-04,3.346,-0.27
2024-07-05,3.324,-0.66
2024-07-08,3.287,-1.11
2024-07-09,3.312,0.76
2024-07-10,3.32,0.24
2024-07-11,3.368,1.45
2024-07-12,3.395,0.8
2024-07-15,3.387,-0.24
2024-07-16,3.375,-0.35
2024-07-17,3.405,0.89
2024-07-18,3.419,0.41
2024-07-19,3.449,0.88
2024-07-22,3.405,-1.28
2024-07-23,3.29,-3.38
2024-07-24,3.237,-1.61
2024-07-25,3.224,-0.4
2024-07-26,3.265,1.27
2024-07-29,3.208,-1.75
2024-07-30,3.181,-0.84
2024-07-31,3.265,2.64
2024-08-01,3.197,-2.08
2024-08-02,3.174,-0.72
2024-08-05,3.181,0.22
2024-08-06,3.174,-0.22
2024-08-07,3.211,1.17
2024-08-08,3.239,0.87
2024-08-09,3.233,-0.19
2024-08-12,3.229,-0.12
2024-08-13,3.204,-0.77
2024-08-14,3.175,-0.91
2024-08-15,3.188,0.41
2024-08-16,3.193,0.16
2024-08-19,3.181,-0.38
2024-08-20,3.166,-0.47
2024-08-21,3.161,-0.16
2024-08-22,3.149,-0.38
2024-08-23,3.171,0.7
2024-08-26,3.158,-0.41
2024-08-27,3.138,-0.63
2024-08-28,3.082,-1.78
2024-08-29,3.117,1.14
2024-08-30,3.193,2.44
2024-09-02,3.12,-2.29
2024-09-03,3.156,1.15
2024-09-04,3.149,-0.22
2024-09-05,3.154,0.16
2024-09-06,3.123,-0.98
2024-09-09,3.073,-1.6
2024-09-10,3.07,-0.1
2024-09-11,3.085,0.49
2024-09-12,3.039,-1.49
2024-09-13,3.019,-0.66
2024-09-18,3.043,0.79
2024-09-19,3.08,1.22
2024-09-20,3.092,0.39
2024-09-23,3.104,0.39
2024-09-24,3.189,2.74
2024-09-25,3.232,1.35
2024-09-26,3.413,5.6
2024-09-27,3.588,5.13
2024-09-30,3.85,7.3
2024-10-08,3.966,3.01
2024-10-09,3.695,-6.83
2024-10-10,3.773,2.11
2024-10-11,3.679,-2.49
2024-10-14,3.732,1.44
2024-10-15,3.621,-2.97
2024-10-16,3.566,-1.52
2024-10-17,3.515,-1.43
2024-10-18,3.602,2.48
2024-10-21,3.607,0.14
2024-10-22,3.663,1.55
2024-10-23,3.701,1.04
2024-10-24,3.642,-1.59
2024-10-25,3.659,0.47
2024-10-28,3.687,0.77
2024-10-29,3.653,-0.92
2024-10-30,3.601,-1.42
2024-10-31,3.573,-0.78
2024-11-01,3.594,0.59
2024-11-04,3.639,1.25
2024-11-05,3.691,1.43
2024-11-06,3.648,-1.16
2024-11-07,3.792,3.95
2024-11-08,3.743,-1.29
2024-11-11,3.729,-0.37
2024-11-12,3.725,-0.11
2024-11-13,3.735,0.27
2024-11-14,3.698,-0.99
2024-11-15,3.667,-0.84
2024-11-18,3.625,-1.15
2024-11-19,3.624,-0.03
2024-11-20,3.625,0.03
2024-11-21,3.612,-0.36
2024-11-22,3.524,-2.44
2024-11-25,3.51,-0.4
2024-11-26,3.529,0.54
2024-11-27,3.571,1.19
2024-11-28,3.532,-1.09
2024-11-29,3.561,0.82
2024-12-02,3.582,0.59
2024-12-03,3.586,0.11
2024-12-04,3.577,-0.25
2024-12-05,3.548,-0.81
2024-12-06,3.581,0.93
2024-12-09,3.589,0.22
2024-12-10,3.634,1.25
2024-12-11,3.665,0.85
2024-12-12,3.726,1.66
2024-12-13,3.642,-2.25
2024-12-16,3.596,-1.26
2024-12-17,3.623,0.75
2024-12-18,3.621,-0.06
2024-12-19,3.601,-0.55
2024-12-20,3.59,-0.31
2024-12-23,3.58,-0.28
2024-12-24,3.613,0.92
2024-12-25,3.607,-0.17
2024-12-26,3.597,-0.28
2024-12-27,3.603,0.17
2024-12-30,3.593,-0.28
2024-12-31,3.593,0.0
2025-01-02,3.526,-1.86
2025-01-03,3.496,-0.85
2025-01-06,3.466,-0.86
2025-01-07,3.486,0.58
2025-01-08,3.505,0.55
2025-01-09,3.518,0.37
2025-01-10,3.47,-1.36
2025-01-13,3.455,-0.43
2025-01-14,3.517,1.79
2025-01-15,3.487,-0.85
2025-01-16,3.474,-0.37
2025-01-17,3.502,0.81
2025-01-20,3.523,0.6
2025-01-21,3.509,-0.4
2025-01-22,3.454,-1.57
2025-01-23,3.45,-0.12
2025-01-24,3.456,0.17
2025-01-27,3.465,0.26
2025-02-05,3.401,-1.85
2025-02-06,3.421,0.59
2025-02-07,3.461,1.17
2025-02-10,3.459,-0.06
2025-02-11,3.438,-0.61
2025-02-12,3.468,0.87
2025-02-13,3.503,1.01
2025-02-14,3.518,0.43
2025-02-17,3.505,-0.37
2025-02-18,3.485,-0.57
2025-02-19,3.487,0.06
2025-02-20,3.482,-0.14
2025-02-21,3.495,0.37
2025-02-24,3.503,0.23
2025-02-25,3.447,-1.6
2025-02-26,3.473,0.75
2025-02-27,3.529,1.61
2025-02-28,3.517,-0.34
2025-03-03,3.493,-0.68
2025-03-04,3.467,-0.74
2025-03-05,3.472,0.14
2025-03-06,3.509,1.07
2025-03-07,3.533,0.68
2025-03-10,3.535,0.06
2025-03-11,3.589,1.53
2025-03-12,3.59,0.03
2025-03-13,3.582,-0.22
2025-03-14,3.712,3.63
2025-03-17,3.715,0.08
2025-03-18,3.71,-0.13
2025-03-19,3.7,-0.27
2025-03-20,3.669,-0.84
2025-03-21,3.612,-1.55
2025-03-24,3.63,0.5
2025-03-25,3.615,-0.41
2025-03-26,3.622,0.19
2025-03-27,3.657,0.97
2025-03-28,3.629,-0.77
2025-03-31,3.615,-0.39
2025-04-01,3.599,-0.44
2025-04-02,3.587,-0.33
2025-04-03,3.568,-0.53
2025-04-07,3.375,-5.41
2025-04-08,3.446,2.1
2025-04-09,3.483,1.07
2025-04-10,3.521,1.09
2025-04-11,3.509,-0.34
2025-04-14,3.487,-0.63
2025-04-15,3.498,0.32
2025-04-16,3.507,0.26
2025-04-17,3.519,0.34
2025-04-18,3.493,-0.74
2025-04-21,3.492,-0.03
2025-04-22,3.502,0.29
2025-04-23,3.511,0.26
2025-04-24,3.498,-0.37
2025-04-25,3.498,0.0
2025-04-28,3.487,-0.31
2025-04-29,3.465,-0.63
2025-04-30,3.46,-0.14
2025-05-06,3.479,0.55
2025-05-07,3.489,0.29
2025-05-08,3.509,0.57
2025-05-09,3.506,-0.09
2025-05-12,3.537,0.88
2025-05-13,3.53,-0.2
2025-05-14,3.565,0.99
2025-05-15,3.545,-0.56
2025-05-16,3.532,-0.37
2025-05-19,3.502,-0.85
2025-05-20,3.522,0.57
2025-05-21,3.523,0.03
2025-05-22,3.521,-0.06
2025-05-23,3.512,-0.26
2025-05-26,3.465,-1.34
2025-05-27,3.454,-0.32
2025-05-28,3.475,0.61
2025-05-29,3.482,0.2
2025-05-30,3.45,-0.92
2025-06-03,3.423,-0.78
2025-06-04,3.428,0.15
2025-06-05,3.438,0.29
2025-06-06,3.433,-0.15
2025-06-09,3.419,-0.41
2025-06-10,3.406,-0.38
2025-06-11,3.437,0.91
2025-06-12,3.402,-1.02
2025-06-13,3.349,-1.56
2025-06-16,3.331,-0.54
2025-06-17,3.326,-0.15
2025-06-18,3.35,0.72
2025-06-19,3.325,-0.75
2025-06-20,3.358,0.99
2025-06-23,3.322,-1.07
2025-06-24,3.358,1.08
2025-06-25,3.375,0.51
2025-06-26,3.354,-0.62
2025-06-27,3.346,-0.24
2025-06-30,3.351,0.15
2025-07-01,3.35,-0.03
2025-07-02,3.359,0.27
2025-07-03,3.377,0.54
2025-07-04,3.387,0.3
2025-07-07,3.378,-0.27
2025-07-08,3.381,0.09
2025-07-09,3.389,0.24
2025-07-10,3.37,-0.56
2025-07-11,3.382,0.36
2025-07-14,3.391,0.27
2025-07-15,3.384,-0.21
2025-07-16,3.382,-0.06
2025-07-17,3.397,0.44
2025-07-18,3.412,0.44
2025-07-21,3.413,0.03
2025-07-22,3.461,1.41
2025-07-23,3.463,0.06
2025-07-24,3.474,0.32
2025-07-25,3.447,-0.78
2025-07-28,3.417,-0.87
2025-07-29,3.399,-0.53
2025-07-30,3.42,0.62
2025-07-31,3.342,-2.28
2025-08-01,3.348,0.18
2025-08-04,3.367,0.57
2025-08-05,3.406,1.16
2025-08-06,3.416,0.29
2025-08-07,3.416,0.0
2025-08-08,3.41,-0.18
2025-08-11,3.448,1.11
2025-08-12,3.468,0.58
2025-08-13,3.469,0.03
2025-08-14,3.458,-0.32
2025-08-15,3.479,0.61
2025-08-18,3.499,0.57
2025-08-19,3.526,0.77
2025-08-20,3.589,1.79
2025-08-21,3.607,0.5
2025-08-22,3.624,0.47
2025-08-25,3.697,2.01
2025-08-26,3.718,0.57
2025-08-27,3.628,-2.42
2025-08-28,3.624,-0.11
2025-08-29,3.697,2.01
2025-09-01,3.698,0.03
2025-09-02,3.714,0.43
2025-09-03,3.684,-0.81
2025-09-04,3.648,-0.98
2025-09-05,3.696,1.32
2025-09-08,3.745,1.33
2025-09-09,3.769,0.64
2025-09-10,3.763,-0.16
2025-09-11,3.784,0.56
2025-09-12,3.752,-0.85
2025-09-15,3.747,-0.13
2025-09-16,3.744,-0.08
2025-09-17,3.75,0.16
2025-09-18,3.699,-1.36
2025-09-19,3.693,-0.16
2025-09-22,3.65,-1.16
2025-09-23,3.642,-0.22
2025-09-24,3.645,0.08
2025-09-25,3.616,-0.8
2025-09-26,3.608,-0.22
2025-09-29,3.643,0.97
2025-09-30,3.647,0.11
2025-10-09,3.621,-0.71
2025-10-10,3.614,-0.19
2025-10-13,3.553,-1.69
2025-10-14,3.564,0.31
2025-10-15,3.589,0.7
2025-10-16,3.616,0.75
2025-10-17,3.547,-1.91
2025-10-20,3.547,0.0
2025-10-21,3.558,0.31
2025-10-22,3.541,-0.48
2025-10-23,3.577,1.02
2025-10-24,3.551,-0.73
2025-10-27,3.552,0.03
2025-10-28,3.552,0.0
2025-10-29,3.55,-0.06
2025-10-30,3.552,0.06
2025-10-31,3.592,1.13
2025-11-03,3.582,-0.28
2025-11-04,3.549,-0.92
2025-11-05,3.542,-0.2
2025-11-06,3.564,0.62
2025-11-07,3.557,-0.2
2025-11-10,3.641,2.36
2025-11-11,3.637,-0.11
2025-11-12,3.637,0.0
2025-11-13,3.647,0.27
2025-11-14,3.6,-1.29
2025-11-17,3.576,-0.67
2025-11-18,3.559,-0.48
2025-11-19,3.573,0.39
2025-11-20,3.566,-0.2
2025-11-21,3.557,-0.25
2025-11-24,3.546,-0.31
2025-11-25,3.55,0.11
2025-11-26,3.569,0.54
2025-11-27,3.57,0.03
2025-11-28,3.588,0.5
2025-12-01,3.599,0.31
2025-12-02,3.583,-0.44
2025-12-03,3.566,-0.47
2025-12-04,3.542,-0.67
2025-12-05,3.557,0.42
2025-12-08,3.523,-0.96
2025-12-09,3.485,-1.08
2025-12-10,3.513,0.8
2025-12-11,3.499,-0.4
2025-12-12,3.517,0.51
2025-12-15,3.517,0.0
2025-12-16,3.501,-0.45
2025-12-17,3.521,0.57
2025-12-18,3.504,-0.48
2025-12-19,3.513,0.26
2025-12-22,3.507,-0.17
2025-12-23,3.486,-0.6
2025-12-24,3.466,-0.57
2025-12-25,3.489,0.66
2025-12-26,3.486,-0.09
2025-12-29,3.454,-0.92
2025-12-30,3.466,0.35
2025-12-31,3.443,-0.66
2026-01-05,3.489,1.34
2026-01-06,3.495,0.17
2026-01-07,3.479,-0.46
2026-01-08,3.455,-0.69
2026-01-09,3.463,0.23
2026-01-12,3.463,0.0
2026-01-13,3.418,-1.3
2026-01-14,3.392,-0.76
2026-01-15,3.394,0.06
2026-01-16,3.387,-0.21
2026-01-19,3.386,-0.03
2026-01-20,3.396,0.3
2026-01-21,3.354,-1.24
2026-01-22,3.338,-0.48
2026-01-23,3.322,-0.48
2026-01-26,3.306,-0.48
2026-01-27,3.292,-0.42
2026-01-28,3.293,0.03
2026-01-29,3.42,3.86
2026-01-30,3.348,-2.11
2026-02-02,3.351,0.09
2026-02-03,3.383,0.95
2026-02-04,3.472,2.63
2026-02-05,3.496,0.69
2026-02-06,3.444,-1.49
2026-02-09,3.436,-0.23
2026-02-10,3.407,-0.84
2026-02-11,3.406,-0.03
2026-02-12,3.372,-1.0
2026-02-13,3.361,-0.33
2026-02-24,3.353,-0.24
2026-02-25,3.361,0.24
2026-02-26,3.311,-1.49
2026-02-27,3.294,-0.51
2026-03-02,3.262,-0.97
2026-03-03,3.227,-1.07
2026-03-04,3.177,-1.55
2026-03-05,3.194,0.54
2026-03-06,3.233,1.22
2026-03-09,3.197,-1.11
2026-03-10,3.224,0.84
2026-03-11,3.243,0.59
2026-03-12,3.239,-0.12
2026-03-13,3.245,0.19
2026-03-16,3.282,1.14
2026-03-17,3.279,-0.09
2026-03-18,3.252,-0.82
2026-03-19,3.203,-1.51
2026-03-20,3.188,-0.47
2026-03-23,3.102,-2.7
2026-03-24,3.121,0.61
2026-03-25,3.148,0.87
2026-03-26,3.101,-1.49
2026-03-27,3.138,1.19
2026-03-30,3.117,-0.67
2026-03-31,3.11,-0.22
2026-04-01,3.155,1.45
2026-04-02,3.171,0.51
2026-04-03,3.13,-1.29
2026-04-07,3.107,-0.73
2026-04-08,3.162,1.77
2026-04-09,3.124,-1.2
2026-04-10,3.128,0.13
2026-04-13,3.11,-0.58
2026-04-14,3.135,0.8
2026-04-15,3.152,0.54
2026-04-16,3.181,0.92
2026-04-17,3.146,-1.1
2026-04-20,3.146,0.0
2026-04-21,3.141,-0.16
2026-04-22,3.132,-0.29
2026-04-23,3.143,0.35
2026-04-24,3.144,0.03
2026-04-27,3.118,-0.83
2026-04-28,3.126,0.26
2026-04-29,3.158,1.02
2026-04-30,3.133,-0.79
2026-05-06,3.099,-1.09
2026-05-07,3.103,0.13
2026-05-08,3.094,-0.29
2026-05-11,3.086,-0.26
2026-05-12,3.052,-1.1
2026-05-13,3.021,-1.02
2026-05-14,3.016,-0.17
2026-05-15,2.993,-0.76
2026-05-18,2.951,-1.4
2026-05-19,2.951,0.0
2026-05-20,2.933,-0.61
2026-05-21,2.929,-0.14
2026-05-22,2.909,-0.68
2026-05-25,2.917,0.28
2026-05-26,2.913,-0.14
2026-05-27,2.902,-0.38
2026-05-28,2.857,-1.55
2026-05-29,2.889,1.12
2026-06-01,2.89,0.03
2026-06-02,2.893,0.1
2026-06-03,2.857,-1.24
2026-06-04,2.826,-1.09
2026-06-05,2.827,0.04
2026-06-08,2.806,-0.74
2026-06-09,2.806,0.0
2026-06-10,2.807,0.04
2026-06-11,2.799,-0.29
2026-06-12,2.805,0.21
2026-06-15,2.793,-0.43
2026-06-16,2.74,-1.9
2026-06-17,2.716,-0.88
2026-06-18,2.68,-1.33
2026-06-22,2.702,0.82
2026-06-23,2.659,-1.59
2026-06-24,2.625,-1.28
2026-06-25,2.636,0.42
2026-06-26,2.616,-0.76
2026-06-29,2.67,2.06
2026-06-30,2.658,-0.45
2026-07-01,2.683,0.94
2026-07-02,2.682,-0.04
