净值日期,单位净值,日增长率,累计净值
2015-09-10,0.8671,-1.2752,0.8671
2015-09-11,0.8687,0.1845,0.8687
2015-09-14,0.8084,-6.9414,0.8084
2015-09-15,0.7717,-4.5398,0.7717
2015-09-16,0.8323,7.8528,0.8323
2015-09-17,0.8173,-1.8022,0.8173
2015-09-18,0.8313,1.713,0.8313
2015-09-21,0.8764,5.4252,0.8764
2015-09-22,0.8906,1.6203,0.8906
2015-09-23,0.8829,-0.8646,0.8829
2015-09-24,0.8934,1.1893,0.8934
2015-09-25,0.8686,-2.7759,0.8686
2015-09-28,0.9024,3.8913,0.9024
2015-09-29,0.8906,-1.3076,0.8906
2015-09-30,0.8832,-0.8309,0.8832
2015-10-08,0.9242,4.6422,0.9242
2015-10-09,0.9412,1.8394,0.9412
2015-10-12,0.9782,3.9312,0.9782
2015-10-13,0.9917,1.3801,0.9917
2015-10-14,0.9721,-1.9764,0.9721
2015-10-15,1.0031,3.189,1.0031
2015-10-16,1.0125,0.9371,1.0125
2015-10-19,0.9947,-1.758,0.9947
2015-10-20,1.0153,2.071,1.0153
2015-10-21,0.9612,-5.3285,0.9612
2015-10-22,1.0138,5.4723,1.0138
2015-10-23,1.0596,4.5177,1.0596
2015-10-26,1.0533,-0.5946,1.0533
2015-10-27,1.0582,0.4652,1.0582
2015-10-28,1.0291,-2.75,1.0291
2015-10-29,1.0297,0.0583,1.0297
2015-10-30,1.0409,1.0877,1.0409
2015-11-02,1.0235,-1.6716,1.0235
2015-11-03,1.0243,0.0782,1.0243
2015-11-04,1.0742,4.8716,1.0742
2015-11-05,1.0643,-0.9216,1.0643
2015-11-06,1.0876,2.1892,1.0876
2015-11-09,1.1002,1.1585,1.1002
2015-11-10,1.1053,0.4636,1.1053
2015-11-11,1.1282,2.0718,1.1282
2015-11-12,1.1422,1.2409,1.1422
2015-11-13,1.1049,-3.2656,1.1049
2015-11-16,1.1305,2.317,1.1305
2015-11-17,1.1154,-1.3357,1.1154
2015-11-18,1.1041,-1.0131,1.1041
2015-11-19,1.1234,1.748,1.1234
2015-11-20,1.146,2.0118,1.146
2015-11-23,1.1461,0.0087,1.1461
2015-11-24,1.165,1.6491,1.165
2015-11-25,1.1876,1.9399,1.1876
2015-11-26,1.1817,-0.4968,1.1817
2015-11-27,1.1029,-6.6684,1.1029
2015-11-30,1.0993,-0.3264,1.0993
2015-12-01,1.106,0.6095,1.106
2015-12-02,1.0858,-1.8264,1.0858
2015-12-03,1.1099,2.2196,1.1099
2015-12-04,1.1125,0.2343,1.1125
2015-12-07,1.1317,1.7258,1.1317
2015-12-08,1.1124,-1.7054,1.1124
2015-12-09,1.1065,-0.5304,1.1065
2015-12-10,1.113,0.5874,1.113
2015-12-11,1.1015,-1.0332,1.1015
2015-12-14,1.1249,2.1244,1.1249
2015-12-15,1.144,1.6979,1.144
2015-12-16,1.1658,1.9056,1.1658
2015-12-17,1.1985,2.8049,1.1985
2015-12-18,1.2065,0.6675,1.2065
2015-12-21,1.245,3.191,1.245
2015-12-22,1.2446,-0.0321,1.2446
2015-12-23,1.2473,0.2169,1.2473
2015-12-24,1.2499,0.2085,1.2499
2015-12-25,1.2673,1.3921,1.2673
2015-12-28,1.2299,-2.9512,1.2299
2015-12-29,1.2396,0.7887,1.2396
2015-12-30,1.2598,1.6296,1.2598
2015-12-31,1.2354,-1.9368,1.2354
2016-01-04,1.1251,-8.9283,1.1251
2016-01-05,1.1188,-0.56,1.1188
2016-01-06,1.1447,2.315,1.1447
2016-01-07,1.0425,-8.9281,1.0425
2016-01-08,1.0552,1.2182,1.0552
2016-01-11,0.9657,-8.4818,0.9657
2016-01-12,0.9774,1.2116,0.9774
2016-01-13,0.9448,-3.3354,0.9448
2016-01-14,0.9875,4.5195,0.9875
2016-01-15,0.967,-2.0759,0.967
2016-01-18,0.9913,2.5129,0.9913
2016-01-19,1.0235,3.2483,1.0235
2016-01-20,1.0094,-1.3776,1.0094
2016-01-21,0.9817,-2.7442,0.9817
2016-01-22,0.996,1.4567,0.996
2016-01-25,1.0046,0.8635,1.0046
2016-01-26,0.9239,-8.033,0.9239
2016-01-27,0.9134,-1.1365,0.9134
2016-01-28,0.8695,-4.8062,0.8695
2016-01-29,0.9013,3.6573,0.9013
2016-02-01,0.8915,-1.0873,0.8915
2016-02-02,0.9248,3.7353,0.9248
2016-02-03,0.93,0.5623,0.93
2016-02-04,0.9559,2.7849,0.9559
2016-02-05,0.9512,-0.4917,0.9512
2016-02-15,0.9715,2.1341,0.9715
2016-02-16,0.9988,2.8101,0.9988
2016-02-17,1.0026,0.3805,1.0026
2016-02-18,1.0024,-0.0199,1.0024
2016-02-19,1.0064,0.399,1.0064
2016-02-22,1.025,1.8482,1.025
2016-02-23,1.0153,-0.9463,1.0153
2016-02-24,1.0116,-0.3644,1.0116
2016-02-25,0.9294,-8.1257,0.9294
2016-02-26,0.9215,-0.85,0.9215
2016-02-29,0.8597,-6.7065,0.8597
2016-03-01,0.8766,1.9658,0.8766
2016-03-02,0.923,5.2932,0.923
2016-03-03,0.9283,0.5742,0.9283
2016-03-04,0.8954,-3.5441,0.8954
2016-03-07,0.9108,1.7199,0.9108
2016-03-08,0.9195,0.9552,0.9195
2016-03-09,0.9044,-1.6422,0.9044
2016-03-10,0.9012,-0.3538,0.9012
2016-03-11,0.8953,-0.6547,0.8953
2016-03-14,0.9224,3.0269,0.9224
2016-03-15,0.9198,-0.2819,0.9198
2016-03-16,0.9093,-1.1416,0.9093
2016-03-17,0.9456,3.9921,0.9456
2016-03-18,0.9779,3.4158,0.9779
2016-03-21,1.0013,2.3929,1.0013
2016-03-22,0.9967,-0.4594,0.9967
2016-03-23,0.9996,0.291,0.9996
2016-03-24,0.9867,-1.2905,0.9867
2016-03-25,0.9916,0.4966,0.9916
2016-03-28,0.9873,-0.4336,0.9873
2016-03-29,0.9647,-2.2891,0.9647
2016-03-30,1.0038,4.0531,1.0038
2016-03-31,1.0049,0.1096,1.0049
2016-04-01,0.9935,-1.1344,0.9935
2016-04-05,1.017,2.3654,1.017
2016-04-06,1.0299,1.2684,1.0299
2016-04-07,1.0162,-1.3302,1.0162
2016-04-08,1.0124,-0.3739,1.0124
2016-04-11,1.0442,3.1411,1.0442
2016-04-12,1.0314,-1.2258,1.0314
2016-04-13,1.0458,1.3962,1.0458
2016-04-14,1.0518,0.5737,1.0518
2016-04-15,1.0488,-0.2852,1.0488
2016-04-18,1.032,-1.6018,1.032
2016-04-19,1.0358,0.3682,1.0358
2016-04-20,0.9811,-5.2809,0.9811
2016-04-21,0.9717,-0.9581,0.9717
2016-04-22,0.9913,2.0171,0.9913
2016-04-25,0.9939,0.2623,0.9939
2016-04-26,1.0059,1.2074,1.0059
2016-04-27,1.0012,-0.4672,1.0012
2016-04-28,1.0048,0.3596,1.0048
2016-04-29,1.0081,0.3284,1.0081
2016-05-03,1.0394,3.1049,1.0394
2016-05-04,1.0472,0.7504,1.0472
2016-05-05,1.0525,0.5061,1.0525
2016-05-06,1.0104,-4.0,1.0104
2016-05-09,0.9686,-4.137,0.9686
2016-05-10,0.9693,0.0723,0.9693
2016-05-11,0.9731,0.392,0.9731
2016-05-12,0.9688,-0.4419,0.9688
2016-05-13,0.9715,0.2787,0.9715
2016-05-16,0.9904,1.9454,0.9904
2016-05-17,0.9902,-0.0202,0.9902
2016-05-18,0.9638,-2.6661,0.9638
2016-05-19,0.9725,0.9027,0.9725
2016-05-20,0.9845,1.2339,0.9845
2016-05-23,1.0032,1.8994,1.0032
2016-05-24,0.9905,-1.2659,0.9905
2016-05-25,0.9867,-0.3836,0.9867
2016-05-26,0.9913,0.4662,0.9913
2016-05-27,0.9929,0.1614,0.9929
2016-05-30,0.9843,-0.8661,0.9843
2016-05-31,1.0201,3.6371,1.0201
2016-06-01,1.0258,0.5588,1.0258
2016-06-02,1.031,0.5069,1.031
2016-06-03,1.0359,0.4753,1.0359
2016-06-06,1.0399,0.3861,1.0399
2016-06-07,1.0414,0.1442,1.0414
2016-06-08,1.0326,-0.845,1.0326
2016-06-13,0.9885,-4.2708,0.9885
2016-06-14,0.9913,0.2833,0.9913
2016-06-15,1.0176,2.6531,1.0176
2016-06-16,1.0147,-0.285,1.0147
2016-06-17,1.0248,0.9954,1.0248
2016-06-20,1.0386,1.3466,1.0386
2016-06-21,1.0269,-1.1265,1.0269
2016-06-22,1.0561,2.8435,1.0561
2016-06-23,1.0556,-0.0473,1.0556
2016-06-24,1.0494,-0.5873,1.0494
2016-06-27,1.0679,1.7629,1.0679
2016-06-28,1.0834,1.4514,1.0834
2016-06-29,1.0783,-0.4707,1.0783
2016-06-30,1.0792,0.0835,1.0792
2016-07-01,1.0743,-0.454,1.0743
2016-07-04,1.0925,1.6941,1.0925
2016-07-05,1.0928,0.0275,1.0928
2016-07-06,1.1024,0.8785,1.1024
2016-07-07,1.1188,1.4877,1.1188
2016-07-08,1.1185,-0.0268,1.1185
2016-07-11,1.1158,-0.2414,1.1158
2016-07-12,1.1304,1.3085,1.1304
2016-07-13,1.1356,0.46,1.1356
2016-07-14,1.1301,-0.4843,1.1301
2016-07-15,1.1281,-0.177,1.1281
2016-07-18,1.1239,-0.3723,1.1239
2016-07-19,1.1207,-0.2847,1.1207
2016-07-20,1.118,-0.2409,1.118
2016-07-21,1.1178,-0.0179,1.1178
2016-07-22,1.1087,-0.8141,1.1087
2016-07-25,1.1066,-0.1894,1.1066
2016-07-26,1.1233,1.5091,1.1233
2016-07-27,1.0855,-3.3651,1.0855
2016-07-28,1.0883,0.2579,1.0883
2016-07-29,1.0894,0.1011,1.0894
2016-08-01,1.0753,-1.2943,1.0753
2016-08-02,1.078,0.2511,1.078
2016-08-03,1.08,0.1855,1.08
2016-08-04,1.0825,0.2315,1.0825
2016-08-05,1.0674,-1.3949,1.0674
2016-08-08,1.0724,0.4684,1.0724
2016-08-09,1.0812,0.8206,1.0812
2016-08-10,1.0806,-0.0555,1.0806
2016-08-11,1.0683,-1.1383,1.0683
2016-08-12,1.0727,0.4119,1.0727
2016-08-15,1.0976,2.3212,1.0976
2016-08-16,1.1078,0.9293,1.1078
2016-08-17,1.1084,0.0542,1.1084
2016-08-18,1.1046,-0.3428,1.1046
2016-08-19,1.102,-0.2354,1.102
2016-08-22,1.0978,-0.3811,1.0978
2016-08-23,1.104,0.5648,1.104
2016-08-24,1.0998,-0.3804,1.0998
2016-08-25,1.1012,0.1273,1.1012
2016-08-26,1.1094,0.7446,1.1094
2016-08-29,1.1069,-0.2253,1.1069
2016-08-30,1.1035,-0.3072,1.1035
2016-08-31,1.103,-0.0453,1.103
2016-09-01,1.0902,-1.1605,1.0902
2016-09-02,1.0892,-0.0917,1.0892
2016-09-05,1.0946,0.4958,1.0946
2016-09-06,1.1112,1.5165,1.1112
2016-09-07,1.1123,0.099,1.1123
2016-09-08,1.1123,0.0,1.1123
2016-09-09,1.1075,-0.4315,1.1075
2016-09-12,1.081,-2.3928,1.081
2016-09-13,1.0833,0.2128,1.0833
2016-09-14,1.0811,-0.2031,1.0811
2016-09-19,1.0921,1.0175,1.0921
2016-09-20,1.0929,0.0733,1.0929
2016-09-21,1.093,0.0091,1.093
2016-09-22,1.0967,0.3385,1.0967
2016-09-23,1.0929,-0.3465,1.0929
2016-09-26,1.0706,-2.0404,1.0706
2016-09-27,1.0823,1.0928,1.0823
2016-09-28,1.0798,-0.231,1.0798
2016-09-29,1.0819,0.1945,1.0819
2016-09-30,1.0847,0.2588,1.0847
2016-10-10,1.1156,2.8487,1.1156
2016-10-11,1.1209,0.4751,1.1209
2016-10-12,1.1298,0.794,1.1298
2016-10-13,1.1306,0.0708,1.1306
2016-10-14,1.1238,-0.6015,1.1238
2016-10-17,1.1146,-0.8187,1.1146
2016-10-18,1.1313,1.4983,1.1313
2016-10-19,1.1295,-0.1591,1.1295
2016-10-20,1.1333,0.3364,1.1333
2016-10-21,1.1277,-0.4941,1.1277
2016-10-24,1.1303,0.2306,1.1303
2016-10-25,1.1319,0.1416,1.1319
2016-10-26,1.1287,-0.2827,1.1287
2016-10-27,1.1219,-0.6025,1.1219
2016-10-28,1.1253,0.3031,1.1253
2016-10-31,1.1323,0.6221,1.1323
2016-11-01,1.138,0.5034,1.138
2016-11-02,1.1318,-0.5448,1.1318
2016-11-03,1.1371,0.4683,1.1371
2016-11-04,1.1345,-0.2287,1.1345
2016-11-07,1.136,0.1322,1.136
2016-11-08,1.1403,0.3785,1.1403
2016-11-09,1.1286,-1.026,1.1286
2016-11-10,1.1387,0.8949,1.1387
2016-11-11,1.1397,0.0878,1.1397
2016-11-14,1.1357,-0.351,1.1357
2016-11-15,1.1382,0.2201,1.1382
2016-11-16,1.139,0.0703,1.139
2016-11-17,1.1363,-0.2371,1.1363
2016-11-18,1.1323,-0.352,1.1323
2016-11-21,1.1318,-0.0442,1.1318
2016-11-22,1.1407,0.7864,1.1407
2016-11-23,1.1298,-0.9556,1.1298
2016-11-24,1.1245,-0.4691,1.1245
2016-11-25,1.1234,-0.0978,1.1234
2016-11-28,1.1239,0.0445,1.1239
2016-11-29,1.1153,-0.7652,1.1153
2016-11-30,1.1097,-0.5021,1.1097
2016-12-01,1.1139,0.3785,1.1139
2016-12-02,1.0935,-1.8314,1.0935
2016-12-05,1.0899,-0.3292,1.0899
2016-12-06,1.0964,0.5964,1.0964
2016-12-07,1.1047,0.757,1.1047
2016-12-08,1.0959,-0.7966,1.0959
2016-12-09,1.0906,-0.4836,1.0906
2016-12-12,1.0365,-4.9606,1.0365
2016-12-13,1.0419,0.521,1.0419
2016-12-14,1.0285,-1.2861,1.0285
2016-12-15,1.0304,0.1847,1.0304
2016-12-16,1.0428,1.2034,1.0428
2016-12-19,1.0404,-0.2301,1.0404
2016-12-20,1.047,0.6344,1.047
2016-12-21,1.0602,1.2607,1.0602
2016-12-22,1.0582,-0.1886,1.0582
2016-12-23,1.0503,-0.7466,1.0503
2016-12-26,1.0566,0.5998,1.0566
2016-12-27,1.0535,-0.2934,1.0535
2016-12-28,1.0535,0.0,1.0535
2016-12-29,1.0506,-0.2753,1.0506
2016-12-30,1.0578,0.6853,1.0578
2016-12-31,1.0578,0.0,1.0578
2017-01-03,1.0612,0.3214,1.0612
2017-01-04,1.0702,0.8481,1.0702
2017-01-05,1.0698,-0.0374,1.0698
2017-01-06,1.0603,-0.888,1.0603
2017-01-09,1.0667,0.6036,1.0667
2017-01-10,1.0661,-0.0562,1.0661
2017-01-11,1.054,-1.135,1.054
2017-01-12,1.0406,-1.2713,1.0406
2017-01-13,1.022,-1.7874,1.022
2017-01-16,1.0019,-1.9667,1.0019
2017-01-17,1.0048,0.2895,1.0048
2017-01-18,0.995,-0.9753,0.995
2017-01-19,0.9825,-1.2563,0.9825
2017-01-20,0.9997,1.7506,0.9997
2017-01-23,1.0093,0.9603,1.0093
2017-01-24,1.0023,-0.6935,1.0023
2017-01-25,1.007,0.4689,1.007
2017-01-26,1.021,1.3903,1.021
2017-02-03,1.0148,-0.6072,1.0148
2017-02-06,1.0235,0.8573,1.0235
2017-02-07,1.0225,-0.0977,1.0225
2017-02-08,1.0337,1.0954,1.0337
2017-02-09,1.0453,1.1222,1.0453
2017-02-10,1.0365,-0.8419,1.0365
2017-02-13,1.0414,0.4727,1.0414
2017-02-14,1.0361,-0.5089,1.0361
2017-02-15,1.0288,-0.7046,1.0288
2017-02-16,1.0282,-0.0583,1.0282
2017-02-17,1.0213,-0.6711,1.0213
2017-02-20,1.0226,0.1273,1.0226
2017-02-21,1.0333,1.0464,1.0333
2017-02-22,1.0386,0.5129,1.0386
2017-02-23,1.0644,2.4841,1.0644
2017-02-24,1.0612,-0.3006,1.0612
2017-02-27,1.0585,-0.2544,1.0585
2017-02-28,1.0526,-0.5574,1.0526
2017-03-01,1.0575,0.4655,1.0575
2017-03-02,1.0545,-0.2837,1.0545
2017-03-03,1.06,0.5216,1.06
2017-03-06,1.0676,0.717,1.0676
2017-03-07,1.0762,0.8055,1.0762
2017-03-08,1.0719,-0.3996,1.0719
2017-03-09,1.0632,-0.8116,1.0632
2017-03-10,1.0564,-0.6396,1.0564
2017-03-13,1.0614,0.4733,1.0614
2017-03-14,1.0653,0.3674,1.0653
2017-03-15,1.064,-0.122,1.064
2017-03-16,1.0803,1.532,1.0803
2017-03-17,1.0743,-0.5554,1.0743
2017-03-20,1.0751,0.0745,1.0751
2017-03-21,1.0762,0.1023,1.0762
2017-03-22,1.0798,0.3345,1.0798
2017-03-23,1.0795,-0.0278,1.0795
2017-03-24,1.0828,0.3057,1.0828
2017-03-27,1.0746,-0.7573,1.0746
2017-03-28,1.0745,-0.0093,1.0745
2017-03-29,1.0639,-0.9865,1.0639
2017-03-30,1.0514,-1.1749,1.0514
2017-03-31,1.0509,-0.0476,1.0509
2017-04-05,1.0668,1.513,1.0668
2017-04-06,1.0704,0.3375,1.0704
2017-04-07,1.0687,-0.1588,1.0687
2017-04-10,1.0596,-0.8515,1.0596
2017-04-11,1.0607,0.1038,1.0607
2017-04-12,1.0538,-0.6505,1.0538
2017-04-13,1.0583,0.427,1.0583
2017-04-14,1.0432,-1.4268,1.0432
2017-04-17,1.0267,-1.5817,1.0267
2017-04-18,1.021,-0.5552,1.021
2017-04-19,1.0189,-0.2057,1.0189
2017-04-20,1.0306,1.1483,1.0306
2017-04-21,1.0357,0.4949,1.0357
2017-04-24,1.0236,-1.1683,1.0236
2017-04-25,1.0259,0.2247,1.0259
2017-04-26,1.0213,-0.4484,1.0213
2017-04-27,1.0308,0.9302,1.0308
2017-04-28,1.0333,0.2425,1.0333
2017-05-02,1.0292,-0.3968,1.0292
2017-05-03,1.0204,-0.855,1.0204
2017-05-04,1.0147,-0.5586,1.0147
2017-05-05,0.9999,-1.4586,0.9999
2017-05-08,0.9844,-1.5502,0.9844
2017-05-09,0.9914,0.7111,0.9914
2017-05-10,0.9712,-2.0375,0.9712
2017-05-11,0.9737,0.2574,0.9737
2017-05-12,0.9706,-0.3184,0.9706
2017-05-15,0.9703,-0.0309,0.9703
2017-05-16,0.9938,2.4219,0.9938
2017-05-17,0.9958,0.2012,0.9958
2017-05-18,0.9925,-0.3314,0.9925
2017-05-19,0.9799,-1.2695,0.9799
2017-05-22,0.9706,-0.9491,0.9706
2017-05-23,0.9486,-2.2666,0.9486
2017-05-24,0.9459,-0.2846,0.9459
2017-05-25,0.9468,0.0951,0.9468
2017-05-26,0.9439,-0.3063,0.9439
2017-05-31,0.9241,-2.0977,0.9241
2017-06-01,0.899,-2.7162,0.899
2017-06-02,0.9084,1.0456,0.9084
2017-06-05,0.9217,1.4641,0.9217
2017-06-06,0.9252,0.3797,0.9252
2017-06-07,0.941,1.7077,0.941
2017-06-08,0.9373,-0.3932,0.9373
2017-06-09,0.9359,-0.1494,0.9359
2017-06-12,0.9218,-1.5066,0.9218
2017-06-13,0.9345,1.3777,0.9345
2017-06-14,0.936,0.1605,0.936
2017-06-15,0.9441,0.8654,0.9441
2017-06-16,0.944,-0.0106,0.944
2017-06-19,0.9486,0.4873,0.9486
2017-06-20,0.9466,-0.2108,0.9466
2017-06-21,0.9477,0.1162,0.9477
2017-06-22,0.9296,-1.9099,0.9296
2017-06-23,0.9292,-0.043,0.9292
2017-06-26,0.9479,2.0125,0.9479
2017-06-27,0.9543,0.6752,0.9543
2017-06-28,0.9483,-0.6287,0.9483
2017-06-29,0.9545,0.6538,0.9545
2017-06-30,0.9576,0.3248,0.9576
2017-07-03,0.9616,0.4177,0.9616
2017-07-04,0.9534,-0.8527,0.9534
2017-07-05,0.9553,0.1993,0.9553
2017-07-06,0.9528,-0.2617,0.9528
2017-07-07,0.9515,-0.1364,0.9515
2017-07-10,0.9471,-0.4624,0.9471
2017-07-11,0.9443,-0.2956,0.9443
2017-07-12,0.9454,0.1165,0.9454
2017-07-13,0.944,-0.1481,0.944
2017-07-14,0.9408,-0.339,0.9408
2017-07-17,0.9087,-3.412,0.9087
2017-07-18,0.9112,0.2751,0.9112
2017-07-19,0.9268,1.712,0.9268
2017-07-20,0.927,0.0216,0.927
2017-07-21,0.9241,-0.3128,0.9241
2017-07-24,0.9249,0.0866,0.9249
2017-07-25,0.9216,-0.3568,0.9216
2017-07-26,0.9153,-0.6836,0.9153
2017-07-27,0.9205,0.5681,0.9205
2017-07-28,0.9261,0.6084,0.9261
2017-07-31,0.9398,1.4793,0.9398
2017-08-01,0.9383,-0.1596,0.9383
2017-08-02,0.9344,-0.4156,0.9344
2017-08-03,0.9366,0.2354,0.9366
2017-08-04,0.9327,-0.4164,0.9327
2017-08-07,0.943,1.1043,0.943
2017-08-08,0.9413,-0.1803,0.9413
2017-08-09,0.948,0.7118,0.948
2017-08-10,0.9521,0.4325,0.9521
2017-08-11,0.9379,-1.4914,0.9379
2017-08-14,0.9479,1.0662,0.9479
2017-08-15,0.9552,0.7701,0.9552
2017-08-16,0.9585,0.3455,0.9585
2017-08-17,0.9587,0.0209,0.9587
2017-08-18,0.9565,-0.2295,0.9565
2017-08-21,0.9618,0.5541,0.9618
2017-08-22,0.9588,-0.3119,0.9588
2017-08-23,0.9554,-0.3546,0.9554
2017-08-24,0.953,-0.2512,0.953
2017-08-25,0.9576,0.4827,0.9576
2017-08-28,0.9641,0.6788,0.9641
2017-08-29,0.963,-0.1141,0.963
2017-08-30,0.9653,0.2388,0.9653
2017-08-31,0.9661,0.0829,0.9661
2017-09-01,0.9672,0.1139,0.9672
2017-09-04,0.9701,0.2998,0.9701
2017-09-05,0.9775,0.7628,0.9775
2017-09-06,0.9747,-0.2864,0.9747
2017-09-07,0.9726,-0.2155,0.9726
2017-09-08,0.9763,0.3804,0.9763
2017-09-11,0.9793,0.3073,0.9793
2017-09-12,0.9779,-0.143,0.9779
2017-09-13,0.9791,0.1227,0.9791
2017-09-14,0.9811,0.2043,0.9811
2017-09-15,0.9767,-0.4485,0.9767
2017-09-18,0.9783,0.1638,0.9783
2017-09-19,0.9746,-0.3782,0.9746
2017-09-20,0.9777,0.3181,0.9777
2017-09-21,0.972,-0.583,0.972
2017-09-22,0.9699,-0.216,0.9699
2017-09-25,0.9675,-0.2474,0.9675
2017-09-26,0.9676,0.0103,0.9676
2017-09-27,0.9673,-0.031,0.9673
2017-09-28,0.9751,0.8064,0.9751
2017-09-29,0.9765,0.1436,0.9765
2017-10-09,0.9866,1.0343,0.9866
2017-10-10,0.9998,1.3379,0.9998
2017-10-11,1.0067,0.6901,1.0067
2017-10-12,1.0087,0.1987,1.0087
2017-10-13,1.0097,0.0991,1.0097
2017-10-16,0.9985,-1.1092,0.9985
2017-10-17,0.9991,0.0601,0.9991
2017-10-18,1.0031,0.4004,1.0031
2017-10-19,1.0109,0.7776,1.0109
2017-10-20,1.0106,-0.0297,1.0106
2017-10-23,1.0269,1.6129,1.0269
2017-10-24,1.035,0.7888,1.035
2017-10-25,1.0445,0.9179,1.0445
2017-10-26,1.0421,-0.2298,1.0421
2017-10-27,1.0419,-0.0192,1.0419
2017-10-30,1.0254,-1.5836,1.0254
2017-10-31,1.0319,0.6339,1.0319
2017-11-01,1.0384,0.6299,1.0384
2017-11-02,1.0397,0.1252,1.0397
2017-11-03,1.0327,-0.6733,1.0327
2017-11-06,1.0602,2.6629,1.0602
2017-11-07,1.0493,-1.0281,1.0493
