净值日期,单位净值,日增长率
2023-08-23,1.5318,-1.91
2023-08-24,1.5511,1.26
2023-08-25,1.5398,-0.73
2023-08-28,1.5489,0.59
2023-08-29,1.5806,2.05
2023-08-30,1.5832,0.16
2023-08-31,1.5706,-0.8
2023-09-01,1.5802,0.61
2023-09-04,1.5901,0.63
2023-09-05,1.5753,-0.93
2023-09-06,1.5739,-0.09
2023-09-07,1.5534,-1.3
2023-09-08,1.5492,-0.27
2023-09-11,1.5669,1.14
2023-09-12,1.5632,-0.24
2023-09-13,1.5503,-0.83
2023-09-14,1.5427,-0.49
2023-09-15,1.5468,0.27
2023-09-18,1.5653,1.2
2023-09-19,1.562,-0.21
2023-09-20,1.552,-0.64
2023-09-21,1.5351,-1.09
2023-09-22,1.5536,1.21
2023-09-25,1.5447,-0.57
2023-09-26,1.5333,-0.74
2023-09-27,1.5405,0.47
2023-09-28,1.5372,-0.21
2023-10-09,1.5271,-0.66
2023-10-10,1.5114,-1.03
2023-10-11,1.5165,0.34
2023-10-12,1.5181,0.11
2023-10-13,1.508,-0.67
2023-10-16,1.4952,-0.85
2023-10-17,1.492,-0.21
2023-10-18,1.4707,-1.43
2023-10-19,1.4505,-1.37
2023-10-20,1.4342,-1.12
2023-10-23,1.4152,-1.32
2023-10-24,1.4313,1.14
2023-10-25,1.4302,-0.08
2023-10-26,1.4264,-0.27
2023-10-27,1.4575,2.18
2023-10-30,1.4767,1.32
2023-10-31,1.4748,-0.13
2023-11-01,1.4691,-0.39
2023-11-02,1.4567,-0.84
2023-11-03,1.4667,0.69
2023-11-06,1.4946,1.9
2023-11-07,1.4889,-0.38
2023-11-08,1.4877,-0.08
2023-11-09,1.4825,-0.35
2023-11-10,1.475,-0.51
2023-11-13,1.4643,-0.73
2023-11-14,1.4707,0.44
2023-11-15,1.485,0.97
2023-11-16,1.4726,-0.84
2023-11-17,1.474,0.1
2023-11-20,1.4744,0.03
2023-11-21,1.4775,0.21
2023-11-22,1.4643,-0.89
2023-11-23,1.4852,1.43
2023-11-24,1.4784,-0.46
2023-11-27,1.4785,0.01
2023-11-28,1.4791,0.04
2023-11-29,1.4662,-0.87
2023-11-30,1.4659,-0.02
2023-12-01,1.4574,-0.58
2023-12-04,1.4449,-0.86
2023-12-05,1.4294,-1.07
2023-12-06,1.4343,0.34
2023-12-07,1.4304,-0.27
2023-12-08,1.4254,-0.35
2023-12-11,1.4415,1.13
2023-12-12,1.4552,0.95
2023-12-13,1.4336,-1.48
2023-12-14,1.4344,0.06
2023-12-15,1.429,-0.38
2023-12-18,1.414,-1.05
2023-12-19,1.4171,0.22
2023-12-20,1.3964,-1.46
2023-12-21,1.3959,-0.04
2023-12-22,1.3844,-0.82
2023-12-25,1.3898,0.39
2023-12-26,1.3791,-0.77
2023-12-27,1.383,0.28
2023-12-28,1.407,1.74
2023-12-29,1.4237,1.19
2023-12-31,1.4237,0.0
2024-01-02,1.4113,-0.87
2024-01-03,1.4108,-0.04
2024-01-04,1.4057,-0.36
2024-01-05,1.3919,-0.98
2024-01-08,1.3676,-1.75
2024-01-09,1.3803,0.93
2024-01-10,1.3712,-0.66
2024-01-11,1.38,0.64
2024-01-12,1.3764,-0.26
2024-01-15,1.3824,0.44
2024-01-16,1.3869,0.33
2024-01-17,1.3396,-3.41
2024-01-18,1.3468,0.54
2024-01-19,1.338,-0.65
2024-01-22,1.2796,-4.36
2024-01-23,1.2965,1.32
2024-01-24,1.3045,0.62
2024-01-25,1.3356,2.38
2024-01-26,1.3224,-0.99
2024-01-29,1.3048,-1.33
2024-01-30,1.2744,-2.33
2024-01-31,1.2559,-1.45
2024-02-01,1.2442,-0.93
2024-02-02,1.2224,-1.75
2024-02-05,1.1958,-2.18
2024-02-06,1.2722,6.39
2024-02-07,1.3136,3.25
2024-02-08,1.343,2.24
2024-02-19,1.3413,-0.13
2024-02-20,1.341,-0.02
2024-02-21,1.3513,0.77
2024-02-22,1.3577,0.47
2024-02-23,1.3649,0.53
2024-02-26,1.3685,0.26
2024-02-27,1.3928,1.78
2024-02-28,1.3596,-2.38
2024-02-29,1.3897,2.21
2024-03-01,1.3922,0.18
2024-03-04,1.4005,0.6
2024-03-05,1.3955,-0.36
2024-03-06,1.3923,-0.23
2024-03-07,1.3762,-1.16
2024-03-08,1.3796,0.25
2024-03-11,1.4073,2.01
2024-03-12,1.4216,1.02
2024-03-13,1.4214,-0.01
2024-03-14,1.4342,0.9
2024-03-15,1.4568,1.58
2024-03-18,1.4655,0.6
2024-03-19,1.4465,-1.3
2024-03-20,1.4502,0.26
2024-03-21,1.4448,-0.37
2024-03-22,1.4297,-1.05
2024-03-25,1.4197,-0.7
2024-03-26,1.425,0.37
2024-03-27,1.4087,-1.14
2024-03-28,1.4236,1.06
2024-03-29,1.4392,1.1
2024-04-01,1.4563,1.19
2024-04-02,1.4577,0.1
2024-04-03,1.4532,-0.31
2024-04-08,1.439,-0.98
2024-04-09,1.455,1.11
2024-04-10,1.4423,-0.87
2024-04-11,1.4605,1.26
2024-04-12,1.4683,0.53
2024-04-15,1.4732,0.33
2024-04-16,1.4357,-2.55
2024-04-17,1.4598,1.68
2024-04-18,1.448,-0.81
2024-04-19,1.4438,-0.29
2024-04-22,1.448,0.29
2024-04-23,1.4547,0.46
2024-04-24,1.4693,1.0
2024-04-25,1.4688,-0.03
2024-04-26,1.4841,1.04
2024-04-29,1.5046,1.38
2024-04-30,1.5128,0.54
2024-05-06,1.5431,2.0
2024-05-07,1.5476,0.29
2024-05-08,1.5439,-0.24
2024-05-09,1.5649,1.36
2024-05-10,1.594,1.86
2024-05-13,1.6078,0.87
2024-05-14,1.6091,0.08
2024-05-15,1.5986,-0.65
2024-05-16,1.6025,0.24
2024-05-17,1.6213,1.17
2024-05-20,1.6256,0.27
2024-05-21,1.6173,-0.51
2024-05-22,1.5959,-1.32
2024-05-23,1.5824,-0.85
2024-05-24,1.5639,-1.17
2024-05-27,1.5641,0.01
2024-05-28,1.5674,0.21
2024-05-29,1.5621,-0.34
2024-05-30,1.548,-0.9
2024-05-31,1.5506,0.17
2024-06-03,1.5371,-0.87
2024-06-04,1.5602,1.5
2024-06-05,1.5396,-1.32
2024-06-06,1.5255,-0.92
2024-06-07,1.5167,-0.58
2024-06-11,1.518,0.09
2024-06-12,1.5164,-0.11
2024-06-13,1.5101,-0.42
2024-06-14,1.5056,-0.3
2024-06-17,1.5056,0.0
2024-06-18,1.5062,0.04
2024-06-19,1.4951,-0.74
2024-06-20,1.4908,-0.29
2024-06-21,1.4965,0.38
2024-06-24,1.4743,-1.48
2024-06-25,1.4652,-0.62
2024-06-26,1.4756,0.71
2024-06-27,1.4562,-1.31
2024-06-28,1.4657,0.65
2024-06-30,1.4656,-0.01
2024-07-01,1.4719,0.43
2024-07-02,1.4582,-0.93
2024-07-03,1.4455,-0.87
2024-07-04,1.4456,0.01
2024-07-05,1.456,0.72
2024-07-08,1.4493,-0.46
2024-07-09,1.4639,1.01
2024-07-10,1.4531,-0.74
2024-07-11,1.4638,0.74
2024-07-12,1.4593,-0.31
2024-07-15,1.4494,-0.68
2024-07-16,1.4565,0.49
2024-07-17,1.4326,-1.64
2024-07-18,1.4474,1.03
2024-07-19,1.4416,-0.4
2024-07-22,1.4375,-0.28
2024-07-23,1.4003,-2.59
2024-07-24,1.3984,-0.14
2024-07-25,1.3815,-1.21
2024-07-26,1.3834,0.14
2024-07-29,1.3851,0.12
2024-07-30,1.3757,-0.68
2024-07-31,1.3983,1.64
2024-08-01,1.3941,-0.3
2024-08-02,1.3896,-0.32
2024-08-05,1.3746,-1.08
2024-08-06,1.377,0.17
2024-08-07,1.3815,0.33
2024-08-08,1.3747,-0.49
2024-08-09,1.3701,-0.33
2024-08-12,1.3712,0.08
2024-08-13,1.3763,0.37
2024-08-14,1.3733,-0.22
2024-08-15,1.3817,0.61
2024-08-16,1.3856,0.28
2024-08-19,1.3854,-0.01
2024-08-20,1.3787,-0.48
2024-08-21,1.3829,0.3
2024-08-22,1.3897,0.49
2024-08-23,1.3876,-0.15
2024-08-26,1.3879,0.02
2024-08-27,1.3852,-0.19
2024-08-28,1.383,-0.16
2024-08-29,1.3737,-0.67
2024-08-30,1.3743,0.04
2024-09-02,1.3674,-0.5
2024-09-03,1.3703,0.21
2024-09-04,1.3683,-0.15
2024-09-05,1.3619,-0.47
2024-09-06,1.3557,-0.46
2024-09-09,1.3484,-0.54
2024-09-10,1.3523,0.29
2024-09-11,1.3472,-0.38
2024-09-12,1.3445,-0.2
2024-09-13,1.3451,0.04
2024-09-18,1.3492,0.3
2024-09-19,1.3467,-0.19
2024-09-20,1.348,0.1
2024-09-23,1.3473,-0.05
2024-09-24,1.3637,1.22
2024-09-25,1.3715,0.57
2024-09-26,1.4012,2.17
2024-09-27,1.4398,2.75
2024-09-30,1.5304,6.29
2024-10-08,1.5993,4.5
2024-10-09,1.5126,-5.42
2024-10-10,1.5256,0.86
2024-10-11,1.4738,-3.4
2024-10-14,1.5024,1.94
2024-10-15,1.463,-2.62
2024-10-16,1.4534,-0.66
2024-10-17,1.4447,-0.6
2024-10-18,1.4999,3.82
2024-10-21,1.5118,0.79
2024-10-22,1.5213,0.63
2024-10-23,1.5213,0.0
2024-10-24,1.5125,-0.58
2024-10-25,1.5257,0.87
2024-10-28,1.5222,-0.23
2024-10-29,1.5168,-0.35
2024-10-30,1.5258,0.59
2024-10-31,1.5287,0.19
2024-11-01,1.5133,-1.01
2024-11-04,1.5345,1.4
2024-11-05,1.5693,2.27
2024-11-06,1.5682,-0.07
2024-11-07,1.5873,1.22
2024-11-08,1.5873,0.0
2024-11-11,1.6238,2.3
2024-11-12,1.5913,-2.0
2024-11-13,1.6028,0.72
2024-11-14,1.5566,-2.88
2024-11-15,1.5024,-3.48
2024-11-18,1.4788,-1.57
2024-11-19,1.5106,2.15
2024-11-20,1.521,0.69
2024-11-21,1.5244,0.22
2024-11-22,1.4792,-2.97
2024-11-25,1.4815,0.16
2024-11-26,1.4642,-1.17
2024-11-27,1.5046,2.76
2024-11-28,1.4976,-0.47
2024-11-29,1.5305,2.2
2024-12-02,1.5554,1.63
2024-12-03,1.5468,-0.55
2024-12-04,1.5238,-1.49
2024-12-05,1.5447,1.37
2024-12-06,1.5421,-0.17
2024-12-09,1.5187,-1.52
2024-12-10,1.531,0.81
2024-12-11,1.5423,0.74
2024-12-12,1.5554,0.85
2024-12-13,1.5404,-0.96
2024-12-16,1.5293,-0.72
2024-12-17,1.5147,-0.95
2024-12-18,1.5217,0.46
2024-12-19,1.53,0.55
2024-12-20,1.5441,0.92
2024-12-23,1.5102,-2.2
2024-12-24,1.5261,1.05
2024-12-25,1.522,-0.27
2024-12-26,1.5348,0.84
2024-12-27,1.5206,-0.93
2024-12-30,1.5299,0.61
2024-12-31,1.4916,-2.5
2025-01-02,1.4712,-1.37
2025-01-03,1.4342,-2.51
2025-01-06,1.4316,-0.18
2025-01-07,1.4702,2.7
2025-01-08,1.4891,1.29
2025-01-09,1.5131,1.61
2025-01-10,1.5061,-0.46
2025-01-13,1.5005,-0.37
2025-01-14,1.5672,4.45
2025-01-15,1.5658,-0.09
2025-01-16,1.5568,-0.57
2025-01-17,1.5667,0.64
2025-01-20,1.5842,1.12
2025-01-21,1.6436,3.75
2025-01-22,1.6504,0.41
2025-01-23,1.6376,-0.78
2025-01-24,1.6885,3.11
2025-01-27,1.6544,-2.02
2025-02-05,1.6712,1.02
2025-02-06,1.7324,3.66
2025-02-07,1.7338,0.08
2025-02-10,1.7197,-0.81
2025-02-11,1.7254,0.33
2025-02-12,1.7476,1.29
2025-02-13,1.7154,-1.84
2025-02-14,1.7166,0.07
2025-02-17,1.741,1.42
2025-02-18,1.7074,-1.93
2025-02-19,1.748,2.38
2025-02-20,1.7579,0.57
2025-02-21,1.8094,2.93
2025-02-24,1.8099,0.03
2025-02-25,1.8126,0.15
2025-02-26,1.8186,0.33
2025-02-27,1.7985,-1.11
2025-02-28,1.7215,-4.28
2025-03-03,1.6914,-1.75
2025-03-04,1.7176,1.55
2025-03-05,1.7373,1.15
2025-03-06,1.7936,3.24
2025-03-07,1.7894,-0.23
2025-03-10,1.784,-0.3
2025-03-11,1.779,-0.28
2025-03-12,1.7797,0.04
2025-03-13,1.742,-2.12
2025-03-14,1.7595,1.0
2025-03-17,1.7504,-0.52
2025-03-18,1.7559,0.31
2025-03-19,1.7414,-0.83
2025-03-20,1.7289,-0.72
2025-03-21,1.7013,-1.6
2025-03-24,1.7062,0.29
2025-03-25,1.6828,-1.37
2025-03-26,1.6818,-0.06
2025-03-27,1.6854,0.21
2025-03-28,1.6843,-0.07
2025-03-31,1.6868,0.15
2025-04-01,1.6955,0.52
2025-04-02,1.69,-0.32
2025-04-03,1.6775,-0.74
2025-04-07,1.5675,-6.56
2025-04-08,1.5852,1.13
2025-04-09,1.6013,1.02
2025-04-10,1.6401,2.42
2025-04-11,1.6738,2.05
2025-04-14,1.7075,2.01
2025-04-15,1.7096,0.12
2025-04-16,1.7114,0.11
2025-04-17,1.7085,-0.17
2025-04-18,1.6967,-0.69
2025-04-21,1.7438,2.78
2025-04-22,1.7548,0.63
2025-04-23,1.7351,-1.12
2025-04-24,1.7349,-0.01
2025-04-25,1.7207,-0.82
2025-04-28,1.7283,0.44
2025-04-29,1.7357,0.43
2025-04-30,1.746,0.59
2025-05-06,1.7451,-0.05
2025-05-07,1.729,-0.92
2025-05-08,1.7171,-0.69
2025-05-09,1.718,0.05
2025-05-12,1.7008,-1.0
2025-05-13,1.7099,0.54
2025-05-14,1.7044,-0.32
2025-05-15,1.6985,-0.35
2025-05-16,1.714,0.91
2025-05-19,1.7165,0.15
2025-05-20,1.7602,2.55
2025-05-21,1.7743,0.8
2025-05-22,1.7706,-0.21
2025-05-23,1.7689,-0.1
2025-05-26,1.7517,-0.97
2025-05-27,1.7578,0.35
2025-05-28,1.7547,-0.18
2025-05-29,1.7942,2.25
2025-05-30,1.8096,0.86
2025-06-03,1.862,2.9
2025-06-04,1.8685,0.35
2025-06-05,1.8468,-1.16
2025-06-06,1.8445,-0.12
2025-06-09,1.8898,2.46
2025-06-10,1.8893,-0.03
2025-06-11,1.8892,-0.01
2025-06-12,1.9147,1.35
2025-06-13,1.8992,-0.81
2025-06-16,1.9077,0.45
2025-06-17,1.8538,-2.83
2025-06-18,1.8548,0.05
2025-06-19,1.8305,-1.31
2025-06-20,1.8286,-0.1
2025-06-23,1.853,1.33
2025-06-24,1.8519,-0.06
2025-06-25,1.8559,0.22
2025-06-26,1.8457,-0.55
2025-06-27,1.84,-0.31
2025-06-30,1.856,0.87
2025-07-01,1.9252,3.73
2025-07-02,1.8904,-1.81
2025-07-03,1.9315,2.17
2025-07-04,1.9511,1.01
2025-07-07,1.9251,-1.33
2025-07-08,1.9048,-1.05
2025-07-09,1.9136,0.46
2025-07-10,1.9166,0.16
2025-07-11,1.927,0.54
2025-07-14,1.9412,0.74
2025-07-15,1.9595,0.94
2025-07-16,1.967,0.38
2025-07-17,2.034,3.41
2025-07-18,2.0547,1.02
2025-07-21,2.0706,0.77
2025-07-22,2.0536,-0.82
2025-07-23,2.0455,-0.39
2025-07-24,2.0456,0.0
2025-07-25,2.0266,-0.93
2025-07-28,2.0681,2.05
2025-07-29,2.1046,1.76
2025-07-30,2.083,-1.03
2025-07-31,2.0988,0.76
2025-08-01,2.1059,0.34
2025-08-04,2.1085,0.12
2025-08-05,2.0962,-0.58
2025-08-06,2.1223,1.25
2025-08-07,2.095,-1.29
2025-08-08,2.0957,0.03
2025-08-11,2.1179,1.06
2025-08-12,2.1247,0.32
2025-08-13,2.182,2.7
2025-08-14,2.1728,-0.42
2025-08-15,2.1933,0.94
2025-08-18,2.2202,1.23
2025-08-19,2.2354,0.68
2025-08-20,2.2039,-1.41
2025-08-21,2.1959,-0.36
2025-08-22,2.2114,0.71
2025-08-25,2.3047,4.22
2025-08-26,2.258,-2.03
2025-08-27,2.2082,-2.21
2025-08-28,2.2536,2.06
2025-08-29,2.268,0.64
2025-09-01,2.3328,2.86
2025-09-02,2.2521,-3.46
2025-09-03,2.2793,1.21
2025-09-04,2.1746,-4.59
2025-09-05,2.2108,1.66
2025-09-08,2.1496,-2.77
2025-09-09,2.1348,-0.69
2025-09-10,2.1541,0.9
2025-09-11,2.2721,5.48
2025-09-12,2.2708,-0.06
2025-09-15,2.2381,-1.44
2025-09-16,2.2389,0.04
2025-09-17,2.2375,-0.06
2025-09-18,2.2354,-0.09
2025-09-19,2.2203,-0.68
2025-09-22,2.2489,1.29
2025-09-23,2.239,-0.44
2025-09-24,2.2467,0.34
2025-09-25,2.2535,0.3
2025-09-26,2.2133,-1.78
2025-09-29,2.2372,1.08
2025-09-30,2.2482,0.49
2025-10-09,2.2709,1.01
2025-10-10,2.2036,-2.96
2025-10-13,2.2139,0.47
2025-10-14,2.1439,-3.16
2025-10-15,2.1986,2.55
2025-10-16,2.2019,0.15
2025-10-17,2.1634,-1.75
2025-10-20,2.1631,-0.01
2025-10-21,2.196,1.52
2025-10-22,2.1924,-0.16
2025-10-23,2.161,-1.43
2025-10-24,2.232,3.29
2025-10-27,2.2859,2.41
2025-10-28,2.2707,-0.66
2025-10-29,2.2999,1.29
2025-10-30,2.266,-1.47
2025-10-31,2.1955,-3.11
2025-11-03,2.2137,0.83
2025-11-04,2.174,-1.79
2025-11-05,2.1805,0.3
2025-11-06,2.2303,2.28
2025-11-07,2.2073,-1.03
2025-11-10,2.1931,-0.64
2025-11-11,2.1509,-1.92
2025-11-12,2.1571,0.29
2025-11-13,2.1859,1.34
2025-11-14,2.1236,-2.85
2025-11-17,2.1255,0.09
2025-11-18,2.0971,-1.34
2025-11-19,2.0957,-0.07
2025-11-20,2.0813,-0.69
2025-11-21,1.9833,-4.71
2025-11-24,1.978,-0.27
2025-11-25,2.0066,1.45
2025-11-26,2.0256,0.95
2025-11-27,2.0161,-0.47
2025-11-28,2.0363,1.0
2025-12-01,2.0436,0.36
2025-12-02,2.0273,-0.8
2025-12-03,2.0077,-0.97
2025-12-04,2.0168,0.45
2025-12-05,2.0274,0.53
2025-12-08,2.0823,2.71
2025-12-09,2.106,1.14
2025-12-10,2.1219,0.75
2025-12-11,2.0805,-1.95
2025-12-12,2.0981,0.85
2025-12-15,2.0696,-1.36
2025-12-16,2.0216,-2.32
2025-12-17,2.1139,4.57
2025-12-18,2.0648,-2.32
2025-12-19,2.0725,0.37
2025-12-22,2.1323,2.89
2025-12-23,2.1486,0.76
2025-12-24,2.1712,1.05
2025-12-25,2.1744,0.15
2025-12-26,2.1849,0.48
2025-12-29,2.1731,-0.54
2025-12-30,2.19,0.78
2025-12-31,2.1603,-1.36
2026-01-05,2.2029,1.97
2026-01-06,2.2098,0.31
2026-01-07,2.2273,0.79
2026-01-08,2.1947,-1.46
2026-01-09,2.2021,0.34
2026-01-12,2.2037,0.07
2026-01-13,2.1692,-1.57
2026-01-14,2.1906,0.99
2026-01-15,2.2261,1.62
2026-01-16,2.2319,0.26
2026-01-19,2.2373,0.24
2026-01-20,2.1928,-1.99
2026-01-21,2.2239,1.42
2026-01-22,2.2526,1.29
2026-01-23,2.238,-0.65
2026-01-26,2.2691,1.39
2026-01-27,2.2942,1.11
2026-01-28,2.3447,2.2
2026-01-29,2.3175,-1.16
2026-01-30,2.2993,-0.79
2026-02-02,2.2082,-3.96
2026-02-03,2.2374,1.32
2026-02-04,2.2281,-0.42
2026-02-05,2.1763,-2.32
2026-02-06,2.1722,-0.19
2026-02-09,2.2367,2.97
2026-02-10,2.2409,0.19
2026-02-11,2.2277,-0.59
2026-02-12,2.2394,0.53
2026-02-13,2.1928,-2.08
2026-02-24,2.2654,3.31
2026-02-25,2.3064,1.81
2026-02-26,2.3439,1.63
2026-02-27,2.3293,-0.62
2026-03-02,2.3856,2.42
2026-03-03,2.3084,-3.24
2026-03-04,2.2934,-0.65
2026-03-05,2.3324,1.7
2026-03-06,2.3217,-0.46
2026-03-09,2.2708,-2.19
2026-03-10,2.3181,2.08
2026-03-11,2.3105,-0.33
2026-03-12,2.2817,-1.25
2026-03-13,2.2461,-1.56
2026-03-16,2.2406,-0.24
2026-03-17,2.1803,-2.69
2026-03-18,2.2175,1.71
2026-03-19,2.1747,-1.93
2026-03-20,2.1947,0.92
2026-03-23,2.1226,-3.29
2026-03-24,2.1583,1.68
2026-03-25,2.1864,1.3
2026-03-26,2.1465,-1.82
2026-03-27,2.1528,0.29
2026-03-30,2.1507,-0.1
2026-03-31,2.1146,-1.68
2026-04-01,2.1684,2.54
2026-04-02,2.1392,-1.35
2026-04-03,2.1404,0.06
2026-04-07,2.141,0.03
2026-04-08,2.2503,5.11
2026-04-09,2.2725,0.99
2026-04-10,2.3404,2.99
2026-04-13,2.3316,-0.38
2026-04-14,2.3541,0.97
2026-04-15,2.3214,-1.39
2026-04-16,2.3951,3.17
2026-04-17,2.4551,2.51
2026-04-20,2.4726,0.71
2026-04-21,2.4705,-0.08
2026-04-22,2.5489,3.17
2026-04-23,2.5301,-0.74
2026-04-24,2.4794,-2.0
2026-04-27,2.4946,0.61
2026-04-28,2.4381,-2.26
2026-04-29,2.4519,0.57
2026-04-30,2.4618,0.4
2026-05-06,2.5005,1.57
2026-05-07,2.5985,3.92
2026-05-08,2.625,1.02
2026-05-11,2.7124,3.33
2026-05-12,2.7466,1.26
2026-05-13,2.8329,3.14
2026-05-14,2.801,-1.13
2026-05-15,2.7417,-2.12
2026-05-18,2.7427,0.04
2026-05-19,2.7543,0.42
2026-05-20,2.771,0.61
2026-05-21,2.6504,-4.35
2026-05-22,2.788,5.19
2026-05-25,2.9139,4.52
2026-05-26,2.8676,-1.59
2026-05-27,2.8601,-0.26
2026-05-28,2.9539,3.28
2026-05-29,2.8774,-2.59
2026-06-01,2.7495,-4.44
2026-06-02,2.8825,4.84
2026-06-03,2.9579,2.62
2026-06-04,3.0175,2.01
2026-06-05,2.9074,-3.65
2026-06-08,2.7714,-4.68
2026-06-09,2.9397,6.07
2026-06-10,2.8502,-3.04
2026-06-11,2.8268,-0.82
2026-06-12,2.8073,-0.69
2026-06-15,3.0383,8.23
2026-06-16,3.124,2.82
2026-06-17,3.2206,3.09
2026-06-18,3.3579,4.26
2026-06-22,3.3999,1.25
2026-06-23,3.2949,-3.09
2026-06-24,3.3668,2.18
2026-06-25,3.5158,4.43
2026-06-26,3.4036,-3.19
2026-06-29,3.4192,0.46
2026-06-30,3.5175,2.87
2026-07-01,3.4521,-1.86
2026-07-02,3.2252,-6.57
2026-07-03,3.2161,-0.28
2026-07-06,3.1231,-2.89
2026-07-07,3.0782,-1.44
2026-07-08,3.042,-1.18
2026-07-09,3.2303,6.19
2026-07-10,3.0591,-5.3
2026-07-13,2.9634,-3.13
2026-07-14,3.0714,3.64
2026-07-15,3.0032,-2.22
