净值日期,单位净值,日增长率,累计净值
2017-02-16,0.941,1.0741,0.941
2017-02-17,0.932,-0.9564,0.932
2017-02-20,0.944,1.2876,0.944
2017-02-21,0.956,1.2712,0.956
2017-02-22,0.96,0.4184,0.96
2017-02-23,0.979,1.9792,0.979
2017-02-24,0.974,-0.5107,0.974
2017-02-27,0.969,-0.5133,0.969
2017-02-28,0.972,0.3096,0.972
2017-03-01,0.97,-0.2058,0.97
2017-03-02,0.969,-0.1031,0.969
2017-03-03,0.968,-0.1032,0.968
2017-03-06,0.973,0.5165,0.973
2017-03-07,0.974,0.1028,0.974
2017-03-08,0.973,-0.1027,0.973
2017-03-09,0.966,-0.7194,0.966
2017-03-10,0.972,0.6211,0.972
2017-03-13,0.982,1.0288,0.982
2017-03-14,0.98,-0.2037,0.98
2017-03-15,0.987,0.7143,0.987
2017-03-16,0.989,0.2026,0.989
2017-03-17,0.982,-0.7078,0.982
2017-03-20,0.986,0.4073,0.986
2017-03-21,0.996,1.0142,0.996
2017-03-22,1.008,1.2048,1.008
2017-03-23,1.008,0.0,1.008
2017-03-24,1.005,-0.2976,1.005
2017-03-27,0.995,-0.995,0.995
2017-03-28,0.998,0.3015,0.998
2017-03-29,0.99,-0.8016,0.99
2017-03-30,0.986,-0.404,0.986
2017-03-31,1.002,1.6227,1.002
2017-04-05,1.019,1.6966,1.019
2017-04-06,1.02,0.0981,1.02
2017-04-07,1.014,-0.5882,1.014
2017-04-10,0.998,-1.5779,0.998
2017-04-11,0.991,-0.7014,0.991
2017-04-12,0.994,0.3027,0.994
2017-04-13,1.008,1.4085,1.008
2017-04-14,0.997,-1.0913,0.997
2017-04-17,0.999,0.2006,0.999
2017-04-18,1.008,0.9009,1.008
2017-04-19,1.006,-0.1984,1.006
2017-04-20,1.028,2.1869,1.028
2017-04-21,1.016,-1.1673,1.016
2017-04-24,0.995,-2.0669,0.995
2017-04-25,0.998,0.3015,0.998
2017-04-26,1.003,0.501,1.003
2017-04-27,1.014,1.0967,1.014
2017-04-28,1.002,-1.1834,1.002
2017-05-02,1.004,0.1996,1.004
2017-05-03,1.001,-0.2988,1.001
2017-05-04,0.996,-0.4995,0.996
2017-05-05,0.992,-0.4016,0.992
2017-05-08,0.981,-1.1089,0.981
2017-05-09,0.982,0.1019,0.982
2017-05-10,0.985,0.3055,0.985
2017-05-11,0.994,0.9137,0.994
2017-05-12,1.001,0.7042,1.001
2017-05-15,1.022,2.0979,1.022
2017-05-16,1.041,1.8591,1.041
2017-05-17,1.027,-1.3449,1.027
2017-05-18,1.027,0.0,1.027
2017-05-19,1.032,0.4869,1.032
2017-05-22,1.036,0.3876,1.036
2017-05-23,1.042,0.5792,1.042
2017-05-24,1.038,-0.3839,1.038
2017-05-25,1.036,-0.1927,1.036
2017-05-26,1.026,-0.9653,1.026
2017-05-31,1.029,0.2924,1.029
2017-06-01,1.036,0.6803,1.036
2017-06-02,1.026,-0.9653,1.026
2017-06-05,1.017,-0.8772,1.017
2017-06-06,1.032,1.4749,1.032
2017-06-07,1.052,1.938,1.052
2017-06-08,1.068,1.5209,1.068
2017-06-09,1.075,0.6554,1.075
2017-06-12,1.083,0.7442,1.083
2017-06-13,1.086,0.277,1.086
2017-06-14,1.066,-1.8416,1.066
2017-06-15,1.059,-0.6567,1.059
2017-06-16,1.054,-0.4721,1.054
2017-06-19,1.067,1.2334,1.067
2017-06-20,1.059,-0.7498,1.059
2017-06-21,1.081,2.0774,1.081
2017-06-22,1.065,-1.4801,1.065
2017-06-23,1.078,1.2207,1.078
2017-06-26,1.098,1.8553,1.098
2017-06-27,1.102,0.3643,1.102
2017-06-28,1.084,-1.6334,1.084
2017-06-29,1.09,0.5535,1.09
2017-06-30,1.096,0.5505,1.096
2017-07-03,1.082,-1.2774,1.082
2017-07-04,1.071,-1.0166,1.071
2017-07-05,1.086,1.4006,1.086
2017-07-06,1.074,-1.105,1.074
2017-07-07,1.061,-1.2104,1.061
2017-07-10,1.05,-1.0368,1.05
2017-07-11,1.054,0.381,1.054
2017-07-12,1.049,-0.4744,1.049
2017-07-13,1.041,-0.7626,1.041
2017-07-14,1.044,0.2882,1.044
2017-07-17,1.029,-1.4368,1.029
2017-07-18,1.021,-0.7775,1.021
2017-07-19,1.035,1.3712,1.035
2017-07-20,1.041,0.5797,1.041
2017-07-21,1.035,-0.5764,1.035
2017-07-24,1.036,0.0966,1.036
2017-07-25,1.03,-0.5792,1.03
2017-07-26,1.018,-1.165,1.018
2017-07-27,1.018,0.0,1.018
2017-07-28,1.026,0.7859,1.026
2017-07-31,1.024,-0.1949,1.024
2017-08-01,1.022,-0.1953,1.022
2017-08-02,1.016,-0.5871,1.016
2017-08-03,1.005,-1.0827,1.005
2017-08-04,1.003,-0.199,1.003
2017-08-07,1.012,0.8973,1.012
2017-08-08,1.018,0.5929,1.018
2017-08-09,1.036,1.7682,1.036
2017-08-10,1.038,0.1931,1.038
2017-08-11,1.033,-0.4817,1.033
2017-08-14,1.046,1.2585,1.046
2017-08-15,1.039,-0.6692,1.039
2017-08-16,1.036,-0.2887,1.036
2017-08-17,1.031,-0.4826,1.031
2017-08-18,1.035,0.388,1.035
2017-08-21,1.043,0.7729,1.043
2017-08-22,1.037,-0.5753,1.037
2017-08-23,1.034,-0.2893,1.034
2017-08-24,1.025,-0.8704,1.025
2017-08-25,1.026,0.0976,1.026
2017-08-28,1.03,0.3899,1.03
2017-08-29,1.026,-0.3883,1.026
2017-08-30,1.033,0.6823,1.033
2017-08-31,1.03,-0.2904,1.03
2017-09-01,1.04,0.9709,1.04
2017-09-04,1.047,0.6731,1.047
2017-09-05,1.049,0.191,1.049
2017-09-06,1.041,-0.7626,1.041
2017-09-07,1.043,0.1921,1.043
2017-09-08,1.047,0.3835,1.047
2017-09-11,1.051,0.382,1.051
2017-09-12,1.048,-0.2854,1.048
2017-09-13,1.058,0.9542,1.058
2017-09-14,1.054,-0.3781,1.054
2017-09-15,1.052,-0.1898,1.052
2017-09-18,1.058,0.5703,1.058
2017-09-19,1.051,-0.6616,1.051
2017-09-20,1.063,1.1418,1.063
2017-09-21,1.057,-0.5644,1.057
2017-09-22,1.059,0.1892,1.059
2017-09-25,1.068,0.8499,1.068
2017-09-26,1.064,-0.3745,1.064
2017-09-27,1.066,0.188,1.066
2017-09-28,1.081,1.4071,1.081
2017-09-29,1.08,-0.0925,1.08
2017-10-09,1.096,1.4815,1.096
2017-10-10,1.111,1.3686,1.111
2017-10-11,1.13,1.7102,1.13
2017-10-12,1.137,0.6195,1.137
2017-10-13,1.145,0.7036,1.145
2017-10-16,1.14,-0.4367,1.14
2017-10-17,1.143,0.2632,1.143
2017-10-18,1.154,0.9624,1.154
2017-10-19,1.166,1.0399,1.166
2017-10-20,1.16,-0.5146,1.16
2017-10-23,1.179,1.6379,1.179
2017-10-24,1.183,0.3393,1.183
2017-10-25,1.2,1.437,1.2
2017-10-26,1.193,-0.5833,1.193
2017-10-27,1.204,0.922,1.204
2017-10-30,1.191,-1.0797,1.191
2017-10-31,1.189,-0.1679,1.189
2017-11-01,1.188,-0.0841,1.188
2017-11-02,1.196,0.6734,1.196
2017-11-03,1.208,1.0033,1.208
2017-11-06,1.246,3.1457,1.246
2017-11-07,1.24,-0.4815,1.24
2017-11-08,1.223,-1.371,1.223
2017-11-09,1.231,0.6541,1.231
2017-11-10,1.243,0.9748,1.243
2017-11-13,1.248,0.4023,1.248
2017-11-14,1.216,-2.5641,1.216
2017-11-15,1.208,-0.6579,1.208
2017-11-16,1.236,2.3179,1.236
2017-11-17,1.202,-2.7508,1.202
2017-11-20,1.222,1.6639,1.222
2017-11-21,1.218,-0.3273,1.218
2017-11-22,1.199,-1.5599,1.199
2017-11-23,1.146,-4.4204,1.146
2017-11-24,1.148,0.1745,1.148
2017-11-27,1.129,-1.6551,1.129
2017-11-28,1.146,1.5058,1.146
2017-11-29,1.136,-0.8726,1.136
2017-11-30,1.135,-0.088,1.135
2017-12-01,1.141,0.5286,1.141
2017-12-04,1.157,1.4023,1.157
2017-12-05,1.144,-1.1236,1.144
2017-12-06,1.15,0.5245,1.15
2017-12-07,1.146,-0.3478,1.146
2017-12-08,1.163,1.4834,1.163
2017-12-11,1.212,4.2132,1.212
2017-12-12,1.212,0.0,1.212
2017-12-13,1.218,0.495,1.218
2017-12-14,1.224,0.4926,1.224
2017-12-15,1.207,-1.3889,1.207
2017-12-18,1.208,0.0829,1.208
2017-12-19,1.222,1.1589,1.222
2017-12-20,1.231,0.7365,1.231
2017-12-21,1.254,1.8684,1.254
2017-12-22,1.245,-0.7177,1.245
2017-12-25,1.243,-0.1606,1.243
2017-12-26,1.236,-0.5632,1.236
2017-12-27,1.212,-1.9417,1.212
2017-12-28,1.227,1.2376,1.227
2017-12-29,1.24,1.0595,1.24
2017-12-31,1.24,0.0,1.24
2018-01-02,1.235,-0.4032,1.235
2018-01-03,1.24,0.4049,1.24
2018-01-04,1.252,0.9677,1.252
2018-01-05,1.25,-0.1597,1.25
2018-01-08,1.252,0.16,1.252
2018-01-09,1.279,2.1565,1.279
2018-01-10,1.277,-0.1564,1.277
2018-01-11,1.275,-0.1566,1.275
2018-01-12,1.293,1.4118,1.293
2018-01-15,1.283,-0.7734,1.283
2018-01-16,1.297,1.0912,1.297
2018-01-17,1.277,-1.542,1.277
2018-01-18,1.269,-0.6265,1.269
2018-01-19,1.266,-0.2364,1.266
2018-01-22,1.288,1.7378,1.288
2018-01-23,1.291,0.2329,1.291
2018-01-24,1.295,0.3098,1.295
2018-01-25,1.269,-2.0077,1.269
2018-01-26,1.27,0.0788,1.27
2018-01-29,1.221,-3.8583,1.221
2018-01-30,1.217,-0.3276,1.217
2018-01-31,1.222,0.4108,1.222
2018-02-01,1.198,-1.964,1.198
2018-02-02,1.201,0.2504,1.201
2018-02-05,1.174,-2.2481,1.174
2018-02-06,1.129,-3.833,1.129
2018-02-07,1.118,-0.9743,1.118
2018-02-08,1.133,1.3417,1.133
2018-02-09,1.104,-2.5596,1.104
2018-02-12,1.155,4.6196,1.155
2018-02-13,1.168,1.1255,1.168
2018-02-14,1.181,1.113,1.181
2018-02-22,1.209,2.3709,1.209
2018-02-23,1.201,-0.6617,1.201
2018-02-26,1.22,1.582,1.22
2018-02-27,1.212,-0.6557,1.212
2018-02-28,1.202,-0.8251,1.202
2018-03-01,1.22,1.4975,1.22
2018-03-02,1.211,-0.7377,1.211
2018-03-05,1.22,0.7432,1.22
2018-03-06,1.248,2.2951,1.248
2018-03-07,1.246,-0.1603,1.246
2018-03-08,1.286,3.2103,1.286
2018-03-09,1.293,0.5443,1.293
2018-03-12,1.304,0.8507,1.304
2018-03-13,1.282,-1.6871,1.282
2018-03-14,1.268,-1.092,1.268
2018-03-15,1.283,1.183,1.283
2018-03-16,1.273,-0.7794,1.273
2018-03-19,1.317,3.4564,1.317
2018-03-20,1.346,2.202,1.346
2018-03-21,1.339,-0.5201,1.339
2018-03-22,1.329,-0.7468,1.329
2018-03-23,1.303,-1.9564,1.303
2018-03-26,1.349,3.5303,1.349
2018-03-27,1.367,1.3343,1.367
2018-03-28,1.339,-2.0483,1.339
2018-03-29,1.317,-1.643,1.317
2018-03-30,1.365,3.6446,1.365
2018-04-02,1.364,-0.0733,1.364
2018-04-03,1.362,-0.1466,1.362
2018-04-04,1.346,-1.1747,1.346
2018-04-09,1.348,0.1486,1.348
2018-04-10,1.366,1.3353,1.366
2018-04-11,1.366,0.0,1.366
2018-04-12,1.394,2.0498,1.394
2018-04-13,1.359,-2.5108,1.359
2018-04-16,1.381,1.6188,1.381
2018-04-17,1.338,-3.1137,1.338
2018-04-18,1.351,0.9716,1.351
2018-04-19,1.366,1.1103,1.366
2018-04-20,1.369,0.2196,1.369
2018-04-23,1.367,-0.1461,1.367
2018-04-24,1.387,1.4631,1.387
2018-04-25,1.442,3.9654,1.442
2018-04-26,1.413,-2.0111,1.413
2018-04-27,1.453,2.8309,1.453
2018-05-02,1.462,0.6194,1.462
2018-05-03,1.452,-0.684,1.452
2018-05-04,1.48,1.9284,1.48
2018-05-07,1.511,2.0946,1.511
2018-05-08,1.493,-1.1913,1.493
2018-05-09,1.495,0.134,1.495
2018-05-10,1.542,3.1438,1.542
2018-05-11,1.492,-3.2425,1.492
2018-05-14,1.492,0.0,1.492
2018-05-15,1.535,2.882,1.535
2018-05-16,1.548,0.8469,1.548
2018-05-17,1.52,-1.8088,1.52
2018-05-18,1.527,0.4605,1.527
2018-05-21,1.526,-0.0655,1.526
2018-05-22,1.56,2.228,1.56
2018-05-23,1.557,-0.1923,1.557
2018-05-24,1.569,0.7707,1.569
2018-05-25,1.597,1.7846,1.597
2018-05-28,1.614,1.0645,1.614
2018-05-29,1.531,-5.1425,1.531
2018-05-30,1.522,-0.5879,1.522
2018-05-31,1.566,2.8909,1.566
2018-06-01,1.492,-4.7254,1.492
2018-06-04,1.495,0.2011,1.495
2018-06-05,1.551,3.7458,1.551
2018-06-06,1.584,2.1277,1.584
2018-06-07,1.563,-1.3258,1.563
2018-06-08,1.564,0.064,1.564
2018-06-11,1.513,-3.2609,1.513
2018-06-12,1.551,2.5116,1.551
2018-06-13,1.529,-1.4184,1.529
2018-06-14,1.515,-0.9156,1.515
2018-06-15,1.49,-1.6502,1.49
2018-06-19,1.388,-1.8121,1.463
2018-06-20,1.443,3.9625,1.518
2018-06-21,1.443,0.0,1.518
2018-06-22,1.455,0.8316,1.53
2018-06-25,1.466,0.756,1.541
2018-06-26,1.461,-0.3411,1.536
2018-06-27,1.408,-3.6277,1.483
2018-06-28,1.393,-1.0653,1.468
2018-06-29,1.457,4.5944,1.532
2018-06-30,1.457,0.0,1.532
2018-07-02,1.473,1.0981,1.548
2018-07-03,1.453,-1.3578,1.528
2018-07-04,1.426,-1.8582,1.501
2018-07-05,1.389,-2.5947,1.464
2018-07-06,1.389,0.0,1.464
2018-07-09,1.442,3.8157,1.517
2018-07-10,1.454,0.8322,1.529
2018-07-11,1.459,0.3439,1.534
2018-07-12,1.507,3.2899,1.582
2018-07-13,1.535,1.858,1.61
2018-07-16,1.552,1.1075,1.627
2018-07-17,1.533,-1.2242,1.608
2018-07-18,1.534,0.0652,1.609
2018-07-19,1.481,-3.455,1.556
2018-07-20,1.477,-0.2701,1.552
2018-07-23,1.37,-7.2444,1.445
2018-07-24,1.364,-0.438,1.439
2018-07-25,1.401,2.7126,1.476
2018-07-26,1.385,-1.142,1.46
2018-07-27,1.365,-1.444,1.44
2018-07-30,1.312,-3.8828,1.387
2018-07-31,1.322,0.7622,1.397
2018-08-01,1.295,-2.0424,1.37
2018-08-02,1.304,0.695,1.379
2018-08-03,1.258,-3.5276,1.333
2018-08-06,1.195,-5.0079,1.27
2018-08-07,1.232,3.0962,1.307
2018-08-08,1.206,-2.1104,1.281
2018-08-09,1.262,4.6434,1.337
2018-08-10,1.297,2.7734,1.372
2018-08-13,1.322,1.9275,1.397
2018-08-14,1.317,-0.3782,1.392
2018-08-15,1.266,-3.8724,1.341
2018-08-16,1.268,0.158,1.343
2018-08-17,1.208,-4.7319,1.283
2018-08-20,1.187,-1.7384,1.262
2018-08-21,1.255,5.7287,1.33
2018-08-22,1.255,0.0,1.33
2018-08-23,1.271,1.2749,1.346
2018-08-24,1.281,0.7868,1.356
2018-08-27,1.323,3.2787,1.398
2018-08-28,1.314,-0.6803,1.389
2018-08-29,1.3,-1.0654,1.375
2018-08-30,1.284,-1.2308,1.359
2018-08-31,1.252,-2.4922,1.327
2018-09-03,1.247,-0.3994,1.322
2018-09-04,1.248,0.0802,1.323
2018-09-05,1.229,-1.5224,1.304
2018-09-06,1.217,-0.9764,1.292
2018-09-07,1.247,2.4651,1.322
2018-09-10,1.223,-1.9246,1.298
2018-09-11,1.233,0.8177,1.308
2018-09-12,1.188,-3.6496,1.263
2018-09-13,1.17,-1.5152,1.245
2018-09-14,1.152,-1.5385,1.227
2018-09-17,1.133,-1.6493,1.208
2018-09-18,1.164,2.7361,1.239
2018-09-19,1.181,1.4605,1.256
2018-09-20,1.174,-0.5927,1.249
2018-09-21,1.203,2.4702,1.278
2018-09-25,1.21,0.5819,1.285
2018-09-26,1.236,2.1488,1.311
2018-09-27,1.244,0.6472,1.319
2018-09-28,1.261,1.3666,1.336
2018-10-08,1.195,-5.2339,1.27
2018-10-09,1.18,-1.2552,1.255
2018-10-10,1.154,-2.2034,1.229
2018-10-11,1.093,-5.286,1.168
2018-10-12,1.099,0.5489,1.174
2018-10-15,1.087,-1.0919,1.162
2018-10-16,1.069,-1.6559,1.144
2018-10-17,1.055,-1.3096,1.13
2018-10-18,1.008,-4.455,1.083
2018-10-19,1.06,5.1587,1.135
2018-10-22,1.12,5.6604,1.195
2018-10-23,1.095,-2.2321,1.17
2018-10-24,1.067,-2.5571,1.142
2018-10-25,1.054,-1.2184,1.129
2018-10-26,1.034,-1.8975,1.109
2018-10-29,1.011,-2.2244,1.086
2018-10-30,1.027,1.5826,1.102
2018-10-31,1.06,3.2132,1.135
2018-11-01,1.067,0.6604,1.142
2018-11-02,1.128,5.717,1.203
2018-11-05,1.114,-1.2411,1.189
2018-11-06,1.122,0.7181,1.197
2018-11-07,1.118,-0.3565,1.193
2018-11-08,1.12,0.1789,1.195
2018-11-09,1.108,-1.0714,1.183
2018-11-12,1.129,1.8953,1.204
2018-11-13,1.147,1.5943,1.222
2018-11-14,1.136,-0.959,1.211
2018-11-15,1.147,0.9683,1.222
2018-11-16,1.124,-2.0052,1.199
2018-11-19,1.124,0.0,1.199
2018-11-20,1.106,-1.6014,1.181
2018-11-21,1.129,2.0796,1.204
2018-11-22,1.126,-0.2657,1.201
2018-11-23,1.102,-2.1314,1.177
2018-11-26,1.1,-0.1815,1.175
2018-11-27,1.099,-0.0909,1.174
2018-11-28,1.112,1.1829,1.187
2018-11-29,1.099,-1.1691,1.174
2018-11-30,1.112,1.1829,1.187
2018-12-03,1.151,3.5072,1.226
2018-12-04,1.168,1.477,1.243
2018-12-05,1.182,1.1986,1.257
2018-12-06,1.132,-4.2301,1.207
2018-12-07,1.092,-3.5336,1.167
2018-12-10,1.075,-1.5568,1.15
2018-12-11,1.09,1.3953,1.165
2018-12-12,1.072,-1.6514,1.147
2018-12-13,1.088,1.4925,1.163
2018-12-14,1.054,-3.125,1.129
2018-12-17,1.034,-1.8975,1.109
2018-12-18,1.029,-0.4836,1.104
2018-12-19,0.997,-3.1098,1.072
2018-12-20,0.986,-1.1033,1.061
2018-12-21,0.968,-1.8256,1.043
2018-12-24,0.99,2.2727,1.065
2018-12-25,0.998,0.8081,1.073
2018-12-26,0.991,-0.7014,1.066
2018-12-27,0.985,-0.6054,1.06
2018-12-28,0.989,0.4061,1.064
2018-12-31,0.989,0.0,1.064
2019-01-02,0.955,-3.4378,1.03
2019-01-03,0.943,-1.2565,1.018
2019-01-04,0.966,2.439,1.041
2019-01-07,0.97,0.4141,1.045
2019-01-08,0.971,0.1031,1.046
2019-01-09,0.976,0.5149,1.051
2019-01-10,0.97,-0.6148,1.045
2019-01-11,0.971,0.1031,1.046
2019-01-14,0.958,-1.3388,1.033
2019-01-15,0.973,1.5658,1.048
2019-01-16,0.987,1.4388,1.062
2019-01-17,0.98,-0.7092,1.055
2019-01-18,1.002,2.2449,1.077
2019-01-21,1.015,1.2974,1.09
2019-01-22,0.998,-1.6749,1.073
2019-01-23,1.0,0.2004,1.075
2019-01-24,1.001,0.1,1.076
2019-01-25,1.011,0.999,1.086
2019-01-28,1.011,0.0,1.086
2019-01-29,1.009,-0.1978,1.084
2019-01-30,0.997,-1.1893,1.072
2019-01-31,1.004,0.7021,1.079
2019-02-01,1.035,3.0876,1.11
2019-02-11,1.054,1.8357,1.129
2019-02-12,1.064,0.9488,1.139
2019-02-13,1.079,1.4098,1.154
2019-02-14,1.082,0.278,1.157
2019-02-15,1.072,-0.9242,1.147
2019-02-18,1.12,4.4776,1.195
2019-02-19,1.106,-1.25,1.181
2019-02-20,1.094,-1.085,1.169
2019-02-21,1.091,-0.2742,1.166
2019-02-22,1.106,1.3749,1.181
2019-02-25,1.145,3.5262,1.22
2019-02-26,1.153,0.6987,1.228
2019-02-27,1.142,-0.954,1.217
2019-02-28,1.18,3.3275,1.255
2019-03-01,1.187,0.5932,1.262
2019-03-04,1.207,1.6849,1.282
2019-03-05,1.212,0.4143,1.287
2019-03-06,1.204,-0.6601,1.279
2019-03-07,1.181,-1.9103,1.256
2019-03-08,1.173,-0.6774,1.248
2019-03-11,1.231,4.9446,1.306
2019-03-12,1.233,0.1625,1.308
2019-03-13,1.239,0.4866,1.314
2019-03-14,1.232,-0.565,1.307
2019-03-15,1.268,2.9221,1.343
2019-03-18,1.324,4.4164,1.399
2019-03-19,1.3,-1.8127,1.375
2019-03-20,1.291,-0.6923,1.366
2019-03-21,1.286,-0.3873,1.361
2019-03-22,1.292,0.4666,1.367
2019-03-25,1.274,-1.3932,1.349
2019-03-26,1.26,-1.0989,1.335
2019-03-27,1.299,3.0952,1.374
2019-03-28,1.293,-0.4619,1.368
2019-03-29,1.339,3.5576,1.414
2019-04-01,1.359,1.4937,1.434
2019-04-02,1.332,-1.9868,1.407
2019-04-03,1.329,-0.2252,1.404
2019-04-04,1.323,-0.4515,1.398
2019-04-08,1.301,-1.6629,1.376
2019-04-09,1.323,1.691,1.398
2019-04-10,1.339,1.2094,1.414
2019-04-11,1.294,-3.3607,1.369
2019-04-12,1.292,-0.1546,1.367
2019-04-15,1.279,-1.0062,1.354
2019-04-16,1.295,1.251,1.37
2019-04-17,1.297,0.1544,1.372
2019-04-18,1.293,-0.3084,1.368
2019-04-19,1.298,0.3867,1.373
2019-04-22,1.295,-0.2311,1.37
2019-04-23,1.295,0.0,1.37
2019-04-24,1.303,0.6178,1.378
2019-04-25,1.305,0.1535,1.38
2019-04-26,1.306,0.0766,1.381
2019-04-29,1.33,1.8377,1.405
2019-04-30,1.324,-0.4511,1.399
2019-05-06,1.259,-4.9094,1.334
2019-05-07,1.302,3.4154,1.377
2019-05-08,1.279,-1.7665,1.354
2019-05-09,1.245,-2.6583,1.32
2019-05-10,1.29,3.6145,1.365
2019-05-13,1.3,0.7752,1.375
2019-05-14,1.293,-0.5385,1.368
2019-05-15,1.33,2.8616,1.405
2019-05-16,1.343,0.9774,1.418
2019-05-17,1.313,-2.2338,1.388
2019-05-20,1.288,-1.904,1.363
2019-05-21,1.305,1.3199,1.38
2019-05-22,1.304,-0.0766,1.379
2019-05-23,1.273,-2.3773,1.348
2019-05-24,1.273,0.0,1.348
2019-05-27,1.288,1.1783,1.363
2019-05-28,1.309,1.6304,1.384
2019-05-29,1.303,-0.4584,1.378
2019-05-30,1.31,0.5372,1.385
2019-05-31,1.324,1.0687,1.399
2019-06-03,1.315,-0.6798,1.39
2019-06-04,1.289,-1.9772,1.364
2019-06-05,1.264,-1.9395,1.339
2019-06-06,1.255,-0.712,1.33
2019-06-10,1.275,1.5936,1.35
2019-06-11,1.316,3.2157,1.391
2019-06-12,1.315,-0.076,1.39
2019-06-13,1.331,1.2167,1.406
2019-06-14,1.328,-0.2254,1.403
2019-06-17,1.316,-0.9036,1.391
2019-06-18,1.33,1.0638,1.405
2019-06-19,1.342,0.9023,1.417
2019-06-20,1.375,2.459,1.45
2019-06-21,1.375,0.0,1.45
2019-06-24,1.382,0.5091,1.457
2019-06-25,1.38,-0.1447,1.455
2019-06-26,1.427,3.4058,1.502
2019-06-27,1.442,1.0512,1.517
2019-06-28,1.433,-0.6241,1.508
2019-06-30,1.433,0.0,1.508
2019-07-01,1.465,2.2331,1.54
2019-07-02,1.484,1.2969,1.559
2019-07-03,1.45,-2.2911,1.525
2019-07-04,1.419,-2.1379,1.494
2019-07-05,1.447,1.9732,1.522
2019-07-08,1.414,-2.2806,1.489
2019-07-09,1.42,0.4243,1.495
2019-07-10,1.422,0.1408,1.497
2019-07-11,1.421,-0.0703,1.496
2019-07-12,1.423,0.1407,1.498
2019-07-15,1.409,-0.9838,1.484
2019-07-16,1.388,-1.4904,1.463
2019-07-17,1.38,-0.5764,1.455
2019-07-18,1.36,-1.4493,1.435
2019-07-19,1.366,0.4412,1.441
2019-07-22,1.366,0.0,1.441
2019-07-23,1.366,0.0,1.441
2019-07-24,1.376,0.7321,1.451
2019-07-25,1.374,-0.1453,1.449
2019-07-26,1.403,2.1106,1.478
2019-07-29,1.39,-0.9266,1.465
2019-07-30,1.391,0.0719,1.466
2019-07-31,1.383,-0.5751,1.458
2019-08-01,1.377,-0.4338,1.452
2019-08-02,1.389,0.8715,1.464
2019-08-05,1.363,-1.8719,1.438
