净值日期,单位净值,日增长率,累计净值
2015-10-21,0.544,-5.3913,0.544
2015-10-22,0.57,4.7794,0.57
2015-10-23,0.589,3.3333,0.589
2015-10-26,0.586,-0.5093,0.586
2015-10-27,0.587,0.1706,0.587
2015-10-28,0.574,-2.2147,0.574
2015-10-29,0.579,0.8711,0.579
2015-10-30,0.579,0.0,0.579
2015-11-02,0.569,-1.7271,0.569
2015-11-03,0.57,0.1757,0.57
2015-11-04,0.588,3.1579,0.588
2015-11-05,0.587,-0.1701,0.587
2015-11-06,0.599,2.0443,0.599
2015-11-09,0.611,2.0033,0.611
2015-11-10,0.621,1.6367,0.621
2015-11-11,0.631,1.6103,0.631
2015-11-12,0.645,2.2187,0.645
2015-11-13,0.622,-3.5659,0.622
2015-11-16,0.632,1.6077,0.632
2015-11-17,0.622,-1.5823,0.622
2015-11-18,0.611,-1.7685,0.611
2015-11-19,0.627,2.6187,0.627
2015-11-20,0.633,0.9569,0.633
2015-11-23,0.626,-1.1058,0.626
2015-11-24,0.634,1.278,0.634
2015-11-25,0.645,1.735,0.645
2015-11-26,0.644,-0.155,0.644
2015-11-27,0.615,-4.5031,0.615
2015-11-30,0.616,0.1626,0.616
2015-12-01,0.617,0.1623,0.617
2015-12-02,0.612,-0.8104,0.612
2015-12-03,0.626,2.2876,0.626
2015-12-04,0.62,-0.9585,0.62
2015-12-07,0.627,1.129,0.627
2015-12-08,0.621,-0.9569,0.621
2015-12-09,0.614,-1.1272,0.614
2015-12-10,0.609,-0.8143,0.609
2015-12-11,0.605,-0.6568,0.605
2015-12-14,0.614,1.4876,0.614
2015-12-15,0.622,1.3029,0.622
2015-12-16,0.624,0.3215,0.624
2015-12-17,0.644,3.2051,0.644
2015-12-18,0.645,0.1553,0.645
2015-12-21,0.661,2.4806,0.661
2015-12-22,0.666,0.7564,0.666
2015-12-23,0.665,-0.1502,0.665
2015-12-24,0.654,-1.6541,0.654
2015-12-25,0.655,0.1529,0.655
2015-12-28,0.643,-1.8321,0.643
2015-12-29,0.652,1.3997,0.652
2015-12-30,0.656,0.6135,0.656
2015-12-31,0.652,-0.6098,0.652
2016-01-04,0.602,-7.6687,0.602
2016-01-05,0.584,-2.99,0.584
2016-01-06,0.595,1.8836,0.595
2016-01-07,0.546,-8.2353,0.546
2016-01-08,0.546,0.0,0.546
2016-01-11,0.507,-7.1429,0.507
2016-01-12,0.508,0.1972,0.508
2016-01-13,0.49,-3.5433,0.49
2016-01-14,0.51,4.0816,0.51
2016-01-15,0.493,-3.3333,0.493
2016-01-18,0.504,2.2312,0.504
2016-01-19,0.524,3.9683,0.524
2016-01-20,0.521,-0.5725,0.521
2016-01-21,0.508,-2.4952,0.508
2016-01-22,0.509,0.1969,0.509
2016-01-25,0.52,2.1611,0.52
2016-01-26,0.489,-5.9615,0.489
2016-01-27,0.484,-1.0225,0.484
2016-01-28,0.462,-4.5455,0.462
2016-01-29,0.479,3.6797,0.479
2016-02-01,0.475,-0.8351,0.475
2016-02-02,0.491,3.3684,0.491
2016-02-03,0.492,0.2037,0.492
2016-02-04,0.501,1.8293,0.501
2016-02-05,0.499,-0.3992,0.499
2016-02-15,0.503,0.8016,0.503
2016-02-16,0.522,3.7773,0.522
2016-02-17,0.524,0.3831,0.524
2016-02-18,0.523,-0.1908,0.523
2016-02-19,0.526,0.5736,0.526
2016-02-22,0.536,1.9011,0.536
2016-02-23,0.527,-1.6791,0.527
2016-02-24,0.523,-0.759,0.523
2016-02-25,0.487,-6.8834,0.487
2016-02-26,0.485,-0.4107,0.485
2016-02-29,0.461,-4.9485,0.461
2016-03-01,0.473,2.603,0.473
2016-03-02,0.491,3.8055,0.491
2016-03-03,0.488,-0.611,0.488
2016-03-04,0.467,-4.3033,0.467
2016-03-07,0.473,1.2848,0.473
2016-03-08,0.475,0.4228,0.475
2016-03-09,0.47,-1.0526,0.47
2016-03-10,0.467,-0.6383,0.467
2016-03-11,0.464,-0.6424,0.464
2016-03-14,0.481,3.6638,0.481
2016-03-15,0.478,-0.6237,0.478
2016-03-16,0.473,-1.046,0.473
2016-03-17,0.487,2.9598,0.487
2016-03-18,0.504,3.4908,0.504
2016-03-21,0.517,2.5794,0.517
2016-03-22,0.513,-0.7737,0.513
2016-03-23,0.518,0.9747,0.518
2016-03-24,0.508,-1.9305,0.508
2016-03-25,0.514,1.1811,0.514
2016-03-28,0.516,0.3891,0.516
2016-03-29,0.508,-1.5504,0.508
2016-03-30,0.524,3.1496,0.524
2016-03-31,0.527,0.5725,0.527
2016-04-01,0.524,-0.5693,0.524
2016-04-05,0.535,2.0992,0.535
2016-04-06,0.54,0.9346,0.54
2016-04-07,0.536,-0.7407,0.536
2016-04-08,0.531,-0.9328,0.531
2016-04-11,0.541,1.8832,0.541
2016-04-12,0.54,-0.1848,0.54
2016-04-13,0.545,0.9259,0.545
2016-04-14,0.548,0.5505,0.548
2016-04-15,0.549,0.1825,0.549
2016-04-18,0.545,-0.7286,0.545
2016-04-19,0.544,-0.1835,0.544
2016-04-20,0.522,-4.0441,0.522
2016-04-21,0.515,-1.341,0.515
2016-04-22,0.52,0.9709,0.52
2016-04-25,0.519,-0.1923,0.519
2016-04-26,0.522,0.578,0.522
2016-04-27,0.525,0.5747,0.525
2016-04-28,0.522,-0.5714,0.522
2016-04-29,0.523,0.1916,0.523
2016-05-03,0.535,2.2945,0.535
2016-05-04,0.534,-0.1869,0.534
2016-05-05,0.534,0.0,0.534
2016-05-06,0.515,-3.5581,0.515
2016-05-09,0.497,-3.4951,0.497
2016-05-10,0.497,0.0,0.497
2016-05-11,0.498,0.2012,0.498
2016-05-12,0.496,-0.4016,0.496
2016-05-13,0.493,-0.6048,0.493
2016-05-16,0.502,1.8256,0.502
2016-05-17,0.502,0.0,0.502
2016-05-18,0.489,-2.5896,0.489
2016-05-19,0.49,0.2045,0.49
2016-05-20,0.493,0.6122,0.493
2016-05-23,0.499,1.217,0.499
2016-05-24,0.494,-1.002,0.494
2016-05-25,0.492,-0.4049,0.492
2016-05-26,0.492,0.0,0.492
2016-05-27,0.491,-0.2033,0.491
2016-05-30,0.489,-0.4073,0.489
2016-05-31,0.506,3.4765,0.506
2016-06-01,0.507,0.1976,0.507
2016-06-02,0.51,0.5917,0.51
2016-06-03,0.512,0.3922,0.512
2016-06-06,0.51,-0.3906,0.51
2016-06-07,0.511,0.1961,0.511
2016-06-08,0.509,-0.3914,0.509
2016-06-13,0.49,-3.7328,0.49
2016-06-14,0.488,-0.4082,0.488
2016-06-15,0.5,2.459,0.5
2016-06-16,0.497,-0.6,0.497
2016-06-17,0.503,1.2072,0.503
2016-06-20,0.505,0.3976,0.505
2016-06-21,0.501,-0.7921,0.501
2016-06-22,0.509,1.5968,0.509
2016-06-23,0.51,0.1965,0.51
2016-06-24,0.507,-0.5882,0.507
2016-06-27,0.516,1.7751,0.516
2016-06-28,0.524,1.5504,0.524
2016-06-29,0.524,0.0,0.524
2016-06-30,0.527,0.5725,0.527
2016-07-01,0.524,-0.5693,0.524
2016-07-04,0.531,1.3359,0.531
2016-07-05,0.533,0.3766,0.533
2016-07-06,0.535,0.3752,0.535
2016-07-07,0.54,0.9346,0.54
2016-07-08,0.538,-0.3704,0.538
2016-07-11,0.534,-0.7435,0.534
2016-07-12,0.544,1.8727,0.544
2016-07-13,0.543,-0.1838,0.543
2016-07-14,0.542,-0.1842,0.542
2016-07-15,0.541,-0.1845,0.541
2016-07-18,0.536,-0.9242,0.536
2016-07-19,0.533,-0.5597,0.533
2016-07-20,0.533,0.0,0.533
2016-07-21,0.531,-0.3752,0.531
2016-07-22,0.528,-0.565,0.528
2016-07-25,0.528,0.0,0.528
2016-07-26,0.536,1.5152,0.536
2016-07-27,0.517,-3.5448,0.517
2016-07-28,0.515,-0.3868,0.515
2016-07-29,0.512,-0.5825,0.512
2016-08-01,0.506,-1.1719,0.506
2016-08-02,0.509,0.5929,0.509
2016-08-03,0.509,0.0,0.509
2016-08-04,0.51,0.1965,0.51
2016-08-05,0.506,-0.7843,0.506
2016-08-08,0.511,0.9881,0.511
2016-08-09,0.516,0.9785,0.516
2016-08-10,0.515,-0.1938,0.515
2016-08-11,0.508,-1.3592,0.508
2016-08-12,0.511,0.5906,0.511
2016-08-15,0.521,1.9569,0.521
2016-08-16,0.525,0.7678,0.525
2016-08-17,0.527,0.381,0.527
2016-08-18,0.524,-0.5693,0.524
2016-08-19,0.526,0.3817,0.526
2016-08-22,0.523,-0.5703,0.523
2016-08-23,0.524,0.1912,0.524
2016-08-24,0.525,0.1908,0.525
2016-08-25,0.524,-0.1905,0.524
2016-08-26,0.525,0.1908,0.525
2016-08-29,0.528,0.5714,0.528
2016-08-30,0.528,0.0,0.528
2016-08-31,0.528,0.0,0.528
2016-09-01,0.526,-0.3788,0.526
2016-09-02,0.522,-0.7605,0.522
2016-09-05,0.522,0.0,0.522
2016-09-06,0.528,1.1494,0.528
2016-09-07,0.529,0.1894,0.529
2016-09-08,0.532,0.5671,0.532
2016-09-09,0.532,0.0,0.532
2016-09-12,0.523,-1.6917,0.523
2016-09-13,0.523,0.0,0.523
2016-09-14,0.522,-0.1912,0.522
2016-09-19,0.526,0.7663,0.526
2016-09-20,0.525,-0.1901,0.525
2016-09-21,0.525,0.0,0.525
2016-09-22,0.526,0.1905,0.526
2016-09-23,0.527,0.1901,0.527
2016-09-26,0.519,-1.518,0.519
2016-09-27,0.522,0.578,0.522
2016-09-28,0.523,0.1916,0.523
2016-09-29,0.525,0.3824,0.525
2016-09-30,0.526,0.1905,0.526
2016-10-10,0.54,2.6616,0.54
2016-10-11,0.545,0.9259,0.545
2016-10-12,0.546,0.1835,0.546
2016-10-13,0.546,0.0,0.546
2016-10-14,0.545,-0.1832,0.545
2016-10-17,0.544,-0.1835,0.544
2016-10-18,0.548,0.7353,0.548
2016-10-19,0.545,-0.5474,0.545
2016-10-20,0.545,0.0,0.545
2016-10-21,0.544,-0.1835,0.544
2016-10-24,0.546,0.3676,0.546
2016-10-25,0.543,-0.5495,0.543
2016-10-26,0.545,0.3683,0.545
2016-10-27,0.544,-0.1835,0.544
2016-10-28,0.542,-0.3676,0.542
2016-10-31,0.543,0.1845,0.543
2016-11-01,0.546,0.5525,0.546
2016-11-02,0.544,-0.3663,0.544
2016-11-03,0.543,-0.1838,0.543
2016-11-04,0.541,-0.3683,0.541
2016-11-07,0.541,0.0,0.541
2016-11-08,0.543,0.3697,0.543
2016-11-09,0.541,-0.3683,0.541
2016-11-10,0.545,0.7394,0.545
2016-11-11,0.543,-0.367,0.543
2016-11-14,0.546,0.5525,0.546
2016-11-15,0.547,0.1832,0.547
2016-11-16,0.549,0.3656,0.549
2016-11-17,0.549,0.0,0.549
2016-11-18,0.548,-0.1821,0.548
2016-11-21,0.548,0.0,0.548
2016-11-22,0.55,0.365,0.55
2016-11-23,0.548,-0.3636,0.548
2016-11-24,0.547,-0.1825,0.547
2016-11-25,0.548,0.1828,0.548
2016-11-28,0.551,0.5474,0.551
2016-11-29,0.547,-0.726,0.547
2016-11-30,0.545,-0.3656,0.545
2016-12-01,0.547,0.367,0.547
2016-12-02,0.541,-1.0969,0.541
2016-12-05,0.539,-0.3697,0.539
2016-12-06,0.538,-0.1855,0.538
2016-12-07,0.542,0.7435,0.542
2016-12-08,0.54,-0.369,0.54
2016-12-09,0.539,-0.1852,0.539
2016-12-12,0.52,-3.525,0.52
2016-12-13,0.519,-0.1923,0.519
2016-12-14,0.517,-0.3854,0.517
2016-12-15,0.518,0.1934,0.518
2016-12-16,0.525,1.3514,0.525
2016-12-19,0.524,-0.1905,0.524
2016-12-20,0.521,-0.5725,0.521
2016-12-21,0.524,0.5758,0.524
2016-12-22,0.525,0.1908,0.525
2016-12-23,0.521,-0.7619,0.521
2016-12-26,0.521,0.0,0.521
2016-12-27,0.523,0.3839,0.523
2016-12-28,0.52,-0.5736,0.52
2016-12-29,0.518,-0.3846,0.518
2016-12-30,0.52,0.3861,0.52
2016-12-31,0.52,0.0,0.52
2017-01-03,0.521,0.1923,0.521
2017-01-04,0.524,0.5758,0.524
2017-01-05,0.524,0.0,0.524
2017-01-06,0.519,-0.9542,0.519
2017-01-09,0.519,0.0,0.519
2017-01-10,0.518,-0.1927,0.518
2017-01-11,0.515,-0.5792,0.515
2017-01-12,0.511,-0.7767,0.511
2017-01-13,0.507,-0.7828,0.507
2017-01-16,0.496,-2.1696,0.496
2017-01-17,0.497,0.2016,0.497
2017-01-18,0.496,-0.2012,0.496
2017-01-19,0.494,-0.4032,0.494
2017-01-20,0.5,1.2146,0.5
2017-01-23,0.504,0.8,0.504
2017-01-24,0.502,-0.3968,0.502
2017-01-25,0.505,0.5976,0.505
2017-01-26,0.508,0.5941,0.508
2017-02-03,0.507,-0.1969,0.507
2017-02-06,0.511,0.789,0.511
2017-02-07,0.509,-0.3914,0.509
2017-02-08,0.511,0.3929,0.511
2017-02-09,0.514,0.5871,0.514
2017-02-10,0.513,-0.1946,0.513
2017-02-13,0.517,0.7797,0.517
2017-02-14,0.516,-0.1934,0.516
2017-02-15,0.509,-1.3566,0.509
2017-02-16,0.511,0.3929,0.511
2017-02-17,0.509,-0.3914,0.509
2017-02-20,0.51,0.1965,0.51
2017-02-21,0.514,0.7843,0.514
2017-02-22,0.513,-0.1946,0.513
2017-02-23,0.518,0.9747,0.518
2017-02-24,0.518,0.0,0.518
2017-02-27,0.517,-0.1931,0.517
2017-02-28,0.515,-0.3868,0.515
2017-03-01,0.517,0.3883,0.517
2017-03-02,0.517,0.0,0.517
2017-03-03,0.518,0.1934,0.518
2017-03-06,0.521,0.5792,0.521
2017-03-07,0.525,0.7678,0.525
2017-03-08,0.524,-0.1905,0.524
2017-03-09,0.52,-0.7634,0.52
2017-03-10,0.52,0.0,0.52
2017-03-13,0.524,0.7692,0.524
2017-03-14,0.526,0.3817,0.526
2017-03-15,0.527,0.1901,0.527
2017-03-16,0.529,0.3795,0.529
2017-03-17,0.526,-0.5671,0.526
2017-03-20,0.53,0.7605,0.53
2017-03-21,0.534,0.7547,0.534
2017-03-22,0.539,0.9363,0.539
2017-03-23,0.54,0.1855,0.54
2017-03-24,0.54,0.0,0.54
2017-03-27,0.537,-0.5556,0.537
2017-03-28,0.536,-0.1862,0.536
2017-03-29,0.534,-0.3731,0.534
2017-03-30,0.53,-0.7491,0.53
2017-03-31,0.532,0.3774,0.532
2017-04-05,0.536,0.7519,0.536
2017-04-06,0.535,-0.1866,0.535
2017-04-07,0.535,0.0,0.535
2017-04-10,0.53,-0.9346,0.53
2017-04-11,0.526,-0.7547,0.526
2017-04-12,0.525,-0.1901,0.525
2017-04-13,0.527,0.381,0.527
2017-04-14,0.522,-0.9488,0.522
2017-04-17,0.516,-1.1494,0.516
2017-04-18,0.517,0.1938,0.517
2017-04-19,0.519,0.3868,0.519
2017-04-20,0.527,1.5414,0.527
2017-04-21,0.527,0.0,0.527
2017-04-24,0.519,-1.518,0.519
2017-04-25,0.523,0.7707,0.523
2017-04-26,0.52,-0.5736,0.52
2017-04-27,0.522,0.3846,0.522
2017-04-28,0.52,-0.3831,0.52
2017-05-02,0.52,0.0,0.52
2017-05-03,0.518,-0.3846,0.518
2017-05-04,0.518,0.0,0.518
2017-05-05,0.515,-0.5792,0.515
2017-05-08,0.51,-0.9709,0.51
2017-05-09,0.512,0.3922,0.512
2017-05-10,0.508,-0.7813,0.508
2017-05-11,0.511,0.5906,0.511
2017-05-12,0.513,0.3914,0.513
2017-05-15,0.518,0.9747,0.518
2017-05-16,0.528,1.9305,0.528
2017-05-17,0.526,-0.3788,0.526
2017-05-18,0.524,-0.3802,0.524
2017-05-19,0.523,-0.1908,0.523
2017-05-22,0.523,0.0,0.523
2017-05-23,0.519,-0.7648,0.519
2017-05-24,0.521,0.3854,0.521
2017-05-25,0.521,0.0,0.521
2017-05-26,0.519,-0.3839,0.519
2017-05-31,0.517,-0.3854,0.517
2017-06-01,0.516,-0.1934,0.516
2017-06-02,0.514,-0.3876,0.514
2017-06-05,0.514,0.0,0.514
2017-06-06,0.521,1.3619,0.521
2017-06-07,0.529,1.5355,0.529
2017-06-08,0.531,0.3781,0.531
2017-06-09,0.531,0.0,0.531
2017-06-12,0.531,0.0,0.531
2017-06-13,0.533,0.3766,0.533
2017-06-14,0.528,-0.9381,0.528
2017-06-15,0.53,0.3788,0.53
2017-06-16,0.53,0.0,0.53
2017-06-19,0.533,0.566,0.533
2017-06-20,0.531,-0.3752,0.531
2017-06-21,0.538,1.3183,0.538
2017-06-22,0.53,-1.487,0.53
2017-06-23,0.534,0.7547,0.534
2017-06-26,0.541,1.3109,0.541
2017-06-27,0.543,0.3697,0.543
2017-06-28,0.538,-0.9208,0.538
2017-06-29,0.541,0.5576,0.541
2017-06-30,0.544,0.5545,0.544
2017-07-03,0.544,0.0,0.544
2017-07-04,0.537,-1.2868,0.537
2017-07-05,0.539,0.3724,0.539
2017-07-06,0.533,-1.1132,0.533
2017-07-07,0.531,-0.3752,0.531
2017-07-10,0.525,-1.1299,0.525
2017-07-11,0.523,-0.381,0.523
2017-07-12,0.52,-0.5736,0.52
2017-07-13,0.523,0.5769,0.523
2017-07-14,0.518,-0.956,0.518
2017-07-17,0.502,-3.0888,0.502
2017-07-18,0.501,-0.1992,0.501
2017-07-19,0.505,0.7984,0.505
2017-07-20,0.506,0.198,0.506
2017-07-21,0.505,-0.1976,0.505
2017-07-24,0.506,0.198,0.506
2017-07-25,0.506,0.0,0.506
2017-07-26,0.502,-0.7905,0.502
2017-07-27,0.504,0.3984,0.504
2017-07-28,0.505,0.1984,0.505
2017-07-31,0.508,0.5941,0.508
2017-08-01,0.507,-0.1969,0.507
2017-08-02,0.504,-0.5917,0.504
2017-08-03,0.501,-0.5952,0.501
2017-08-04,0.499,-0.3992,0.499
2017-08-07,0.502,0.6012,0.502
2017-08-08,0.504,0.3984,0.504
2017-08-09,0.512,1.5873,0.512
2017-08-10,0.511,-0.1953,0.511
2017-08-11,0.51,-0.1957,0.51
2017-08-14,0.515,0.9804,0.515
2017-08-15,0.514,-0.1942,0.514
2017-08-16,0.513,-0.1946,0.513
2017-08-17,0.513,0.0,0.513
2017-08-18,0.515,0.3899,0.515
2017-08-21,0.523,1.5534,0.523
2017-08-22,0.52,-0.5736,0.52
2017-08-23,0.518,-0.3846,0.518
2017-08-24,0.515,-0.5792,0.515
2017-08-25,0.515,0.0,0.515
2017-08-28,0.515,0.0,0.515
2017-08-29,0.514,-0.1942,0.514
2017-08-30,0.512,-0.3891,0.512
2017-08-31,0.511,-0.1953,0.511
2017-09-01,0.512,0.1957,0.512
2017-09-04,0.516,0.7813,0.516
2017-09-05,0.517,0.1938,0.517
2017-09-06,0.516,-0.1934,0.516
2017-09-07,0.517,0.1938,0.517
2017-09-08,0.52,0.5803,0.52
2017-09-11,0.517,-0.5769,0.517
2017-09-12,0.515,-0.3868,0.515
2017-09-13,0.517,0.3883,0.517
2017-09-14,0.517,0.0,0.517
2017-09-15,0.519,0.3868,0.519
2017-09-18,0.521,0.3854,0.521
2017-09-19,0.52,-0.1919,0.52
2017-09-20,0.521,0.1923,0.521
2017-09-21,0.52,-0.1919,0.52
2017-09-22,0.52,0.0,0.52
2017-09-25,0.523,0.5769,0.523
2017-09-26,0.522,-0.1912,0.522
2017-09-27,0.522,0.0,0.522
2017-09-28,0.526,0.7663,0.526
2017-09-29,0.528,0.3802,0.528
2017-10-09,0.535,1.3258,0.535
2017-10-10,0.542,1.3084,0.542
2017-10-11,0.547,0.9225,0.547
2017-10-12,0.549,0.3656,0.549
2017-10-13,0.549,0.0,0.549
2017-10-16,0.547,-0.3643,0.547
2017-10-17,0.549,0.3656,0.549
2017-10-18,0.558,1.6393,0.558
2017-10-19,0.563,0.8961,0.563
2017-10-20,0.56,-0.5329,0.56
2017-10-23,0.568,1.4286,0.568
2017-10-24,0.568,0.0,0.568
2017-10-25,0.576,1.4085,0.576
2017-10-26,0.573,-0.5208,0.573
2017-10-27,0.574,0.1745,0.574
2017-10-30,0.571,-0.5226,0.571
2017-10-31,0.569,-0.3503,0.569
2017-11-01,0.565,-0.703,0.565
2017-11-02,0.568,0.531,0.568
2017-11-03,0.569,0.1761,0.569
2017-11-06,0.589,3.5149,0.589
2017-11-07,0.586,-0.5093,0.586
2017-11-08,0.579,-1.1945,0.579
2017-11-09,0.585,1.0363,0.585
2017-11-10,0.59,0.8547,0.59
2017-11-13,0.586,-0.678,0.586
2017-11-14,0.573,-2.2184,0.573
2017-11-15,0.573,0.0,0.573
2017-11-16,0.583,1.7452,0.583
2017-11-17,0.572,-1.8868,0.572
2017-11-20,0.581,1.5734,0.581
2017-11-21,0.579,-0.3442,0.579
2017-11-22,0.573,-1.0363,0.573
2017-11-23,0.551,-3.8394,0.551
2017-11-24,0.55,-0.1815,0.55
2017-11-27,0.543,-1.2727,0.543
2017-11-28,0.549,1.105,0.549
2017-11-29,0.544,-0.9107,0.544
2017-11-30,0.542,-0.3676,0.542
2017-12-01,0.548,1.107,0.548
2017-12-04,0.551,0.5474,0.551
2017-12-05,0.545,-1.0889,0.545
2017-12-06,0.544,-0.1835,0.544
2017-12-07,0.542,-0.3676,0.542
2017-12-08,0.549,1.2915,0.549
2017-12-11,0.563,2.5501,0.563
2017-12-12,0.559,-0.7105,0.559
2017-12-13,0.562,0.5367,0.562
2017-12-14,0.562,0.0,0.562
2017-12-15,0.558,-0.7117,0.558
2017-12-18,0.555,-0.5376,0.555
2017-12-19,0.562,1.2613,0.562
2017-12-20,0.562,0.0,0.562
2017-12-21,0.57,1.4235,0.57
2017-12-22,0.569,-0.1754,0.569
2017-12-25,0.566,-0.5272,0.566
2017-12-26,0.564,-0.3534,0.564
2017-12-27,0.556,-1.4184,0.556
2017-12-28,0.56,0.7194,0.56
2017-12-29,0.565,0.8929,0.565
2017-12-31,0.565,0.0,0.565
2018-01-02,0.564,-0.177,0.564
2018-01-03,0.567,0.5319,0.567
2018-01-04,0.57,0.5291,0.57
2018-01-05,0.565,-0.8772,0.565
2018-01-08,0.567,0.354,0.567
2018-01-09,0.578,1.94,0.578
2018-01-10,0.574,-0.692,0.574
2018-01-11,0.577,0.5226,0.577
2018-01-12,0.58,0.5199,0.58
2018-01-15,0.572,-1.3793,0.572
2018-01-16,0.573,0.1748,0.573
2018-01-17,0.568,-0.8726,0.568
2018-01-18,0.568,0.0,0.568
2018-01-19,0.563,-0.8803,0.563
2018-01-22,0.574,1.9538,0.574
2018-01-23,0.572,-0.3484,0.572
2018-01-24,0.574,0.3497,0.574
2018-01-25,0.564,-1.7422,0.564
2018-01-26,0.564,0.0,0.564
2018-01-29,0.548,-2.8369,0.548
2018-01-30,0.548,0.0,0.548
2018-01-31,0.548,0.0,0.548
2018-02-01,0.535,-2.3723,0.535
2018-02-02,0.538,0.5607,0.538
2018-02-05,0.532,-1.1152,0.532
2018-02-06,0.514,-3.3835,0.514
2018-02-07,0.508,-1.1673,0.508
2018-02-08,0.514,1.1811,0.514
2018-02-09,0.497,-3.3074,0.497
2018-02-12,0.515,3.6217,0.515
2018-02-13,0.522,1.3592,0.522
2018-02-14,0.527,0.9579,0.527
2018-02-22,0.535,1.518,0.535
2018-02-23,0.534,-0.1869,0.534
2018-02-26,0.54,1.1236,0.54
2018-02-27,0.537,-0.5556,0.537
2018-02-28,0.532,-0.9311,0.532
2018-03-01,0.538,1.1278,0.538
2018-03-02,0.536,-0.3717,0.536
2018-03-05,0.541,0.9328,0.541
2018-03-06,0.553,2.2181,0.553
2018-03-07,0.549,-0.7233,0.549
2018-03-08,0.563,2.5501,0.563
2018-03-09,0.567,0.7105,0.567
2018-03-12,0.572,0.8818,0.572
2018-03-13,0.564,-1.3986,0.564
2018-03-14,0.561,-0.5319,0.561
2018-03-15,0.565,0.713,0.565
2018-03-16,0.56,-0.885,0.56
2018-03-19,0.573,2.3214,0.573
2018-03-20,0.583,1.7452,0.583
2018-03-21,0.576,-1.2007,0.576
2018-03-22,0.57,-1.0417,0.57
2018-03-23,0.559,-1.9298,0.559
2018-03-26,0.572,2.3256,0.572
2018-03-27,0.575,0.5245,0.575
2018-03-28,0.569,-1.0435,0.569
2018-03-29,0.566,-0.5272,0.566
2018-03-30,0.581,2.6502,0.581
2018-04-02,0.577,-0.6885,0.577
2018-04-03,0.573,-0.6932,0.573
2018-04-04,0.572,-0.1745,0.572
2018-04-09,0.575,0.5245,0.575
2018-04-10,0.583,1.3913,0.583
2018-04-11,0.583,0.0,0.583
2018-04-12,0.59,1.2007,0.59
2018-04-13,0.575,-2.5424,0.575
2018-04-16,0.577,0.3478,0.577
2018-04-17,0.564,-2.253,0.564
2018-04-18,0.569,0.8865,0.569
2018-04-19,0.573,0.703,0.573
2018-04-20,0.568,-0.8726,0.568
2018-04-23,0.565,-0.5282,0.565
2018-04-24,0.58,2.6549,0.58
2018-04-25,0.594,2.4138,0.594
2018-04-26,0.584,-1.6835,0.584
2018-04-27,0.596,2.0548,0.596
2018-05-02,0.602,1.0067,0.602
2018-05-03,0.602,0.0,0.602
2018-05-04,0.609,1.1628,0.609
2018-05-07,0.619,1.642,0.619
2018-05-08,0.613,-0.9693,0.613
2018-05-09,0.613,0.0,0.613
2018-05-10,0.629,2.6101,0.629
2018-05-11,0.617,-1.9078,0.617
