净值日期,单位净值,日增长率,累计净值
2023-06-28,1.0868,-0.02,1.0868
2023-06-29,1.0921,0.49,1.0921
2023-06-30,1.1044,1.13,1.1044
2023-07-03,1.104,-0.04,1.104
2023-07-04,1.104,0.0,1.104
2023-07-05,1.0997,-0.39,1.0997
2023-07-06,1.0948,-0.45,1.0948
2023-07-07,1.0914,-0.31,1.0914
2023-07-10,1.0916,0.02,1.0916
2023-07-11,1.0968,0.48,1.0968
2023-07-12,1.1028,0.55,1.1028
2023-07-13,1.1083,0.5,1.1083
2023-07-14,1.1045,-0.34,1.1045
2023-07-17,1.1085,0.36,1.1085
2023-07-18,1.1178,0.84,1.1178
2023-07-19,1.1208,0.27,1.1208
2023-07-20,1.1131,-0.69,1.1131
2023-07-21,1.113,-0.01,1.113
2023-07-24,1.1169,0.35,1.1169
2023-07-25,1.1196,0.24,1.1196
2023-07-26,1.1177,-0.17,1.1177
2023-07-27,1.112,-0.51,1.112
2023-07-28,1.1204,0.76,1.1204
2023-07-31,1.1214,0.09,1.1214
2023-08-01,1.1183,-0.28,1.1183
2023-08-02,1.105,-1.19,1.105
2023-08-03,1.1042,-0.07,1.1042
2023-08-04,1.0979,-0.57,1.0979
2023-08-07,1.106,0.74,1.106
2023-08-08,1.1041,-0.17,1.1041
2023-08-09,1.097,-0.64,1.097
2023-08-10,1.0973,0.03,1.0973
2023-08-11,1.0964,-0.08,1.0964
2023-08-14,1.1041,0.7,1.1041
2023-08-15,1.0936,-0.95,1.0936
2023-08-16,1.089,-0.42,1.089
2023-08-17,1.0826,-0.59,1.0826
2023-08-18,1.0813,-0.12,1.0813
2023-08-21,1.0884,0.66,1.0884
2023-08-22,1.0857,-0.25,1.0857
2023-08-23,1.0967,1.01,1.0967
2023-08-24,1.082,-1.34,1.082
2023-08-25,1.0878,0.54,1.0878
2023-08-28,1.0933,0.51,1.0933
2023-08-29,1.1071,1.26,1.1071
2023-08-30,1.1097,0.23,1.1097
2023-08-31,1.1083,-0.13,1.1083
2023-09-01,1.1098,0.14,1.1098
2023-09-04,1.1098,0.0,1.1098
2023-09-05,1.1046,-0.47,1.1046
2023-09-06,1.1002,-0.4,1.1002
2023-09-07,1.0972,-0.27,1.0972
2023-09-08,1.1013,0.37,1.1013
2023-09-11,1.1085,0.65,1.1085
2023-09-12,1.0999,-0.78,1.0999
2023-09-13,1.1,0.01,1.1
2023-09-14,1.1083,0.75,1.1083
2023-09-15,1.094,-1.29,1.094
2023-09-18,1.0941,0.01,1.0941
2023-09-19,1.092,-0.19,1.092
2023-09-20,1.0819,-0.92,1.0819
2023-09-21,1.0649,-1.57,1.0649
2023-09-22,1.0627,-0.21,1.0627
2023-09-25,1.0668,0.39,1.0668
2023-09-26,1.0516,-1.42,1.0516
2023-09-27,1.0517,0.01,1.0517
2023-09-28,1.0589,0.68,1.0589
2023-10-09,1.0685,0.91,1.0685
2023-10-10,1.0735,0.47,1.0735
2023-10-11,1.078,0.42,1.078
2023-10-12,1.0721,-0.55,1.0721
2023-10-13,1.0666,-0.51,1.0666
2023-10-16,1.0776,1.03,1.0776
2023-10-17,1.077,-0.06,1.077
2023-10-18,1.0634,-1.26,1.0634
2023-10-19,1.0552,-0.77,1.0552
2023-10-20,1.0429,-1.17,1.0429
2023-10-23,1.0415,-0.13,1.0415
2023-10-24,1.0483,0.65,1.0483
2023-10-25,1.0342,-1.35,1.0342
2023-10-26,1.0217,-1.21,1.0217
2023-10-27,1.0176,-0.4,1.0176
2023-10-30,1.0294,1.16,1.0294
2023-10-31,1.035,0.54,1.035
2023-11-01,1.0456,1.02,1.0456
2023-11-02,1.0635,1.71,1.0635
2023-11-03,1.0715,0.75,1.0715
2023-11-06,1.0736,0.2,1.0736
2023-11-07,1.077,0.32,1.077
2023-11-08,1.0783,0.12,1.0783
2023-11-09,1.0702,-0.75,1.0702
2023-11-10,1.0863,1.5,1.0863
2023-11-13,1.0854,-0.08,1.0854
2023-11-14,1.1038,1.7,1.1038
2023-11-15,1.1051,0.12,1.1051
2023-11-16,1.1065,0.13,1.1065
2023-11-17,1.1076,0.1,1.1076
2023-11-20,1.1138,0.56,1.1138
2023-11-21,1.1085,-0.48,1.1085
2023-11-22,1.1103,0.16,1.1103
2023-11-24,1.1091,0.0,1.1091
2023-11-27,1.1073,-0.16,1.1073
2023-11-28,1.1079,0.05,1.1079
2023-11-29,1.1049,-0.27,1.1049
2023-11-30,1.1084,0.32,1.1084
2023-12-01,1.115,0.6,1.115
2023-12-04,1.1075,-0.67,1.1075
2023-12-05,1.1094,0.17,1.1094
2023-12-06,1.1052,-0.38,1.1052
2023-12-07,1.1143,0.82,1.1143
2023-12-08,1.1174,0.28,1.1174
2023-12-11,1.1215,0.37,1.1215
2023-12-12,1.1267,0.46,1.1267
2023-12-13,1.1401,1.19,1.1401
2023-12-14,1.1424,0.2,1.1424
2023-12-15,1.1404,-0.18,1.1404
2023-12-18,1.145,0.4,1.145
2023-12-19,1.1519,0.6,1.1519
2023-12-20,1.1362,-1.36,1.1362
2023-12-21,1.1475,0.99,1.1475
2023-12-22,1.1483,0.07,1.1483
2023-12-26,1.1528,0.0,1.1528
2023-12-27,1.1549,0.18,1.1549
2023-12-28,1.1548,-0.01,1.1548
2023-12-29,1.1495,-0.46,1.1495
2023-12-31,1.1494,-0.01,1.1494
2024-01-02,1.1425,-0.6,1.1425
2024-01-03,1.1373,-0.46,1.1373
2024-01-04,1.1336,-0.33,1.1336
2024-01-05,1.136,0.21,1.136
2024-01-08,1.1511,1.33,1.1511
2024-01-09,1.1498,-0.11,1.1498
2024-01-10,1.1566,0.59,1.1566
2024-01-11,1.1566,0.0,1.1566
2024-01-12,1.1565,-0.01,1.1565
2024-01-16,1.1542,0.0,1.1542
2024-01-17,1.1486,-0.49,1.1486
2024-01-18,1.1577,0.79,1.1577
2024-01-19,1.171,1.15,1.171
2024-01-22,1.1723,0.11,1.1723
2024-01-23,1.1757,0.29,1.1757
2024-01-24,1.1757,0.0,1.1757
2024-01-25,1.1813,0.48,1.1813
2024-01-26,1.181,-0.03,1.181
2024-01-29,1.1898,0.75,1.1898
2024-01-30,1.1886,-0.1,1.1886
2024-01-31,1.1702,-1.55,1.1702
2024-02-01,1.1839,1.17,1.1839
2024-02-02,1.195,0.94,1.195
2024-02-05,1.1925,-0.21,1.1925
2024-02-06,1.1946,0.18,1.1946
2024-02-07,1.2028,0.69,1.2028
2024-02-08,1.2038,0.08,1.2038
2024-02-20,1.1986,0.0,1.1986
2024-02-21,1.1994,0.07,1.1994
2024-02-22,1.2219,1.88,1.2219
2024-02-23,1.2228,0.07,1.2228
2024-02-26,1.2183,-0.37,1.2183
2024-02-27,1.2197,0.11,1.2197
2024-02-28,1.2177,-0.16,1.2177
2024-02-29,1.2232,0.45,1.2232
2024-03-01,1.233,0.8,1.233
2024-03-04,1.2308,-0.18,1.2308
2024-03-05,1.2195,-0.92,1.2195
2024-03-06,1.2246,0.42,1.2246
2024-03-07,1.2343,0.79,1.2343
2024-03-08,1.2265,-0.63,1.2265
2024-03-11,1.2244,-0.17,1.2244
2024-03-12,1.237,1.03,1.237
2024-03-13,1.2335,-0.28,1.2335
2024-03-14,1.2311,-0.19,1.2311
2024-03-15,1.2235,-0.62,1.2235
2024-03-18,1.2302,0.55,1.2302
2024-03-19,1.2363,0.5,1.2363
2024-03-20,1.2457,0.76,1.2457
2024-03-21,1.2482,0.2,1.2482
2024-03-22,1.2477,-0.04,1.2477
2024-03-25,1.2432,-0.36,1.2432
2024-03-26,1.2389,-0.35,1.2389
2024-03-27,1.2485,0.77,1.2485
2024-03-28,1.2489,0.03,1.2489
2024-03-29,1.2489,0.0,1.2489
2024-04-01,1.2465,-0.19,1.2465
2024-04-02,1.2381,-0.67,1.2381
2024-04-03,1.2394,0.1,1.2394
2024-04-08,1.2359,-0.28,1.2359
2024-04-09,1.2377,0.15,1.2377
2024-04-10,1.2262,-0.93,1.2262
2024-04-11,1.2348,0.7,1.2348
2024-04-12,1.2188,-1.3,1.2188
2024-04-15,1.2046,-1.17,1.2046
2024-04-16,1.2032,-0.12,1.2032
2024-04-17,1.1955,-0.64,1.1955
2024-04-18,1.193,-0.21,1.193
2024-04-19,1.1833,-0.81,1.1833
2024-04-22,1.1926,0.79,1.1926
2024-04-23,1.2065,1.17,1.2065
2024-04-24,1.2066,0.01,1.2066
2024-04-25,1.2007,-0.49,1.2007
2024-04-26,1.2121,0.95,1.2121
2024-04-29,1.2155,0.28,1.2155
2024-04-30,1.198,-1.44,1.198
2024-05-06,1.2287,2.56,1.2287
2024-05-07,1.2293,0.05,1.2293
2024-05-08,1.2294,0.01,1.2294
2024-05-09,1.2354,0.49,1.2354
2024-05-10,1.2362,0.06,1.2362
2024-05-13,1.2362,0.0,1.2362
2024-05-14,1.2422,0.49,1.2422
2024-05-15,1.2557,1.09,1.2557
2024-05-16,1.2531,-0.21,1.2531
2024-05-17,1.2537,0.05,1.2537
2024-05-20,1.2549,0.1,1.2549
2024-05-21,1.2582,0.26,1.2582
2024-05-22,1.2544,-0.3,1.2544
2024-05-23,1.2465,-0.63,1.2465
2024-05-24,1.2545,0.64,1.2545
2024-05-28,1.2541,0.0,1.2541
2024-05-29,1.246,-0.65,1.246
2024-05-30,1.2388,-0.58,1.2388
2024-05-31,1.2475,0.7,1.2475
2024-06-03,1.2491,0.13,1.2491
2024-06-04,1.2509,0.14,1.2509
2024-06-05,1.265,1.13,1.265
2024-06-06,1.2649,-0.01,1.2649
2024-06-07,1.2628,-0.17,1.2628
2024-06-11,1.27,0.57,1.27
2024-06-12,1.2801,0.8,1.2801
2024-06-13,1.2828,0.21,1.2828
2024-06-14,1.2831,0.02,1.2831
2024-06-17,1.291,0.62,1.291
2024-06-18,1.2939,0.22,1.2939
2024-06-20,1.2915,0.0,1.2915
2024-06-21,1.2885,-0.23,1.2885
2024-06-24,1.2851,-0.26,1.2851
2024-06-25,1.2903,0.4,1.2903
2024-06-26,1.2926,0.18,1.2926
2024-06-27,1.2929,0.02,1.2929
2024-06-28,1.288,-0.38,1.288
2024-06-30,1.288,0.0,1.288
2024-07-01,1.2901,0.16,1.2901
2024-07-02,1.2983,0.64,1.2983
2024-07-03,1.3052,0.53,1.3052
2024-07-05,1.312,0.0,1.312
2024-07-08,1.3121,0.01,1.3121
2024-07-09,1.3135,0.11,1.3135
2024-07-10,1.3268,1.01,1.3268
2024-07-11,1.3148,-0.9,1.3148
2024-07-12,1.321,0.47,1.321
2024-07-15,1.3235,0.19,1.3235
2024-07-16,1.3313,0.59,1.3313
2024-07-17,1.3138,-1.31,1.3138
2024-07-18,1.3039,-0.75,1.3039
2024-07-19,1.2961,-0.6,1.2961
2024-07-22,1.3091,1.0,1.3091
2024-07-23,1.3071,-0.15,1.3071
2024-07-24,1.2792,-2.13,1.2792
2024-07-25,1.271,-0.64,1.271
2024-07-26,1.2832,0.96,1.2832
2024-07-29,1.2849,0.13,1.2849
2024-07-30,1.2793,-0.44,1.2793
2024-07-31,1.2988,1.52,1.2988
2024-08-01,1.2811,-1.36,1.2811
2024-08-02,1.2593,-1.7,1.2593
2024-08-05,1.2221,-2.95,1.2221
2024-08-06,1.2341,0.98,1.2341
2024-08-07,1.2259,-0.66,1.2259
2024-08-08,1.2544,2.32,1.2544
2024-08-09,1.2598,0.43,1.2598
2024-08-12,1.2599,0.01,1.2599
2024-08-13,1.2805,1.64,1.2805
2024-08-14,1.2839,0.27,1.2839
2024-08-15,1.3038,1.55,1.3038
2024-08-16,1.3075,0.28,1.3075
2024-08-19,1.3184,0.83,1.3184
2024-08-20,1.3143,-0.31,1.3143
2024-08-21,1.3193,0.38,1.3193
2024-08-22,1.307,-0.93,1.307
2024-08-23,1.3229,1.22,1.3229
2024-08-26,1.315,-0.6,1.315
2024-08-27,1.3189,0.3,1.3189
2024-08-28,1.3109,-0.61,1.3109
2024-08-29,1.3123,0.11,1.3123
2024-08-30,1.3217,0.72,1.3217
2024-09-03,1.2952,0.0,1.2952
2024-09-04,1.2938,-0.11,1.2938
2024-09-05,1.2876,-0.48,1.2876
2024-09-06,1.2661,-1.67,1.2661
2024-09-09,1.2806,1.15,1.2806
2024-09-10,1.2888,0.64,1.2888
2024-09-11,1.303,1.1,1.303
2024-09-12,1.3127,0.74,1.3127
2024-09-13,1.3163,0.27,1.3163
2024-09-18,1.3118,-0.34,1.3118
2024-09-19,1.3355,1.81,1.3355
2024-09-20,1.3267,-0.66,1.3267
2024-09-23,1.3281,0.11,1.3281
2024-09-24,1.3309,0.21,1.3309
2024-09-25,1.3229,-0.6,1.3229
2024-09-26,1.3308,0.6,1.3308
2024-09-27,1.3244,-0.48,1.3244
2024-09-30,1.3292,0.36,1.3292
2024-10-08,1.3388,0.72,1.3388
2024-10-09,1.3453,0.49,1.3453
2024-10-10,1.3462,0.07,1.3462
2024-10-11,1.3537,0.56,1.3537
2024-10-14,1.3634,0.72,1.3634
2024-10-15,1.3557,-0.56,1.3557
2024-10-16,1.3685,0.94,1.3685
2024-10-17,1.3688,0.02,1.3688
2024-10-18,1.3751,0.46,1.3751
2024-10-21,1.3674,-0.56,1.3674
2024-10-22,1.3716,0.31,1.3716
2024-10-23,1.3599,-0.85,1.3599
2024-10-24,1.3636,0.27,1.3636
2024-10-25,1.3597,-0.29,1.3597
2024-10-28,1.3671,0.54,1.3671
2024-10-29,1.369,0.14,1.369
2024-10-30,1.3666,-0.18,1.3666
2024-10-31,1.3395,-1.98,1.3395
2024-11-01,1.3429,0.25,1.3429
2024-11-04,1.3405,-0.18,1.3405
2024-11-05,1.3526,0.9,1.3526
2024-11-06,1.384,2.32,1.384
2024-11-07,1.4066,1.63,1.4066
2024-11-08,1.4073,0.05,1.4073
2024-11-11,1.4147,0.53,1.4147
2024-11-12,1.4133,-0.1,1.4133
2024-11-13,1.4148,0.11,1.4148
2024-11-14,1.4069,-0.56,1.4069
2024-11-15,1.3902,-1.19,1.3902
2024-11-18,1.3932,0.22,1.3932
2024-11-19,1.3989,0.41,1.3989
2024-11-20,1.3994,0.04,1.3994
2024-11-21,1.4062,0.49,1.4062
2024-11-22,1.4103,0.29,1.4103
2024-11-25,1.4136,0.23,1.4136
2024-11-26,1.421,0.52,1.421
2024-11-27,1.4173,-0.26,1.4173
2024-11-29,1.4226,0.0,1.4226
2024-12-02,1.4253,0.19,1.4253
2024-12-03,1.4283,0.21,1.4283
2024-12-04,1.435,0.47,1.435
2024-12-05,1.4317,-0.23,1.4317
2024-12-06,1.4345,0.2,1.4345
2024-12-09,1.4269,-0.53,1.4269
2024-12-10,1.4234,-0.25,1.4234
2024-12-11,1.4336,0.72,1.4336
2024-12-12,1.4265,-0.5,1.4265
2024-12-13,1.427,0.04,1.427
2024-12-16,1.4322,0.36,1.4322
2024-12-17,1.4274,-0.34,1.4274
2024-12-18,1.3875,-2.8,1.3875
2024-12-19,1.3871,-0.03,1.3871
2024-12-20,1.401,1.0,1.401
2024-12-23,1.4105,0.68,1.4105
2024-12-24,1.4254,1.06,1.4254
2024-12-26,1.4253,0.0,1.4253
2024-12-27,1.4102,-1.06,1.4102
2024-12-30,1.3959,-1.01,1.3959
2024-12-31,1.3898,-0.44,1.3898
2025-01-02,1.3869,-0.21,1.3869
2025-01-03,1.4033,1.18,1.4033
2025-01-06,1.411,0.55,1.411
2025-01-07,1.3963,-1.04,1.3963
2025-01-08,1.3983,0.14,1.3983
2025-01-09,1.3983,0.0,1.3983
2025-01-10,1.3788,-1.39,1.3788
2025-01-13,1.3803,0.11,1.3803
2025-01-14,1.381,0.05,1.381
2025-01-15,1.4054,1.77,1.4054
2025-01-16,1.4019,-0.25,1.4019
2025-01-17,1.4155,0.97,1.4155
2025-01-20,1.4154,-0.01,1.4154
2025-01-21,1.4231,0.54,1.4231
2025-01-22,1.4318,0.61,1.4318
2025-01-23,1.4391,0.51,1.4391
2025-01-24,1.4353,-0.26,1.4353
2025-01-27,1.4144,-1.46,1.4144
2025-02-05,1.426,0.82,1.426
2025-02-06,1.4311,0.36,1.4311
2025-02-07,1.418,-0.92,1.418
2025-02-10,1.4275,0.67,1.4275
2025-02-11,1.428,0.04,1.428
2025-02-12,1.425,-0.21,1.425
2025-02-13,1.4394,1.01,1.4394
2025-02-14,1.4395,0.01,1.4395
2025-02-17,1.4393,-0.01,1.4393
2025-02-18,1.4422,0.2,1.4422
2025-02-19,1.4456,0.24,1.4456
2025-02-20,1.4399,-0.39,1.4399
2025-02-21,1.4164,-1.63,1.4164
2025-02-24,1.41,-0.45,1.41
2025-02-25,1.4038,-0.44,1.4038
2025-02-26,1.404,0.01,1.404
2025-02-27,1.383,-1.5,1.383
2025-02-28,1.4035,1.48,1.4035
2025-03-03,1.3803,-1.65,1.3803
2025-03-04,1.3649,-1.12,1.3649
2025-03-05,1.3786,1.0,1.3786
2025-03-06,1.3552,-1.7,1.3552
2025-03-07,1.3625,0.54,1.3625
2025-03-10,1.3284,-2.5,1.3284
2025-03-11,1.3193,-0.69,1.3193
2025-03-12,1.3248,0.42,1.3248
2025-03-13,1.3076,-1.3,1.3076
2025-03-14,1.3344,2.05,1.3344
2025-03-17,1.3414,0.52,1.3414
2025-03-18,1.3283,-0.98,1.3283
2025-03-19,1.3413,0.98,1.3413
2025-03-20,1.3397,-0.12,1.3397
2025-03-21,1.3412,0.11,1.3412
2025-03-24,1.3638,1.69,1.3638
2025-03-25,1.3659,0.15,1.3659
2025-03-26,1.3509,-1.1,1.3509
2025-03-27,1.3469,-0.3,1.3469
2025-03-28,1.3216,-1.88,1.3216
2025-03-31,1.3289,0.55,1.3289
2025-04-01,1.3336,0.35,1.3336
2025-04-02,1.3424,0.66,1.3424
2025-04-03,1.2828,-4.44,1.2828
2025-04-07,1.2105,-5.64,1.2105
2025-04-08,1.194,-1.36,1.194
2025-04-09,1.3013,8.99,1.3013
2025-04-10,1.2595,-3.21,1.2595
2025-04-11,1.281,1.71,1.281
2025-04-14,1.291,0.78,1.291
2025-04-15,1.2887,-0.18,1.2887
2025-04-16,1.2617,-2.1,1.2617
2025-04-17,1.2626,0.07,1.2626
2025-04-18,1.2623,-0.02,1.2623
2025-04-21,1.2341,-2.23,1.2341
2025-04-22,1.2643,2.45,1.2643
2025-04-23,1.2847,1.61,1.2847
2025-04-24,1.3089,1.88,1.3089
2025-04-25,1.3173,0.64,1.3173
2025-04-28,1.3177,0.03,1.3177
2025-04-29,1.3246,0.52,1.3246
2025-04-30,1.3262,0.12,1.3262
2025-05-06,1.3346,0.63,1.3346
2025-05-07,1.34,0.4,1.34
2025-05-08,1.3485,0.63,1.3485
2025-05-09,1.3482,-0.02,1.3482
2025-05-12,1.3888,3.01,1.3888
2025-05-13,1.3973,0.61,1.3973
2025-05-14,1.3984,0.08,1.3984
2025-05-15,1.4038,0.39,1.4038
2025-05-16,1.4127,0.63,1.4127
2025-05-19,1.4136,0.06,1.4136
2025-05-20,1.4086,-0.35,1.4086
2025-05-21,1.3873,-1.51,1.3873
2025-05-22,1.3861,-0.09,1.3861
2025-05-23,1.3776,-0.61,1.3776
2025-05-26,1.376,-0.12,1.376
2025-05-27,1.4034,1.99,1.4034
2025-05-28,1.3965,-0.49,1.3965
2025-05-29,1.4019,0.39,1.4019
2025-05-30,1.4007,-0.09,1.4007
2025-06-03,1.4141,0.96,1.4141
2025-06-04,1.4146,0.04,1.4146
2025-06-05,1.4073,-0.52,1.4073
2025-06-06,1.4205,0.94,1.4205
2025-06-09,1.4219,0.1,1.4219
2025-06-10,1.4291,0.51,1.4291
2025-06-11,1.425,-0.29,1.425
2025-06-12,1.4299,0.34,1.4299
2025-06-13,1.4142,-1.1,1.4142
2025-06-16,1.427,0.91,1.427
2025-06-17,1.4149,-0.85,1.4149
2025-06-18,1.4149,0.0,1.4149
2025-06-19,1.4143,-0.04,1.4143
2025-06-20,1.4108,-0.25,1.4108
2025-06-23,1.4236,0.91,1.4236
2025-06-24,1.4375,0.98,1.4375
2025-06-25,1.4377,0.01,1.4377
2025-06-26,1.4474,0.67,1.4474
2025-06-27,1.4546,0.5,1.4546
2025-06-30,1.4607,0.42,1.4607
2025-07-01,1.4583,-0.16,1.4583
2025-07-02,1.4649,0.45,1.4649
2025-07-03,1.4759,0.75,1.4759
2025-07-04,1.4761,0.01,1.4761
2025-07-07,1.4647,-0.77,1.4647
2025-07-08,1.4643,-0.03,1.4643
2025-07-09,1.4726,0.57,1.4726
2025-07-10,1.4759,0.22,1.4759
2025-07-11,1.4707,-0.35,1.4707
2025-07-14,1.4726,0.13,1.4726
2025-07-15,1.4676,-0.34,1.4676
2025-07-16,1.4723,0.32,1.4723
2025-07-17,1.4782,0.4,1.4782
2025-07-18,1.4787,0.03,1.4787
2025-07-21,1.4811,0.16,1.4811
2025-07-22,1.4808,-0.02,1.4808
2025-07-23,1.4902,0.63,1.4902
2025-07-24,1.4907,0.03,1.4907
2025-07-25,1.4966,0.4,1.4966
2025-07-28,1.4979,0.09,1.4979
2025-07-29,1.4946,-0.22,1.4946
2025-07-30,1.4916,-0.2,1.4916
2025-07-31,1.4879,-0.25,1.4879
2025-08-01,1.4663,-1.45,1.4663
2025-08-04,1.4839,1.2,1.4839
2025-08-05,1.4768,-0.48,1.4768
2025-08-06,1.4875,0.72,1.4875
2025-08-07,1.4853,-0.15,1.4853
2025-08-08,1.4973,0.81,1.4973
2025-08-11,1.4944,-0.19,1.4944
2025-08-12,1.5099,1.04,1.5099
2025-08-13,1.5128,0.19,1.5128
2025-08-14,1.5128,0.0,1.5128
2025-08-15,1.5097,-0.2,1.5097
2025-08-18,1.5085,-0.08,1.5085
2025-08-19,1.5013,-0.48,1.5013
2025-08-20,1.4982,-0.21,1.4982
2025-08-21,1.4907,-0.5,1.4907
2025-08-22,1.5125,1.46,1.5125
2025-08-25,1.5034,-0.6,1.5034
2025-08-26,1.5093,0.39,1.5093
2025-08-27,1.511,0.11,1.511
2025-08-28,1.5145,0.23,1.5145
2025-08-29,1.5048,-0.64,1.5048
2025-09-01,1.5055,0.05,1.5055
2025-09-02,1.4963,-0.61,1.4963
2025-09-03,1.5043,0.53,1.5043
2025-09-04,1.5148,0.7,1.5148
2025-09-05,1.5109,-0.26,1.5109
2025-09-08,1.5133,0.16,1.5133
2025-09-09,1.5168,0.23,1.5168
2025-09-10,1.522,0.34,1.522
2025-09-11,1.5329,0.72,1.5329
2025-09-12,1.5323,-0.04,1.5323
2025-09-15,1.5399,0.5,1.5399
2025-09-16,1.5375,-0.16,1.5375
2025-09-17,1.5358,-0.11,1.5358
2025-09-18,1.5435,0.5,1.5435
2025-09-19,1.5514,0.51,1.5514
2025-09-22,1.5574,0.39,1.5574
2025-09-23,1.5482,-0.59,1.5482
2025-09-24,1.5448,-0.22,1.5448
2025-09-25,1.5391,-0.37,1.5391
2025-09-26,1.5469,0.51,1.5469
2025-09-29,1.5486,0.11,1.5486
2025-09-30,1.5533,0.3,1.5533
2025-10-09,1.564,0.69,1.564
2025-10-10,1.5257,-2.45,1.5257
2025-10-13,1.546,1.33,1.546
2025-10-14,1.5438,-0.14,1.5438
2025-10-15,1.5491,0.34,1.5491
2025-10-16,1.5402,-0.57,1.5402
2025-10-17,1.547,0.44,1.547
2025-10-20,1.5616,0.94,1.5616
2025-10-21,1.5606,-0.06,1.5606
2025-10-22,1.5537,-0.44,1.5537
2025-10-23,1.5607,0.45,1.5607
2025-10-24,1.5716,0.7,1.5716
2025-10-27,1.5875,1.01,1.5875
2025-10-28,1.5903,0.18,1.5903
2025-10-29,1.5901,-0.01,1.5901
2025-10-30,1.5766,-0.85,1.5766
2025-10-31,1.5804,0.24,1.5804
2025-11-03,1.5826,0.14,1.5826
2025-11-04,1.5669,-0.99,1.5669
2025-11-05,1.5722,0.34,1.5722
2025-11-06,1.5564,-1.0,1.5564
2025-11-07,1.5576,0.08,1.5576
2025-11-10,1.5788,1.36,1.5788
2025-11-11,1.5818,0.19,1.5818
2025-11-12,1.5821,0.02,1.5821
2025-11-13,1.5607,-1.35,1.5607
2025-11-14,1.5593,-0.09,1.5593
2025-11-17,1.5473,-0.77,1.5473
2025-11-18,1.5371,-0.66,1.5371
2025-11-19,1.5424,0.34,1.5424
2025-11-20,1.5232,-1.24,1.5232
2025-11-21,1.5352,0.79,1.5352
2025-11-24,1.5547,1.27,1.5547
2025-11-25,1.5662,0.74,1.5662
2025-11-26,1.5745,0.53,1.5745
2025-11-27,1.5741,-0.03,1.5741
2025-11-28,1.5813,0.46,1.5813
2025-12-01,1.5742,-0.45,1.5742
2025-12-02,1.5781,0.25,1.5781
2025-12-03,1.581,0.18,1.581
2025-12-04,1.5818,0.05,1.5818
2025-12-05,1.585,0.2,1.585
2025-12-08,1.5805,-0.28,1.5805
2025-12-09,1.5796,-0.06,1.5796
2025-12-10,1.5861,0.41,1.5861
2025-12-11,1.5872,0.07,1.5872
2025-12-12,1.5744,-0.81,1.5744
2025-12-15,1.5709,-0.22,1.5709
2025-12-16,1.567,-0.25,1.567
2025-12-17,1.5492,-1.14,1.5492
2025-12-18,1.561,0.76,1.561
2025-12-19,1.5731,0.78,1.5731
2025-12-22,1.5825,0.6,1.5825
2025-12-23,1.5887,0.39,1.5887
2025-12-24,1.5922,0.22,1.5922
2025-12-25,1.5906,-0.1,1.5906
2025-12-26,1.5896,-0.06,1.5896
2025-12-29,1.584,-0.35,1.584
2025-12-30,1.5824,-0.1,1.5824
2025-12-31,1.5705,-0.75,1.5705
2026-01-05,1.5803,0.62,1.5803
2026-01-06,1.5879,0.48,1.5879
2026-01-07,1.584,-0.25,1.584
2026-01-08,1.5839,-0.01,1.5839
2026-01-09,1.5917,0.49,1.5917
2026-01-12,1.5934,0.11,1.5934
2026-01-13,1.5905,-0.18,1.5905
2026-01-14,1.5826,-0.5,1.5826
2026-01-15,1.5853,0.17,1.5853
