净值日期,单位净值,日增长率,累计净值
2017-11-16,1.447,0.2078,1.447
2017-11-17,1.427,-1.3822,1.427
2017-11-20,1.457,2.1023,1.457
2017-11-21,1.482,1.7159,1.482
2017-11-22,1.47,-0.8097,1.47
2017-11-23,1.415,-3.7415,1.415
2017-11-24,1.409,-0.424,1.409
2017-11-27,1.375,-2.4131,1.375
2017-11-28,1.402,1.9636,1.402
2017-11-29,1.388,-0.9986,1.388
2017-11-30,1.368,-1.4409,1.368
2017-12-01,1.406,2.7778,1.406
2017-12-04,1.407,0.0711,1.407
2017-12-05,1.39,-1.2082,1.39
2017-12-06,1.407,1.223,1.407
2017-12-07,1.4,-0.4975,1.4
2017-12-08,1.414,1.0,1.414
2017-12-11,1.449,2.4752,1.449
2017-12-12,1.431,-1.2422,1.431
2017-12-13,1.442,0.7687,1.442
2017-12-14,1.437,-0.3467,1.437
2017-12-15,1.442,0.3479,1.442
2017-12-18,1.428,-0.9709,1.428
2017-12-19,1.438,0.7003,1.438
2017-12-20,1.435,-0.2086,1.435
2017-12-21,1.447,0.8362,1.447
2017-12-22,1.448,0.0691,1.448
2017-12-25,1.431,-1.174,1.431
2017-12-26,1.437,0.4193,1.437
2017-12-27,1.412,-1.7397,1.412
2017-12-28,1.422,0.7082,1.422
2017-12-29,1.432,0.7032,1.432
2017-12-31,1.431,0.0,1.431
2018-01-02,1.467,2.4441,1.467
2018-01-03,1.478,0.7498,1.478
2018-01-04,1.485,0.4736,1.485
2018-01-05,1.493,0.5387,1.493
2018-01-08,1.489,-0.2679,1.489
2018-01-09,1.492,0.2015,1.492
2018-01-10,1.485,-0.4692,1.485
2018-01-11,1.483,-0.1347,1.483
2018-01-12,1.475,-0.5394,1.475
2018-01-15,1.436,-2.6441,1.436
2018-01-16,1.437,0.0696,1.437
2018-01-17,1.426,-0.7655,1.426
2018-01-18,1.424,-0.1403,1.424
2018-01-19,1.413,-0.7725,1.413
2018-01-22,1.46,3.3263,1.46
2018-01-23,1.473,0.8904,1.473
2018-01-24,1.505,2.1724,1.505
2018-01-25,1.517,0.7973,1.517
2018-01-26,1.51,-0.4614,1.51
2018-01-29,1.479,-2.053,1.479
2018-01-30,1.475,-0.2705,1.475
2018-01-31,1.457,-1.2203,1.457
2018-02-01,1.44,-1.1668,1.44
2018-02-02,1.458,1.25,1.458
2018-02-05,1.448,-0.6859,1.448
2018-02-06,1.399,-3.384,1.399
2018-02-07,1.402,0.2144,1.402
2018-02-08,1.415,0.9272,1.415
2018-02-09,1.366,-3.4629,1.366
2018-02-12,1.428,4.5388,1.428
2018-02-13,1.437,0.6303,1.437
2018-02-14,1.437,0.0,1.437
2018-02-22,1.485,3.3403,1.485
2018-02-23,1.468,-1.1448,1.468
2018-02-26,1.498,2.0436,1.498
2018-02-27,1.509,0.7343,1.509
2018-02-28,1.508,-0.0663,1.508
2018-03-01,1.546,2.5199,1.546
2018-03-02,1.527,-1.229,1.527
2018-03-05,1.553,1.7027,1.553
2018-03-06,1.552,-0.0644,1.552
2018-03-07,1.536,-1.0309,1.536
2018-03-08,1.538,0.1302,1.538
2018-03-09,1.581,2.7958,1.581
2018-03-12,1.607,1.6445,1.607
2018-03-13,1.593,-0.8712,1.593
2018-03-14,1.558,-2.1971,1.558
2018-03-15,1.569,0.706,1.569
2018-03-16,1.549,-1.2747,1.549
2018-03-19,1.577,1.8076,1.577
2018-03-20,1.58,0.1902,1.58
2018-03-21,1.555,-1.5823,1.555
2018-03-22,1.545,-0.6431,1.545
2018-03-23,1.505,-2.589,1.505
2018-03-26,1.56,3.6545,1.56
2018-03-27,1.611,3.2692,1.611
2018-03-28,1.588,-1.4277,1.588
2018-03-29,1.593,0.3149,1.593
2018-03-30,1.63,2.3227,1.63
2018-04-02,1.628,-0.1227,1.628
2018-04-03,1.615,-0.7985,1.615
2018-04-04,1.59,-1.548,1.59
2018-04-09,1.595,0.3145,1.595
2018-04-10,1.596,0.0627,1.596
2018-04-11,1.602,0.3759,1.602
2018-04-12,1.595,-0.437,1.595
2018-04-13,1.598,0.1881,1.598
2018-04-16,1.618,1.2516,1.618
2018-04-17,1.577,-2.534,1.577
2018-04-18,1.615,2.4096,1.615
2018-04-19,1.612,-0.1858,1.612
2018-04-20,1.57,-2.6055,1.57
2018-04-23,1.539,-1.9745,1.539
2018-04-24,1.575,2.3392,1.575
2018-04-25,1.578,0.1905,1.578
2018-04-26,1.554,-1.5209,1.554
2018-04-27,1.563,0.5792,1.563
2018-05-02,1.556,-0.4479,1.556
2018-05-03,1.566,0.6427,1.566
2018-05-04,1.574,0.5109,1.574
2018-05-07,1.616,2.6684,1.616
2018-05-08,1.62,0.2475,1.62
2018-05-09,1.617,-0.1852,1.617
2018-05-10,1.614,-0.1855,1.614
2018-05-11,1.592,-1.3631,1.592
2018-05-14,1.591,-0.0628,1.591
2018-05-15,1.617,1.6342,1.617
2018-05-16,1.605,-0.7421,1.605
2018-05-17,1.585,-1.2461,1.585
2018-05-18,1.605,1.2618,1.605
2018-05-21,1.632,1.6822,1.632
2018-05-22,1.643,0.674,1.643
2018-05-23,1.638,-0.3043,1.638
2018-05-24,1.627,-0.6716,1.627
2018-05-25,1.617,-0.6146,1.617
2018-05-28,1.619,0.1237,1.619
2018-05-29,1.602,-1.05,1.602
2018-05-30,1.577,-1.5605,1.577
2018-05-31,1.599,1.3951,1.599
2018-06-01,1.566,-2.0638,1.566
2018-06-04,1.544,-1.4049,1.544
2018-06-05,1.573,1.8782,1.573
2018-06-06,1.583,0.6357,1.583
2018-06-07,1.57,-0.8212,1.57
2018-06-08,1.567,-0.1911,1.567
2018-06-11,1.562,-0.3191,1.562
2018-06-12,1.582,1.2804,1.582
2018-06-13,1.564,-1.1378,1.564
2018-06-14,1.551,-0.8312,1.551
2018-06-15,1.54,-0.7092,1.54
2018-06-19,1.474,-4.2857,1.474
2018-06-20,1.497,1.5604,1.497
2018-06-21,1.461,-2.4048,1.461
2018-06-22,1.494,2.2587,1.494
2018-06-25,1.466,-1.8742,1.466
2018-06-26,1.495,1.9782,1.495
2018-06-27,1.477,-1.204,1.477
2018-06-28,1.466,-0.7448,1.466
2018-06-29,1.531,4.4338,1.531
2018-06-30,1.531,0.0,1.531
2018-07-02,1.519,-0.7838,1.519
2018-07-03,1.527,0.5267,1.527
2018-07-04,1.496,-2.0301,1.496
2018-07-05,1.473,-1.5374,1.473
2018-07-06,1.479,0.4073,1.479
2018-07-09,1.51,2.096,1.51
2018-07-10,1.518,0.5298,1.518
2018-07-11,1.502,-1.054,1.502
2018-07-12,1.546,2.9294,1.546
2018-07-13,1.545,-0.0647,1.545
2018-07-16,1.557,0.7767,1.557
2018-07-17,1.558,0.0642,1.558
2018-07-18,1.53,-1.7972,1.53
2018-07-19,1.521,-0.5882,1.521
2018-07-20,1.54,1.2492,1.54
2018-07-23,1.548,0.5195,1.548
2018-07-24,1.551,0.1938,1.551
2018-07-25,1.55,-0.0645,1.55
2018-07-26,1.524,-1.6774,1.524
2018-07-27,1.512,-0.7874,1.512
2018-07-30,1.479,-2.1825,1.479
2018-07-31,1.469,-0.6761,1.469
2018-08-01,1.452,-1.1572,1.452
2018-08-02,1.441,-0.7576,1.441
2018-08-03,1.404,-2.5677,1.404
2018-08-06,1.372,-2.2792,1.372
2018-08-07,1.416,3.207,1.416
2018-08-08,1.394,-1.5537,1.394
2018-08-09,1.437,3.0846,1.437
2018-08-10,1.447,0.6959,1.447
2018-08-13,1.465,1.244,1.465
2018-08-14,1.452,-0.8874,1.452
2018-08-15,1.429,-1.584,1.429
2018-08-16,1.423,-0.4199,1.423
2018-08-17,1.396,-1.8974,1.396
2018-08-20,1.4,0.2865,1.4
2018-08-21,1.424,1.7143,1.424
2018-08-22,1.414,-0.7022,1.414
2018-08-23,1.436,1.5559,1.436
2018-08-24,1.436,0.0,1.436
2018-08-27,1.466,2.0891,1.466
2018-08-28,1.47,0.2729,1.47
2018-08-29,1.466,-0.2721,1.466
2018-08-30,1.444,-1.5007,1.444
2018-08-31,1.441,-0.2078,1.441
2018-09-03,1.447,0.4164,1.447
2018-09-04,1.484,2.557,1.484
2018-09-05,1.461,-1.5499,1.461
2018-09-06,1.446,-1.0267,1.446
2018-09-07,1.431,-1.0373,1.431
2018-09-10,1.406,-1.747,1.406
2018-09-11,1.411,0.3556,1.411
2018-09-12,1.404,-0.4961,1.404
2018-09-13,1.405,0.0712,1.405
2018-09-14,1.375,-2.1352,1.375
2018-09-17,1.363,-0.8727,1.363
2018-09-18,1.38,1.2472,1.38
2018-09-19,1.398,1.3043,1.398
2018-09-20,1.388,-0.7153,1.388
2018-09-21,1.404,1.1527,1.404
2018-09-25,1.407,0.2137,1.407
2018-09-26,1.413,0.4264,1.413
2018-09-27,1.395,-1.2739,1.395
2018-09-28,1.399,0.2867,1.399
2018-10-08,1.362,-2.6447,1.362
2018-10-09,1.35,-0.8811,1.35
2018-10-10,1.348,-0.1481,1.348
2018-10-11,1.283,-4.822,1.283
2018-10-12,1.3,1.325,1.3
2018-10-15,1.287,-1.0,1.287
2018-10-16,1.25,-2.8749,1.25
2018-10-17,1.261,0.88,1.261
2018-10-18,1.238,-1.8239,1.238
2018-10-19,1.282,3.5541,1.282
2018-10-22,1.329,3.6661,1.329
2018-10-23,1.299,-2.2573,1.299
2018-10-24,1.287,-0.9238,1.287
2018-10-25,1.278,-0.6993,1.278
2018-10-26,1.266,-0.939,1.266
2018-10-29,1.249,-1.3428,1.249
2018-10-30,1.262,1.0408,1.262
2018-10-31,1.273,0.8716,1.273
2018-11-01,1.283,0.7855,1.283
2018-11-02,1.325,3.2736,1.325
2018-11-05,1.322,-0.2264,1.322
2018-11-06,1.32,-0.1513,1.32
2018-11-07,1.319,-0.0758,1.319
2018-11-08,1.306,-0.9856,1.306
2018-11-09,1.306,0.0,1.306
2018-11-12,1.332,1.9908,1.332
2018-11-13,1.348,1.2012,1.348
2018-11-14,1.345,-0.2226,1.345
2018-11-15,1.356,0.8178,1.356
2018-11-16,1.36,0.295,1.36
2018-11-19,1.355,-0.3676,1.355
2018-11-20,1.334,-1.5498,1.334
2018-11-21,1.332,-0.1499,1.332
2018-11-22,1.33,-0.1502,1.33
2018-11-23,1.304,-1.9549,1.304
2018-11-26,1.298,-0.4601,1.298
2018-11-27,1.295,-0.2311,1.295
2018-11-28,1.307,0.9266,1.307
2018-11-29,1.288,-1.4537,1.288
2018-11-30,1.293,0.3882,1.293
2018-12-03,1.324,2.3975,1.324
2018-12-04,1.326,0.1511,1.326
2018-12-05,1.334,0.6033,1.334
2018-12-06,1.31,-1.7991,1.31
2018-12-07,1.311,0.0763,1.311
2018-12-10,1.304,-0.5339,1.304
2018-12-11,1.321,1.3037,1.321
2018-12-12,1.32,-0.0757,1.32
2018-12-13,1.334,1.0606,1.334
2018-12-14,1.311,-1.7241,1.311
2018-12-17,1.299,-0.9153,1.299
2018-12-18,1.292,-0.5389,1.292
2018-12-19,1.274,-1.3932,1.274
2018-12-20,1.275,0.0785,1.275
2018-12-21,1.265,-0.7843,1.265
2018-12-24,1.276,0.8696,1.276
2018-12-25,1.279,0.2351,1.279
2018-12-26,1.273,-0.4691,1.273
2018-12-27,1.267,-0.4713,1.267
2018-12-28,1.273,0.4736,1.273
2018-12-31,1.273,0.0,1.273
2019-01-02,1.261,-0.9427,1.261
2019-01-03,1.257,-0.3172,1.257
2019-01-04,1.278,1.6706,1.278
2019-01-07,1.306,2.1909,1.306
2019-01-08,1.298,-0.6126,1.298
2019-01-09,1.301,0.2311,1.301
2019-01-10,1.308,0.538,1.308
2019-01-11,1.305,-0.2294,1.305
2019-01-14,1.299,-0.4598,1.299
2019-01-15,1.307,0.6159,1.307
2019-01-16,1.315,0.6121,1.315
2019-01-17,1.297,-1.3688,1.297
2019-01-18,1.307,0.771,1.307
2019-01-21,1.316,0.6886,1.316
2019-01-22,1.307,-0.6839,1.307
2019-01-23,1.316,0.6886,1.316
2019-01-24,1.322,0.4559,1.322
2019-01-25,1.326,0.3026,1.326
2019-01-28,1.329,0.2262,1.329
2019-01-29,1.33,0.0752,1.33
2019-01-30,1.313,-1.2782,1.313
2019-01-31,1.302,-0.8378,1.302
2019-02-01,1.333,2.381,1.333
2019-02-11,1.36,2.0255,1.36
2019-02-12,1.363,0.2206,1.363
2019-02-13,1.382,1.394,1.382
2019-02-14,1.39,0.5789,1.39
2019-02-15,1.37,-1.4388,1.37
2019-02-18,1.411,2.9927,1.411
2019-02-19,1.401,-0.7087,1.401
2019-02-20,1.398,-0.2141,1.398
2019-02-21,1.398,0.0,1.398
2019-02-22,1.439,2.9328,1.439
2019-02-25,1.518,5.4899,1.518
2019-02-26,1.502,-1.054,1.502
2019-02-27,1.478,-1.5979,1.478
2019-02-28,1.494,1.0825,1.494
2019-03-01,1.502,0.5355,1.502
2019-03-04,1.529,1.7976,1.529
2019-03-05,1.55,1.3734,1.55
2019-03-06,1.549,-0.0645,1.549
2019-03-07,1.544,-0.3228,1.544
2019-03-08,1.524,-1.2953,1.524
2019-03-11,1.589,4.2651,1.589
2019-03-12,1.625,2.2656,1.625
2019-03-13,1.585,-2.4615,1.585
2019-03-14,1.575,-0.6309,1.575
2019-03-15,1.587,0.7619,1.587
2019-03-18,1.62,2.0794,1.62
2019-03-19,1.628,0.4938,1.628
2019-03-20,1.608,-1.2285,1.608
2019-03-21,1.61,0.1244,1.61
2019-03-22,1.599,-0.6832,1.599
2019-03-25,1.577,-1.3759,1.577
2019-03-26,1.541,-2.2828,1.541
2019-03-27,1.564,1.4925,1.564
2019-03-28,1.546,-1.1509,1.546
2019-03-29,1.593,3.0401,1.593
2019-04-01,1.642,3.076,1.642
2019-04-02,1.637,-0.3045,1.637
2019-04-03,1.646,0.5498,1.646
2019-04-04,1.64,-0.3645,1.64
2019-04-08,1.612,-1.7073,1.612
2019-04-09,1.62,0.4963,1.62
2019-04-10,1.618,-0.1235,1.618
2019-04-11,1.592,-1.6069,1.592
2019-04-12,1.557,-2.1985,1.557
2019-04-15,1.539,-1.1561,1.539
2019-04-16,1.54,0.065,1.54
2019-04-17,1.562,1.4286,1.562
2019-04-18,1.558,-0.2561,1.558
2019-04-19,1.561,0.1926,1.561
2019-04-22,1.56,-0.0641,1.56
2019-04-23,1.557,-0.1923,1.557
2019-04-24,1.569,0.7707,1.569
2019-04-25,1.532,-2.3582,1.532
2019-04-26,1.543,0.718,1.543
2019-04-29,1.528,-0.9721,1.528
2019-04-30,1.529,0.0654,1.529
2019-05-06,1.44,-5.8208,1.44
2019-05-07,1.475,2.4306,1.475
2019-05-08,1.467,-0.5424,1.467
2019-05-09,1.451,-1.0907,1.451
2019-05-10,1.507,3.8594,1.507
2019-05-13,1.504,-0.1991,1.504
2019-05-14,1.491,-0.8644,1.491
2019-05-15,1.519,1.8779,1.519
2019-05-16,1.524,0.3292,1.524
2019-05-17,1.496,-1.8373,1.496
2019-05-20,1.477,-1.2701,1.477
2019-05-21,1.491,0.9479,1.491
2019-05-22,1.494,0.2012,1.494
2019-05-23,1.453,-2.7443,1.453
2019-05-24,1.451,-0.1376,1.451
2019-05-27,1.482,2.1365,1.482
2019-05-28,1.49,0.5398,1.49
2019-05-29,1.484,-0.4027,1.484
2019-05-30,1.472,-0.8086,1.472
2019-05-31,1.473,0.0679,1.473
2019-06-03,1.464,-0.611,1.464
2019-06-04,1.454,-0.6831,1.454
2019-06-05,1.463,0.619,1.463
2019-06-06,1.446,-1.162,1.446
2019-06-10,1.459,0.899,1.459
2019-06-11,1.497,2.6045,1.497
2019-06-12,1.488,-0.6012,1.488
2019-06-13,1.49,0.1344,1.49
2019-06-14,1.475,-1.0067,1.475
2019-06-17,1.481,0.4068,1.481
2019-06-18,1.489,0.5402,1.489
2019-06-19,1.511,1.4775,1.511
2019-06-20,1.539,1.8531,1.539
2019-06-21,1.56,1.3645,1.56
2019-06-24,1.57,0.641,1.57
2019-06-25,1.562,-0.5096,1.562
2019-06-26,1.577,0.9603,1.577
2019-06-27,1.592,0.9512,1.592
2019-06-28,1.586,-0.3769,1.586
2019-06-30,1.586,0.0,1.586
2019-07-01,1.626,2.5221,1.626
2019-07-02,1.63,0.246,1.63
2019-07-03,1.604,-1.5951,1.604
2019-07-04,1.573,-1.9327,1.573
2019-07-05,1.572,-0.0636,1.572
2019-07-08,1.538,-2.1628,1.538
2019-07-09,1.535,-0.1951,1.535
2019-07-10,1.542,0.456,1.542
2019-07-11,1.543,0.0649,1.543
2019-07-12,1.545,0.1296,1.545
2019-07-15,1.57,1.6181,1.57
2019-07-16,1.568,-0.1274,1.568
2019-07-17,1.567,-0.0638,1.567
2019-07-18,1.544,-1.4678,1.544
2019-07-19,1.561,1.101,1.561
2019-07-22,1.557,-0.2562,1.557
2019-07-23,1.581,1.5414,1.581
2019-07-24,1.607,1.6445,1.607
2019-07-25,1.61,0.1867,1.61
2019-07-26,1.612,0.1242,1.612
2019-07-29,1.617,0.3102,1.617
2019-07-30,1.624,0.4329,1.624
2019-07-31,1.622,-0.1232,1.622
2019-08-01,1.616,-0.3699,1.616
2019-08-02,1.611,-0.3094,1.611
2019-08-05,1.582,-1.8001,1.582
2019-08-06,1.567,-0.9482,1.567
2019-08-07,1.563,-0.2553,1.563
2019-08-08,1.583,1.2796,1.583
2019-08-09,1.573,-0.6317,1.573
2019-08-12,1.614,2.6065,1.614
2019-08-13,1.602,-0.7435,1.602
2019-08-14,1.611,0.5618,1.611
2019-08-15,1.629,1.1173,1.629
2019-08-16,1.652,1.4119,1.652
2019-08-19,1.704,3.1477,1.704
2019-08-20,1.697,-0.4108,1.697
2019-08-21,1.703,0.3536,1.703
2019-08-22,1.698,-0.2936,1.698
2019-08-23,1.694,-0.2356,1.694
2019-08-26,1.685,-0.5313,1.685
2019-08-27,1.709,1.4243,1.709
2019-08-28,1.706,-0.1755,1.706
2019-08-29,1.72,0.8206,1.72
2019-08-30,1.707,-0.7558,1.707
2019-09-02,1.767,3.5149,1.767
2019-09-03,1.772,0.283,1.772
2019-09-04,1.777,0.2822,1.777
2019-09-05,1.798,1.1818,1.798
2019-09-06,1.778,-1.1123,1.778
2019-09-09,1.82,2.3622,1.82
2019-09-10,1.798,-1.2088,1.798
2019-09-11,1.785,-0.723,1.785
2019-09-12,1.784,-0.056,1.784
2019-09-16,1.799,0.8408,1.799
2019-09-17,1.773,-1.4452,1.773
