净值日期,单位净值,日增长率,累计净值
2015-04-22,1.648,2.5513,1.648
2015-04-23,1.647,-0.0607,1.647
2015-04-24,1.628,-1.1536,1.628
2015-04-27,1.659,1.9042,1.659
2015-04-28,1.64,-1.1453,1.64
2015-04-29,1.645,0.3049,1.645
2015-04-30,1.652,0.4255,1.652
2015-05-04,1.676,1.4528,1.676
2015-05-05,1.61,-3.9379,1.61
2015-05-06,1.606,-0.2484,1.606
2015-05-07,1.591,-0.934,1.591
2015-05-08,1.655,4.0226,1.655
2015-05-11,1.73,4.5317,1.73
2015-05-12,1.783,3.0636,1.783
2015-05-13,1.763,-1.1217,1.763
2015-05-14,1.762,-0.0567,1.762
2015-05-15,1.764,0.1135,1.764
2015-05-18,1.854,5.102,1.854
2015-05-19,1.885,1.6721,1.885
2015-05-20,1.949,3.3952,1.949
2015-05-21,2.033,4.3099,2.033
2015-05-22,2.039,0.2951,2.039
2015-05-25,2.023,-0.7847,2.023
2015-05-26,2.101,3.8557,2.101
2015-05-27,2.138,1.7611,2.138
2015-05-28,2.035,-4.8176,2.035
2015-05-29,2.085,2.457,2.085
2015-06-01,2.196,5.3237,2.196
2015-06-02,2.318,5.5556,2.318
2015-06-03,2.34,0.9491,2.34
2015-06-04,2.299,-1.7521,2.299
2015-06-05,2.217,-3.5668,2.217
2015-06-08,2.096,-5.4578,2.096
2015-06-09,2.08,-0.7634,2.08
2015-06-10,2.169,4.2788,2.169
2015-06-11,2.208,1.7981,2.208
2015-06-12,2.217,0.4076,2.217
2015-06-15,2.098,-5.3676,2.098
2015-06-16,1.988,-5.2431,1.988
2015-06-17,2.019,1.5594,2.019
2015-06-18,1.937,-4.0614,1.937
2015-06-19,1.838,-5.111,1.838
2015-06-23,1.875,2.0131,1.875
2015-06-24,1.908,1.76,1.908
2015-06-25,1.866,-2.2013,1.866
2015-06-26,1.754,-6.0021,1.754
2015-06-29,1.761,0.3991,1.761
2015-06-30,1.847,4.8836,1.847
2015-07-01,1.77,-4.1689,1.77
2015-07-02,1.718,-2.9379,1.718
2015-07-03,1.621,-5.6461,1.621
2015-07-06,1.621,0.0,1.621
2015-07-07,1.602,-1.1721,1.602
2015-07-08,1.543,-3.6829,1.543
2015-07-09,1.599,3.6293,1.599
2015-07-10,1.651,3.252,1.651
2015-07-13,1.673,1.3325,1.673
2015-07-14,1.652,-1.2552,1.652
2015-07-15,1.611,-2.4818,1.611
2015-07-16,1.605,-0.3724,1.605
2015-07-17,1.641,2.243,1.641
2015-07-20,1.638,-0.1828,1.638
2015-07-21,1.656,1.0989,1.656
2015-07-22,1.658,0.1208,1.658
2015-07-23,1.697,2.3522,1.697
2015-07-24,1.659,-2.2392,1.659
2015-07-27,1.531,-7.7155,1.531
2015-07-28,1.476,-3.5924,1.476
2015-07-29,1.51,2.3035,1.51
2015-07-30,1.471,-2.5828,1.471
2015-07-31,1.453,-1.2237,1.453
2015-08-03,1.414,-2.6841,1.414
2015-08-04,1.451,2.6167,1.451
2015-08-05,1.435,-1.1027,1.435
2015-08-06,1.427,-0.5575,1.427
2015-08-07,1.455,1.9622,1.455
2015-08-10,1.51,3.7801,1.51
2015-08-11,1.512,0.1325,1.512
2015-08-12,1.487,-1.6534,1.487
2015-08-13,1.51,1.5467,1.51
2015-08-14,1.51,0.0,1.51
2015-08-17,1.51,0.0,1.51
2015-08-18,1.416,-6.2252,1.416
2015-08-19,1.446,2.1186,1.446
2015-08-20,1.408,-2.6279,1.408
2015-08-21,1.337,-5.0426,1.337
2015-08-24,1.226,-8.3022,1.226
2015-08-25,1.134,-7.5041,1.134
2015-08-26,1.127,-0.6173,1.127
2015-08-27,1.183,4.9689,1.183
2015-08-28,1.249,5.579,1.249
2015-08-31,1.233,-1.281,1.233
2015-09-01,1.193,-3.2441,1.193
2015-09-02,1.182,-0.922,1.182
2015-09-07,1.165,-1.4382,1.165
2015-09-08,1.209,3.7768,1.209
2015-09-09,1.249,3.3085,1.249
2015-09-10,1.244,-0.4003,1.244
2015-09-11,1.25,0.4823,1.25
2015-09-14,1.166,-6.72,1.166
2015-09-15,1.128,-3.259,1.128
2015-09-16,1.204,6.7376,1.204
2015-09-17,1.188,-1.3289,1.188
2015-09-18,1.216,2.3569,1.216
2015-09-21,1.26,3.6184,1.26
2015-09-22,1.257,-0.2381,1.257
2015-09-23,1.24,-1.3524,1.24
2015-09-24,1.25,0.8065,1.25
2015-09-25,1.205,-3.6,1.205
2015-09-28,1.251,3.8174,1.251
2015-09-29,1.243,-0.6395,1.243
2015-09-30,1.24,-0.2414,1.24
2015-10-08,1.283,3.4677,1.283
2015-10-09,1.291,0.6235,1.291
2015-10-12,1.33,3.0209,1.33
2015-10-13,1.339,0.6767,1.339
2015-10-14,1.321,-1.3443,1.321
2015-10-15,1.353,2.4224,1.353
2015-10-16,1.365,0.8869,1.365
2015-10-19,1.358,-0.5128,1.358
2015-10-20,1.389,2.2828,1.389
2015-10-21,1.315,-5.3276,1.315
2015-10-22,1.36,3.4221,1.36
2015-10-23,1.393,2.4265,1.393
2015-10-26,1.399,0.4307,1.399
2015-10-27,1.399,0.0,1.399
2015-10-28,1.371,-2.0014,1.371
2015-10-29,1.371,0.0,1.371
2015-10-30,1.385,1.0212,1.385
2015-11-02,1.368,-1.2274,1.368
2015-11-03,1.366,-0.1462,1.366
2015-11-04,1.437,5.1977,1.437
2015-11-05,1.425,-0.8351,1.425
2015-11-06,1.469,3.0877,1.469
2015-11-09,1.5,2.1103,1.5
2015-11-10,1.526,1.7333,1.526
2015-11-11,1.567,2.6868,1.567
2015-11-12,1.559,-0.5105,1.559
2015-11-13,1.506,-3.3996,1.506
2015-11-16,1.537,2.0584,1.537
2015-11-17,1.498,-2.5374,1.498
2015-11-18,1.468,-2.0027,1.468
2015-11-19,1.543,5.109,1.543
2015-11-20,1.574,2.0091,1.574
2015-11-23,1.526,-3.0496,1.526
2015-11-24,1.552,1.7038,1.552
2015-11-25,1.584,2.0619,1.584
2015-11-26,1.557,-1.7045,1.557
2015-11-27,1.459,-6.2942,1.459
2015-11-30,1.486,1.8506,1.486
2015-12-01,1.438,-3.2301,1.438
2015-12-02,1.415,-1.5994,1.415
2015-12-03,1.473,4.0989,1.473
2015-12-04,1.465,-0.5431,1.465
2015-12-07,1.512,3.2082,1.512
2015-12-08,1.503,-0.5952,1.503
2015-12-09,1.545,2.7944,1.545
2015-12-10,1.519,-1.6828,1.519
2015-12-11,1.484,-2.3041,1.484
2015-12-14,1.486,0.1348,1.486
2015-12-15,1.518,2.1534,1.518
2015-12-16,1.511,-0.4611,1.511
2015-12-17,1.544,2.184,1.544
2015-12-18,1.549,0.3238,1.549
2015-12-21,1.53,-1.2266,1.53
2015-12-22,1.551,1.3725,1.551
2015-12-23,1.534,-1.0961,1.534
2015-12-24,1.528,-0.3911,1.528
2015-12-25,1.532,0.2618,1.532
2015-12-28,1.51,-1.436,1.51
2015-12-29,1.541,2.053,1.541
2015-12-30,1.553,0.7787,1.553
2015-12-31,1.512,-2.6401,1.512
2016-01-04,1.378,-8.8624,1.378
2016-01-05,1.341,-2.6851,1.341
2016-01-06,1.365,1.7897,1.365
2016-01-07,1.246,-8.7179,1.246
2016-01-08,1.235,-0.8828,1.235
2016-01-11,1.162,-5.9109,1.162
2016-01-12,1.181,1.6351,1.181
2016-01-13,1.143,-3.2176,1.143
2016-01-14,1.196,4.6369,1.196
2016-01-15,1.163,-2.7592,1.163
2016-01-18,1.187,2.0636,1.187
2016-01-19,1.229,3.5383,1.229
2016-01-20,1.21,-1.546,1.21
2016-01-21,1.136,-6.1157,1.136
2016-01-22,1.158,1.9366,1.158
2016-01-25,1.16,0.1727,1.16
2016-01-26,1.081,-6.8103,1.081
2016-01-27,1.06,-1.9426,1.06
2016-01-28,1.017,-4.0566,1.017
2016-01-29,1.058,4.0315,1.058
2016-02-01,1.057,-0.0945,1.057
2016-02-02,1.097,3.7843,1.097
2016-02-03,1.109,1.0939,1.109
2016-02-04,1.131,1.9838,1.131
2016-02-05,1.117,-1.2378,1.117
2016-02-15,1.12,0.2686,1.12
2016-02-16,1.156,3.2143,1.156
2016-02-17,1.158,0.173,1.158
2016-02-18,1.147,-0.9499,1.147
2016-02-19,1.152,0.4359,1.152
2016-02-22,1.167,1.3021,1.167
2016-02-23,1.159,-0.6855,1.159
2016-02-24,1.157,-0.1726,1.157
2016-02-25,1.083,-6.3959,1.083
2016-02-26,1.085,0.1847,1.085
2016-02-29,1.05,-3.2258,1.05
2016-03-01,1.065,1.4286,1.065
2016-03-02,1.119,5.0704,1.119
2016-03-03,1.114,-0.4468,1.114
2016-03-04,1.106,-0.7181,1.106
2016-03-07,1.109,0.2712,1.109
2016-03-08,1.102,-0.6312,1.102
2016-03-09,1.081,-1.9056,1.081
2016-03-10,1.059,-2.0352,1.059
2016-03-11,1.056,-0.2833,1.056
2016-03-14,1.078,2.0833,1.078
2016-03-15,1.066,-1.1132,1.066
2016-03-16,1.064,-0.1876,1.064
2016-03-17,1.108,4.1353,1.108
2016-03-18,1.142,3.0686,1.142
2016-03-21,1.161,1.6637,1.161
2016-03-22,1.153,-0.6891,1.153
2016-03-23,1.154,0.0867,1.154
2016-03-24,1.14,-1.2132,1.14
2016-03-25,1.143,0.2632,1.143
2016-03-28,1.134,-0.7874,1.134
2016-03-29,1.112,-1.94,1.112
2016-03-30,1.152,3.5971,1.152
2016-03-31,1.15,-0.1736,1.15
2016-04-01,1.143,-0.6087,1.143
2016-04-05,1.168,2.1872,1.168
2016-04-06,1.175,0.5993,1.175
2016-04-07,1.159,-1.3617,1.159
2016-04-08,1.151,-0.6903,1.151
2016-04-11,1.175,2.0851,1.175
2016-04-12,1.165,-0.8511,1.165
2016-04-13,1.179,1.2017,1.179
2016-04-14,1.19,0.933,1.19
2016-04-15,1.186,-0.3361,1.186
2016-04-18,1.166,-1.6863,1.166
2016-04-19,1.168,0.1715,1.168
2016-04-20,1.121,-4.024,1.121
2016-04-21,1.108,-1.1597,1.108
2016-04-22,1.117,0.8123,1.117
2016-04-25,1.116,-0.0895,1.116
2016-04-26,1.127,0.9857,1.127
2016-04-27,1.129,0.1775,1.129
2016-04-28,1.127,-0.1771,1.127
2016-04-29,1.133,0.5324,1.133
2016-05-03,1.166,2.9126,1.166
2016-05-04,1.166,0.0,1.166
2016-05-05,1.172,0.5146,1.172
2016-05-06,1.139,-2.8157,1.139
2016-05-09,1.108,-2.7217,1.108
2016-05-10,1.102,-0.5415,1.102
2016-05-11,1.092,-0.9074,1.092
2016-05-12,1.097,0.4579,1.097
2016-05-13,1.101,0.3646,1.101
2016-05-16,1.132,2.8156,1.132
2016-05-17,1.124,-0.7067,1.124
2016-05-18,1.104,-1.7794,1.104
2016-05-19,1.118,1.2681,1.118
2016-05-20,1.121,0.2683,1.121
2016-05-23,1.14,1.6949,1.14
2016-05-24,1.13,-0.8772,1.13
2016-05-25,1.12,-0.885,1.12
2016-05-26,1.129,0.8036,1.129
2016-05-27,1.117,-1.0629,1.117
2016-05-30,1.11,-0.6267,1.11
2016-05-31,1.147,3.3333,1.147
2016-06-01,1.162,1.3078,1.162
2016-06-02,1.168,0.5164,1.168
2016-06-03,1.179,0.9418,1.179
2016-06-06,1.194,1.2723,1.194
2016-06-07,1.197,0.2513,1.197
2016-06-08,1.198,0.0835,1.198
2016-06-13,1.161,-3.0885,1.161
2016-06-14,1.175,1.2059,1.175
2016-06-15,1.228,4.5106,1.228
2016-06-16,1.235,0.57,1.235
2016-06-17,1.233,-0.1619,1.233
2016-06-20,1.236,0.2433,1.236
2016-06-21,1.209,-2.1845,1.209
2016-06-22,1.229,1.6543,1.229
2016-06-23,1.209,-1.6273,1.209
2016-06-24,1.208,-0.0827,1.208
2016-06-27,1.232,1.9868,1.232
2016-06-28,1.229,-0.2435,1.229
2016-06-29,1.227,-0.1627,1.227
2016-06-30,1.222,-0.4075,1.222
2016-07-01,1.219,-0.2455,1.219
2016-07-04,1.24,1.7227,1.24
2016-07-05,1.241,0.0806,1.241
2016-07-06,1.259,1.4504,1.259
2016-07-07,1.253,-0.4766,1.253
2016-07-08,1.247,-0.4789,1.247
2016-07-11,1.26,1.0425,1.26
2016-07-12,1.271,0.873,1.271
2016-07-13,1.265,-0.4721,1.265
2016-07-14,1.262,-0.2372,1.262
2016-07-15,1.263,0.0792,1.263
2016-07-18,1.253,-0.7918,1.253
2016-07-19,1.239,-1.1173,1.239
2016-07-20,1.24,0.0807,1.24
2016-07-21,1.234,-0.4839,1.234
2016-07-22,1.218,-1.2966,1.218
2016-07-25,1.219,0.0821,1.219
2016-07-26,1.247,2.297,1.247
2016-07-27,1.216,-2.486,1.216
2016-07-28,1.226,0.8224,1.226
2016-07-29,1.218,-0.6525,1.218
2016-08-01,1.197,-1.7241,1.197
2016-08-02,1.201,0.3342,1.201
2016-08-03,1.201,0.0,1.201
2016-08-04,1.204,0.2498,1.204
2016-08-05,1.197,-0.5814,1.197
2016-08-08,1.215,1.5038,1.215
2016-08-09,1.22,0.4115,1.22
2016-08-10,1.211,-0.7377,1.211
2016-08-11,1.197,-1.1561,1.197
2016-08-12,1.22,1.9215,1.22
2016-08-15,1.252,2.623,1.252
2016-08-16,1.244,-0.639,1.244
2016-08-17,1.243,-0.0804,1.243
2016-08-18,1.238,-0.4023,1.238
2016-08-19,1.235,-0.2423,1.235
2016-08-22,1.23,-0.4049,1.23
2016-08-23,1.227,-0.2439,1.227
2016-08-24,1.225,-0.163,1.225
2016-08-25,1.217,-0.6531,1.217
2016-08-26,1.219,0.1643,1.219
2016-08-29,1.217,-0.1641,1.217
2016-08-30,1.22,0.2465,1.22
2016-08-31,1.219,-0.082,1.219
2016-09-01,1.209,-0.8203,1.209
2016-09-02,1.204,-0.4136,1.204
2016-09-05,1.211,0.5814,1.211
2016-09-06,1.22,0.7432,1.22
2016-09-07,1.216,-0.3279,1.216
2016-09-08,1.217,0.0822,1.217
2016-09-09,1.207,-0.8217,1.207
2016-09-12,1.185,-1.8227,1.185
2016-09-13,1.186,0.0844,1.186
2016-09-14,1.182,-0.3373,1.182
2016-09-19,1.189,0.5922,1.189
2016-09-20,1.19,0.0841,1.19
2016-09-21,1.192,0.1681,1.192
2016-09-22,1.2,0.6711,1.2
2016-09-23,1.195,-0.4167,1.195
2016-09-26,1.18,-1.2552,1.18
2016-09-27,1.189,0.7627,1.189
2016-09-28,1.185,-0.3364,1.185
2016-09-29,1.189,0.3376,1.189
2016-09-30,1.195,0.5046,1.195
2016-10-10,1.211,1.3389,1.211
2016-10-11,1.209,-0.1652,1.209
2016-10-12,1.207,-0.1654,1.207
2016-10-13,1.207,0.0,1.207
2016-10-14,1.199,-0.6628,1.199
2016-10-17,1.187,-1.0008,1.187
2016-10-18,1.2,1.0952,1.2
2016-10-19,1.196,-0.3333,1.196
2016-10-20,1.196,0.0,1.196
2016-10-21,1.189,-0.5853,1.189
2016-10-24,1.206,1.4298,1.206
2016-10-25,1.209,0.2488,1.209
2016-10-26,1.204,-0.4136,1.204
2016-10-27,1.2,-0.3322,1.2
2016-10-28,1.197,-0.25,1.197
2016-10-31,1.198,0.0835,1.198
2016-11-01,1.203,0.4174,1.203
2016-11-02,1.198,-0.4156,1.198
2016-11-03,1.201,0.2504,1.201
2016-11-04,1.198,-0.2498,1.198
2016-11-07,1.203,0.4174,1.203
2016-11-08,1.208,0.4156,1.208
2016-11-09,1.204,-0.3311,1.204
2016-11-10,1.215,0.9136,1.215
2016-11-11,1.216,0.0823,1.216
2016-11-14,1.218,0.1645,1.218
2016-11-15,1.218,0.0,1.218
2016-11-16,1.213,-0.4105,1.213
2016-11-17,1.212,-0.0824,1.212
2016-11-18,1.207,-0.4125,1.207
2016-11-21,1.214,0.58,1.214
2016-11-22,1.227,1.0708,1.227
2016-11-23,1.224,-0.2445,1.224
2016-11-24,1.228,0.3268,1.228
2016-11-25,1.241,1.0586,1.241
2016-11-28,1.244,0.2417,1.244
2016-11-29,1.238,-0.4823,1.238
2016-11-30,1.221,-1.3732,1.221
2016-12-01,1.242,1.7199,1.242
2016-12-02,1.231,-0.8857,1.231
2016-12-05,1.203,-2.2746,1.203
2016-12-06,1.204,0.0831,1.204
2016-12-07,1.213,0.7475,1.213
2016-12-08,1.212,-0.0824,1.212
2016-12-09,1.218,0.495,1.218
2016-12-12,1.188,-2.4631,1.188
2016-12-13,1.196,0.6734,1.196
2016-12-14,1.183,-1.087,1.183
2016-12-15,1.166,-1.437,1.166
2016-12-16,1.167,0.0858,1.167
2016-12-19,1.164,-0.2571,1.164
2016-12-20,1.157,-0.6014,1.157
2016-12-21,1.164,0.605,1.164
2016-12-22,1.164,0.0,1.164
2016-12-23,1.153,-0.945,1.153
2016-12-26,1.155,0.1735,1.155
2016-12-27,1.158,0.2597,1.158
2016-12-28,1.153,-0.4318,1.153
2016-12-29,1.154,0.0867,1.154
2016-12-30,1.159,0.4333,1.159
2016-12-31,1.159,0.0,1.159
2017-01-03,1.171,1.0354,1.171
2017-01-04,1.183,1.0248,1.183
2017-01-05,1.182,-0.0845,1.182
2017-01-06,1.178,-0.3384,1.178
2017-01-09,1.185,0.5942,1.185
2017-01-10,1.19,0.4219,1.19
2017-01-11,1.179,-0.9244,1.179
2017-01-12,1.168,-0.933,1.168
2017-01-13,1.162,-0.5137,1.162
2017-01-16,1.157,-0.4303,1.157
2017-01-17,1.163,0.5186,1.163
2017-01-18,1.176,1.1178,1.176
2017-01-19,1.175,-0.085,1.175
2017-01-20,1.187,1.0213,1.187
2017-01-23,1.196,0.7582,1.196
2017-01-24,1.201,0.4181,1.201
2017-01-25,1.202,0.0833,1.202
2017-01-26,1.214,0.9983,1.214
2017-02-03,1.2,-1.1532,1.2
2017-02-06,1.203,0.25,1.203
2017-02-07,1.205,0.1663,1.205
2017-02-08,1.211,0.4979,1.211
2017-02-09,1.217,0.4955,1.217
2017-02-10,1.22,0.2465,1.22
2017-02-13,1.231,0.9016,1.231
2017-02-14,1.239,0.6499,1.239
2017-02-15,1.22,-1.5335,1.22
2017-02-16,1.232,0.9836,1.232
2017-02-17,1.221,-0.8929,1.221
2017-02-20,1.253,2.6208,1.253
2017-02-21,1.258,0.399,1.258
2017-02-22,1.267,0.7154,1.267
2017-02-23,1.258,-0.7103,1.258
2017-02-24,1.25,-0.6359,1.25
2017-02-27,1.24,-0.8,1.24
2017-02-28,1.25,0.8065,1.25
2017-03-01,1.261,0.88,1.261
2017-03-02,1.266,0.3965,1.266
2017-03-03,1.265,-0.079,1.265
2017-03-06,1.276,0.8696,1.276
2017-03-07,1.292,1.2539,1.292
2017-03-08,1.288,-0.3096,1.288
2017-03-09,1.276,-0.9317,1.276
2017-03-10,1.284,0.627,1.284
2017-03-13,1.299,1.1682,1.299
2017-03-14,1.304,0.3849,1.304
2017-03-15,1.309,0.3834,1.309
2017-03-16,1.317,0.6112,1.317
2017-03-17,1.308,-0.6834,1.308
2017-03-20,1.32,0.9174,1.32
2017-03-21,1.352,2.4242,1.352
2017-03-22,1.357,0.3698,1.357
2017-03-23,1.348,-0.6632,1.348
2017-03-24,1.35,0.1484,1.35
2017-03-27,1.326,-1.7778,1.326
2017-03-28,1.321,-0.3771,1.321
2017-03-29,1.327,0.4542,1.327
2017-03-30,1.316,-0.8289,1.316
2017-03-31,1.326,0.7599,1.326
2017-04-05,1.343,1.2821,1.343
2017-04-06,1.352,0.6701,1.352
2017-04-07,1.353,0.074,1.353
2017-04-10,1.337,-1.1826,1.337
2017-04-11,1.332,-0.374,1.332
2017-04-12,1.33,-0.1502,1.33
2017-04-13,1.346,1.203,1.346
2017-04-14,1.332,-1.0401,1.332
2017-04-17,1.336,0.3003,1.336
2017-04-18,1.371,2.6198,1.371
2017-04-19,1.375,0.2918,1.375
2017-04-20,1.404,2.1091,1.404
2017-04-21,1.377,-1.9231,1.377
2017-04-24,1.347,-2.1786,1.347
2017-04-25,1.394,3.4892,1.394
2017-04-26,1.38,-1.0043,1.38
2017-04-27,1.379,-0.0725,1.379
2017-04-28,1.347,-2.3205,1.347
2017-05-02,1.342,-0.3712,1.342
2017-05-03,1.344,0.149,1.344
2017-05-04,1.344,0.0,1.344
2017-05-05,1.332,-0.8929,1.332
2017-05-08,1.3,-2.4024,1.3
2017-05-09,1.311,0.8462,1.311
2017-05-10,1.298,-0.9916,1.298
2017-05-11,1.315,1.3097,1.315
2017-05-12,1.315,0.0,1.315
2017-05-15,1.322,0.5323,1.322
2017-05-16,1.349,2.0424,1.349
2017-05-17,1.332,-1.2602,1.332
2017-05-18,1.319,-0.976,1.319
2017-05-19,1.32,0.0758,1.32
2017-05-22,1.314,-0.4545,1.314
2017-05-23,1.325,0.8371,1.325
2017-05-24,1.319,-0.4528,1.319
2017-05-25,1.32,0.0758,1.32
2017-05-26,1.326,0.4545,1.326
2017-05-31,1.323,-0.2262,1.323
2017-06-01,1.328,0.3779,1.328
2017-06-02,1.318,-0.753,1.318
2017-06-05,1.314,-0.3035,1.314
2017-06-06,1.335,1.5982,1.335
2017-06-07,1.369,2.5468,1.369
2017-06-08,1.387,1.3148,1.387
2017-06-09,1.396,0.6489,1.396
2017-06-12,1.415,1.361,1.415
2017-06-13,1.415,0.0,1.415
2017-06-14,1.393,-1.5548,1.393
2017-06-15,1.38,-0.9332,1.38
2017-06-16,1.374,-0.4348,1.374
2017-06-19,1.389,1.0917,1.389
2017-06-20,1.383,-0.432,1.383
2017-06-21,1.418,2.5307,1.418
2017-06-22,1.407,-0.7757,1.407
2017-06-23,1.421,0.995,1.421
2017-06-26,1.449,1.9704,1.449
2017-06-27,1.449,0.0,1.449
2017-06-28,1.422,-1.8634,1.422
2017-06-29,1.423,0.0703,1.423
2017-06-30,1.432,0.6325,1.432
2017-07-03,1.407,-1.7458,1.407
2017-07-04,1.39,-1.2082,1.39
2017-07-05,1.412,1.5827,1.412
2017-07-06,1.408,-0.2833,1.408
2017-07-07,1.399,-0.6392,1.399
2017-07-10,1.404,0.3574,1.404
2017-07-11,1.425,1.4957,1.425
2017-07-12,1.406,-1.3333,1.406
2017-07-13,1.418,0.8535,1.418
2017-07-14,1.423,0.3526,1.423
2017-07-17,1.403,-1.4055,1.403
2017-07-18,1.397,-0.4277,1.397
2017-07-19,1.411,1.0021,1.411
2017-07-20,1.436,1.7718,1.436
2017-07-21,1.436,0.0,1.436
2017-07-24,1.452,1.1142,1.452
2017-07-25,1.448,-0.2755,1.448
2017-07-26,1.431,-1.174,1.431
2017-07-27,1.429,-0.1398,1.429
2017-07-28,1.464,2.4493,1.464
2017-07-31,1.472,0.5464,1.472
2017-08-01,1.471,-0.0679,1.471
2017-08-02,1.455,-1.0877,1.455
2017-08-03,1.435,-1.3746,1.435
2017-08-04,1.421,-0.9756,1.421
2017-08-07,1.454,2.3223,1.454
2017-08-08,1.45,-0.2751,1.45
2017-08-09,1.477,1.8621,1.477
2017-08-10,1.477,0.0,1.477
2017-08-11,1.446,-2.0988,1.446
2017-08-14,1.464,1.2448,1.464
2017-08-15,1.462,-0.1366,1.462
2017-08-16,1.455,-0.4788,1.455
2017-08-17,1.447,-0.5498,1.447
2017-08-18,1.447,0.0,1.447
2017-08-21,1.45,0.2073,1.45
2017-08-22,1.439,-0.7586,1.439
2017-08-23,1.449,0.6949,1.449
2017-08-24,1.438,-0.7591,1.438
2017-08-25,1.449,0.765,1.449
2017-08-28,1.466,1.1732,1.466
2017-08-29,1.466,0.0,1.466
2017-08-30,1.481,1.0232,1.481
2017-08-31,1.471,-0.6752,1.471
2017-09-01,1.467,-0.2719,1.467
2017-09-04,1.452,-1.0225,1.452
2017-09-05,1.45,-0.1377,1.45
2017-09-06,1.447,-0.2069,1.447
2017-09-07,1.444,-0.2073,1.444
2017-09-08,1.426,-1.2465,1.426
2017-09-11,1.435,0.6311,1.435
2017-09-12,1.455,1.3937,1.455
2017-09-13,1.475,1.3746,1.475
2017-09-14,1.48,0.339,1.48
2017-09-15,1.479,-0.0676,1.479
2017-09-18,1.504,1.6903,1.504
2017-09-19,1.496,-0.5319,1.496
2017-09-20,1.507,0.7353,1.507
2017-09-21,1.496,-0.7299,1.496
2017-09-22,1.507,0.7353,1.507
2017-09-25,1.518,0.7299,1.518
2017-09-26,1.507,-0.7246,1.507
2017-09-27,1.509,0.1327,1.509
2017-09-28,1.533,1.5905,1.533
2017-09-29,1.524,-0.5871,1.524
2017-10-09,1.541,1.1155,1.541
2017-10-10,1.553,0.7787,1.553
2017-10-11,1.58,1.7386,1.58
2017-10-12,1.576,-0.2532,1.576
2017-10-13,1.579,0.1904,1.579
2017-10-16,1.558,-1.33,1.558
2017-10-17,1.567,0.5777,1.567
2017-10-18,1.582,0.9572,1.582
2017-10-19,1.586,0.2528,1.586
2017-10-20,1.567,-1.198,1.567
2017-10-23,1.583,1.0211,1.583
2017-10-24,1.587,0.2527,1.587
2017-10-25,1.592,0.3151,1.592
2017-10-26,1.621,1.8216,1.621
2017-10-27,1.658,2.2825,1.658
2017-10-30,1.662,0.2413,1.662
2017-10-31,1.666,0.2407,1.666
2017-11-01,1.668,0.12,1.668
2017-11-02,1.678,0.5995,1.678
2017-11-03,1.681,0.1788,1.681
2017-11-06,1.727,2.7365,1.727
2017-11-07,1.729,0.1158,1.729
2017-11-08,1.723,-0.347,1.723
2017-11-09,1.741,1.0447,1.741
