净值日期,单位净值,日增长率,累计净值
2016-11-30,1.159,-0.515,1.159
2016-12-01,1.161,0.1726,1.161
2016-12-02,1.15,-0.9475,1.15
2016-12-05,1.158,0.6957,1.158
2016-12-06,1.157,-0.0864,1.157
2016-12-07,1.161,0.3457,1.161
2016-12-08,1.156,-0.4307,1.156
2016-12-09,1.154,-0.173,1.154
2016-12-12,1.123,-2.6863,1.123
2016-12-13,1.124,0.089,1.124
2016-12-14,1.117,-0.6228,1.117
2016-12-15,1.114,-0.2686,1.114
2016-12-16,1.128,1.2567,1.128
2016-12-19,1.125,-0.266,1.125
2016-12-20,1.123,-0.1778,1.123
2016-12-21,1.129,0.5343,1.129
2016-12-22,1.126,-0.2657,1.126
2016-12-23,1.116,-0.8881,1.116
2016-12-26,1.121,0.448,1.121
2016-12-27,1.121,0.0,1.121
2016-12-28,1.119,-0.1784,1.119
2016-12-29,1.116,-0.2681,1.116
2016-12-30,1.125,0.8065,1.125
2016-12-31,1.125,0.0,1.125
2017-01-03,1.129,0.3556,1.129
2017-01-04,1.134,0.4429,1.134
2017-01-05,1.134,0.0,1.134
2017-01-06,1.126,-0.7055,1.126
2017-01-09,1.133,0.6217,1.133
2017-01-10,1.131,-0.1765,1.131
2017-01-11,1.123,-0.7073,1.123
2017-01-12,1.116,-0.6233,1.116
2017-01-13,1.105,-0.9857,1.105
2017-01-16,1.092,-1.1765,1.092
2017-01-17,1.098,0.5495,1.098
2017-01-18,1.099,0.0911,1.099
2017-01-19,1.094,-0.455,1.094
2017-01-20,1.106,1.0969,1.106
2017-01-23,1.114,0.7233,1.114
2017-01-24,1.106,-0.7181,1.106
2017-01-25,1.116,0.9042,1.116
2017-01-26,1.121,0.448,1.121
2017-02-03,1.119,-0.1784,1.119
2017-02-06,1.125,0.5362,1.125
2017-02-07,1.124,-0.0889,1.124
2017-02-08,1.128,0.3559,1.128
2017-02-09,1.131,0.266,1.131
2017-02-10,1.126,-0.4421,1.126
2017-02-13,1.13,0.3552,1.13
2017-02-14,1.134,0.354,1.134
2017-02-15,1.125,-0.7937,1.125
2017-02-16,1.131,0.5333,1.131
2017-02-17,1.128,-0.2653,1.128
2017-02-20,1.139,0.9752,1.139
2017-02-21,1.146,0.6146,1.146
2017-02-22,1.147,0.0873,1.147
2017-02-23,1.159,1.0462,1.159
2017-02-24,1.158,-0.0863,1.158
2017-02-27,1.152,-0.5181,1.152
2017-02-28,1.151,-0.0868,1.151
2017-03-01,1.151,0.0,1.151
2017-03-02,1.148,-0.2606,1.148
2017-03-03,1.148,0.0,1.148
2017-03-06,1.152,0.3484,1.152
2017-03-07,1.161,0.7813,1.161
2017-03-08,1.16,-0.0861,1.16
2017-03-09,1.156,-0.3448,1.156
2017-03-10,1.157,0.0865,1.157
2017-03-13,1.164,0.605,1.164
2017-03-14,1.164,0.0,1.164
2017-03-15,1.167,0.2577,1.167
2017-03-16,1.167,0.0,1.167
2017-03-17,1.166,-0.0857,1.166
2017-03-20,1.174,0.6861,1.174
2017-03-21,1.185,0.937,1.185
2017-03-22,1.198,1.097,1.198
2017-03-23,1.197,-0.0835,1.197
2017-03-24,1.201,0.3342,1.201
2017-03-27,1.192,-0.7494,1.192
2017-03-28,1.192,0.0,1.192
2017-03-29,1.183,-0.755,1.183
2017-03-30,1.169,-1.1834,1.169
2017-03-31,1.181,1.0265,1.181
2017-04-05,1.194,1.1008,1.194
2017-04-06,1.195,0.0838,1.195
2017-04-07,1.197,0.1674,1.197
2017-04-10,1.19,-0.5848,1.19
2017-04-11,1.189,-0.084,1.189
2017-04-12,1.189,0.0,1.189
2017-04-13,1.2,0.9251,1.2
2017-04-14,1.194,-0.5,1.194
2017-04-17,1.188,-0.5025,1.188
2017-04-18,1.199,0.9259,1.199
2017-04-19,1.195,-0.3336,1.195
2017-04-20,1.21,1.2552,1.21
2017-04-21,1.202,-0.6612,1.202
2017-04-24,1.188,-1.1647,1.188
2017-04-25,1.198,0.8418,1.198
2017-04-26,1.195,-0.2504,1.195
2017-04-27,1.2,0.4184,1.2
2017-04-28,1.188,-1.0,1.188
2017-05-02,1.188,0.0,1.188
2017-05-03,1.182,-0.5051,1.182
2017-05-04,1.182,0.0,1.182
2017-05-05,1.18,-0.1692,1.18
2017-05-08,1.173,-0.5932,1.173
2017-05-09,1.176,0.2558,1.176
2017-05-10,1.174,-0.1701,1.174
2017-05-11,1.179,0.4259,1.179
2017-05-12,1.182,0.2545,1.182
2017-05-15,1.194,1.0152,1.194
2017-05-16,1.213,1.5913,1.213
2017-05-17,1.207,-0.4946,1.207
2017-05-18,1.21,0.2486,1.21
2017-05-19,1.214,0.3306,1.214
2017-05-22,1.209,-0.4119,1.209
2017-05-23,1.204,-0.4136,1.204
2017-05-24,1.203,-0.0831,1.203
2017-05-25,1.197,-0.4988,1.197
2017-05-26,1.198,0.0835,1.198
2017-05-31,1.2,0.1669,1.2
2017-06-01,1.203,0.25,1.203
2017-06-02,1.198,-0.4156,1.198
2017-06-05,1.188,-0.8347,1.188
2017-06-06,1.192,0.3367,1.192
2017-06-07,1.214,1.8456,1.214
2017-06-08,1.228,1.1532,1.228
2017-06-09,1.232,0.3257,1.232
2017-06-12,1.238,0.487,1.238
2017-06-13,1.248,0.8078,1.248
2017-06-14,1.235,-1.0417,1.235
2017-06-15,1.231,-0.3239,1.231
2017-06-16,1.227,-0.3249,1.227
2017-06-19,1.235,0.652,1.235
2017-06-20,1.229,-0.4858,1.229
2017-06-21,1.245,1.3019,1.245
2017-06-22,1.24,-0.4016,1.24
2017-06-23,1.249,0.7258,1.249
2017-06-26,1.264,1.201,1.264
2017-06-27,1.268,0.3165,1.268
2017-06-28,1.256,-0.9464,1.256
2017-06-29,1.269,1.035,1.269
2017-06-30,1.273,0.3152,1.273
2017-07-03,1.272,-0.0786,1.272
2017-07-04,1.257,-1.1792,1.257
2017-07-05,1.27,1.0342,1.27
2017-07-06,1.263,-0.5512,1.263
2017-07-07,1.254,-0.7126,1.254
2017-07-10,1.243,-0.8772,1.243
2017-07-11,1.244,0.0805,1.244
2017-07-12,1.233,-0.8842,1.233
2017-07-13,1.236,0.2433,1.236
2017-07-14,1.233,-0.2427,1.233
2017-07-17,1.205,-2.2709,1.205
2017-07-18,1.208,0.249,1.208
2017-07-19,1.214,0.4967,1.214
2017-07-20,1.222,0.659,1.222
2017-07-21,1.214,-0.6547,1.214
2017-07-24,1.215,0.0824,1.215
2017-07-25,1.214,-0.0823,1.214
2017-07-26,1.203,-0.9061,1.203
2017-07-27,1.216,1.0806,1.216
2017-07-28,1.213,-0.2467,1.213
2017-07-31,1.22,0.5771,1.22
2017-08-01,1.222,0.1639,1.222
2017-08-02,1.213,-0.7365,1.213
2017-08-03,1.211,-0.1649,1.211
2017-08-04,1.199,-0.9909,1.199
2017-08-07,1.204,0.417,1.204
2017-08-08,1.206,0.1661,1.206
2017-08-09,1.226,1.6584,1.226
2017-08-10,1.224,-0.1631,1.224
2017-08-11,1.222,-0.1634,1.222
2017-08-14,1.244,1.8003,1.244
2017-08-15,1.242,-0.1608,1.242
2017-08-16,1.244,0.161,1.244
2017-08-17,1.241,-0.2412,1.241
2017-08-18,1.239,-0.1612,1.239
2017-08-21,1.248,0.7264,1.248
2017-08-22,1.244,-0.3205,1.244
2017-08-23,1.243,-0.0804,1.243
2017-08-24,1.23,-1.0459,1.23
2017-08-25,1.235,0.4065,1.235
2017-08-28,1.244,0.7287,1.244
2017-08-29,1.245,0.0804,1.245
2017-08-30,1.253,0.6426,1.253
2017-08-31,1.25,-0.2394,1.25
2017-09-01,1.264,1.12,1.264
2017-09-04,1.27,0.4747,1.27
2017-09-05,1.277,0.5512,1.277
2017-09-06,1.276,-0.0783,1.276
2017-09-07,1.279,0.2351,1.279
2017-09-08,1.282,0.2346,1.282
2017-09-11,1.276,-0.468,1.276
2017-09-12,1.281,0.3918,1.281
2017-09-13,1.288,0.5464,1.288
2017-09-14,1.287,-0.0776,1.287
2017-09-15,1.282,-0.3885,1.282
2017-09-18,1.293,0.858,1.293
2017-09-19,1.287,-0.464,1.287
2017-09-20,1.294,0.5439,1.294
2017-09-21,1.282,-0.9274,1.282
2017-09-22,1.282,0.0,1.282
2017-09-25,1.287,0.39,1.287
2017-09-26,1.28,-0.5439,1.28
2017-09-27,1.293,1.0156,1.293
2017-09-28,1.302,0.6961,1.302
2017-09-29,1.309,0.5376,1.309
2017-10-09,1.32,0.8403,1.32
2017-10-10,1.353,2.5,1.353
2017-10-11,1.356,0.2217,1.356
2017-10-12,1.359,0.2212,1.359
2017-10-13,1.366,0.5151,1.366
2017-10-16,1.356,-0.7321,1.356
2017-10-17,1.357,0.0737,1.357
2017-10-18,1.363,0.4422,1.363
2017-10-19,1.373,0.7337,1.373
2017-10-20,1.371,-0.1457,1.371
2017-10-23,1.394,1.6776,1.394
2017-10-24,1.39,-0.2869,1.39
2017-10-25,1.402,0.8633,1.402
2017-10-26,1.394,-0.5706,1.394
2017-10-27,1.394,0.0,1.394
2017-10-30,1.382,-0.8608,1.382
2017-10-31,1.388,0.4342,1.388
2017-11-01,1.381,-0.5043,1.381
2017-11-02,1.377,-0.2896,1.377
2017-11-03,1.377,0.0,1.377
2017-11-06,1.413,2.6144,1.413
2017-11-07,1.411,-0.1415,1.411
2017-11-08,1.401,-0.7087,1.401
2017-11-09,1.4,-0.0714,1.4
2017-11-10,1.405,0.3571,1.405
2017-11-13,1.414,0.6406,1.414
2017-11-14,1.406,-0.5658,1.406
2017-11-15,1.398,-0.569,1.398
2017-11-16,1.42,1.5737,1.42
2017-11-17,1.386,-2.3944,1.386
2017-11-20,1.397,0.7937,1.397
2017-11-21,1.404,0.5011,1.404
2017-11-22,1.388,-1.1396,1.388
2017-11-23,1.334,-3.8905,1.334
2017-11-24,1.34,0.4498,1.34
2017-11-27,1.316,-1.791,1.316
2017-11-28,1.338,1.6717,1.338
2017-11-29,1.331,-0.5232,1.331
2017-11-30,1.333,0.1503,1.333
2017-12-01,1.347,1.0503,1.347
2017-12-04,1.346,-0.0742,1.346
2017-12-05,1.326,-1.4859,1.326
2017-12-06,1.335,0.6787,1.335
2017-12-07,1.335,0.0,1.335
2017-12-08,1.351,1.1985,1.351
2017-12-11,1.381,2.2206,1.381
2017-12-12,1.377,-0.2896,1.377
2017-12-13,1.39,0.9441,1.39
2017-12-14,1.389,-0.0719,1.389
2017-12-15,1.385,-0.288,1.385
2017-12-18,1.385,0.0,1.385
2017-12-19,1.394,0.6498,1.394
2017-12-20,1.395,0.0717,1.395
2017-12-21,1.409,1.0036,1.409
2017-12-22,1.4,-0.6388,1.4
2017-12-25,1.395,-0.3571,1.395
2017-12-26,1.399,0.2867,1.399
2017-12-27,1.384,-1.0722,1.384
2017-12-28,1.382,-0.1445,1.382
2017-12-29,1.404,1.5919,1.404
2017-12-31,1.404,0.0,1.404
2018-01-02,1.405,0.0712,1.405
2018-01-03,1.402,-0.2135,1.402
2018-01-04,1.412,0.7133,1.412
2018-01-05,1.424,0.8499,1.424
2018-01-08,1.43,0.4213,1.43
2018-01-09,1.446,1.1189,1.446
2018-01-10,1.436,-0.6916,1.436
2018-01-11,1.432,-0.2786,1.432
2018-01-12,1.436,0.2793,1.436
2018-01-15,1.42,-1.1142,1.42
2018-01-16,1.436,1.1268,1.436
2018-01-17,1.428,-0.5571,1.428
2018-01-18,1.427,-0.07,1.427
2018-01-19,1.429,0.1402,1.429
2018-01-22,1.45,1.4696,1.45
2018-01-23,1.455,0.3448,1.455
2018-01-24,1.47,1.0309,1.47
2018-01-25,1.459,-0.7483,1.459
2018-01-26,1.465,0.4112,1.465
2018-01-29,1.435,-2.0478,1.435
2018-01-30,1.436,0.0697,1.436
2018-01-31,1.431,-0.3482,1.431
2018-02-01,1.396,-2.4458,1.396
2018-02-02,1.403,0.5014,1.403
2018-02-05,1.386,-1.2117,1.386
2018-02-06,1.334,-3.7518,1.334
2018-02-07,1.33,-0.2999,1.33
2018-02-08,1.347,1.2782,1.347
2018-02-09,1.31,-2.7468,1.31
2018-02-12,1.351,3.1298,1.351
2018-02-13,1.356,0.3701,1.356
2018-02-14,1.368,0.885,1.368
2018-02-22,1.387,1.3889,1.387
2018-02-23,1.382,-0.3605,1.382
2018-02-26,1.404,1.5919,1.404
2018-02-27,1.401,-0.2137,1.401
2018-02-28,1.415,0.9993,1.415
2018-03-01,1.434,1.3428,1.434
2018-03-02,1.427,-0.4881,1.427
2018-03-05,1.449,1.5417,1.449
2018-03-06,1.475,1.7943,1.475
2018-03-07,1.463,-0.8136,1.463
2018-03-08,1.493,2.0506,1.493
2018-03-09,1.508,1.0047,1.508
2018-03-12,1.52,0.7958,1.52
2018-03-13,1.5,-1.3158,1.5
2018-03-14,1.488,-0.8,1.488
2018-03-15,1.502,0.9409,1.502
2018-03-16,1.49,-0.7989,1.49
2018-03-19,1.525,2.349,1.525
2018-03-20,1.545,1.3115,1.545
2018-03-21,1.535,-0.6472,1.535
2018-03-22,1.524,-0.7166,1.524
2018-03-23,1.492,-2.0997,1.492
2018-03-26,1.531,2.6139,1.531
2018-03-27,1.559,1.8289,1.559
2018-03-28,1.538,-1.347,1.538
2018-03-29,1.525,-0.8453,1.525
2018-03-30,1.581,3.6721,1.581
2018-04-02,1.587,0.3795,1.587
2018-04-03,1.582,-0.3151,1.582
2018-04-04,1.572,-0.6321,1.572
2018-04-09,1.571,-0.0636,1.571
2018-04-10,1.578,0.4456,1.578
2018-04-11,1.578,0.0,1.578
2018-04-12,1.6,1.3942,1.6
2018-04-13,1.579,-1.3125,1.579
2018-04-16,1.594,0.95,1.594
2018-04-17,1.555,-2.4467,1.555
2018-04-18,1.562,0.4502,1.562
2018-04-19,1.573,0.7042,1.573
2018-04-20,1.567,-0.3814,1.567
2018-04-23,1.559,-0.5105,1.559
2018-04-24,1.588,1.8602,1.588
2018-04-25,1.642,3.4005,1.642
2018-04-26,1.613,-1.7661,1.613
2018-04-27,1.636,1.4259,1.636
2018-05-02,1.64,0.2445,1.64
2018-05-03,1.636,-0.2439,1.636
2018-05-04,1.658,1.3447,1.658
2018-05-07,1.695,2.2316,1.695
2018-05-08,1.683,-0.708,1.683
2018-05-09,1.678,-0.2971,1.678
2018-05-10,1.705,1.6091,1.705
2018-05-11,1.668,-2.1701,1.668
2018-05-14,1.667,-0.06,1.667
2018-05-15,1.702,2.0996,1.702
2018-05-16,1.711,0.5288,1.711
2018-05-17,1.686,-1.4611,1.686
2018-05-18,1.689,0.1779,1.689
2018-05-21,1.683,-0.3552,1.683
2018-05-22,1.71,1.6043,1.71
2018-05-23,1.707,-0.1754,1.707
2018-05-24,1.714,0.4101,1.714
2018-05-25,1.727,0.7585,1.727
2018-05-28,1.747,1.1581,1.747
2018-05-29,1.687,-3.4345,1.687
2018-05-30,1.676,-0.652,1.676
2018-05-31,1.718,2.506,1.718
2018-06-01,1.662,-3.2596,1.662
2018-06-04,1.657,-0.3008,1.657
2018-06-05,1.703,2.7761,1.703
2018-06-06,1.716,0.7634,1.716
2018-06-07,1.695,-1.2238,1.695
2018-06-08,1.69,-0.295,1.69
2018-06-11,1.644,-2.7219,1.644
2018-06-12,1.661,1.0341,1.661
2018-06-13,1.633,-1.6857,1.633
2018-06-14,1.625,-0.4899,1.625
2018-06-15,1.606,-1.1692,1.606
2018-06-19,1.557,-3.0511,1.557
2018-06-20,1.589,2.0552,1.589
2018-06-21,1.576,-0.8181,1.576
2018-06-22,1.592,1.0152,1.592
2018-06-25,1.592,0.0,1.592
2018-06-26,1.597,0.3141,1.597
2018-06-27,1.552,-2.8178,1.552
2018-06-28,1.527,-1.6108,1.527
2018-06-29,1.585,3.7983,1.585
2018-06-30,1.585,0.0,1.585
2018-07-02,1.577,-0.5047,1.577
2018-07-03,1.57,-0.4439,1.57
2018-07-04,1.545,-1.5924,1.545
2018-07-05,1.509,-2.3301,1.509
2018-07-06,1.514,0.3313,1.514
2018-07-09,1.551,2.4439,1.551
2018-07-10,1.564,0.8382,1.564
2018-07-11,1.559,-0.3197,1.559
2018-07-12,1.595,2.3092,1.595
2018-07-13,1.617,1.3793,1.617
2018-07-16,1.621,0.2474,1.621
2018-07-17,1.605,-0.987,1.605
2018-07-18,1.603,-0.1246,1.603
2018-07-19,1.579,-1.4972,1.579
2018-07-20,1.587,0.5066,1.587
2018-07-23,1.534,-3.3396,1.534
2018-07-24,1.547,0.8475,1.547
2018-07-25,1.563,1.0343,1.563
2018-07-26,1.544,-1.2156,1.544
2018-07-27,1.535,-0.5829,1.535
2018-07-30,1.493,-2.7362,1.493
2018-07-31,1.487,-0.4019,1.487
2018-08-01,1.461,-1.7485,1.461
2018-08-02,1.453,-0.5476,1.453
2018-08-03,1.42,-2.2712,1.42
2018-08-06,1.367,-3.7324,1.367
2018-08-07,1.392,1.8288,1.392
2018-08-08,1.351,-2.9454,1.351
2018-08-09,1.399,3.5529,1.399
2018-08-10,1.421,1.5726,1.421
2018-08-13,1.428,0.4926,1.428
2018-08-14,1.426,-0.1401,1.426
2018-08-15,1.386,-2.805,1.386
2018-08-16,1.383,-0.2165,1.383
2018-08-17,1.329,-3.9046,1.329
2018-08-20,1.306,-1.7306,1.306
2018-08-21,1.355,3.7519,1.355
2018-08-22,1.349,-0.4428,1.349
2018-08-23,1.359,0.7413,1.359
2018-08-24,1.369,0.7358,1.369
2018-08-27,1.406,2.7027,1.406
2018-08-28,1.399,-0.4979,1.399
2018-08-29,1.387,-0.8578,1.387
2018-08-30,1.367,-1.442,1.367
2018-08-31,1.35,-1.2436,1.35
2018-09-03,1.348,-0.1481,1.348
2018-09-04,1.353,0.3709,1.353
2018-09-05,1.341,-0.8869,1.341
2018-09-06,1.32,-1.566,1.32
2018-09-07,1.343,1.7424,1.343
2018-09-10,1.317,-1.936,1.317
2018-09-11,1.32,0.2278,1.32
2018-09-12,1.293,-2.0455,1.293
2018-09-13,1.276,-1.3148,1.276
2018-09-14,1.269,-0.5486,1.269
2018-09-17,1.244,-1.9701,1.244
2018-09-18,1.263,1.5273,1.263
2018-09-19,1.282,1.5044,1.282
2018-09-20,1.278,-0.312,1.278
2018-09-21,1.305,2.1127,1.305
2018-09-25,1.307,0.1533,1.307
2018-09-26,1.327,1.5302,1.327
2018-09-27,1.323,-0.3014,1.323
2018-09-28,1.335,0.907,1.335
2018-10-08,1.276,-4.4195,1.276
2018-10-09,1.269,-0.5486,1.269
2018-10-10,1.263,-0.4728,1.263
2018-10-11,1.208,-4.3547,1.208
2018-10-12,1.212,0.3311,1.212
2018-10-15,1.194,-1.4851,1.194
2018-10-16,1.165,-2.4288,1.165
2018-10-17,1.166,0.0858,1.166
2018-10-18,1.134,-2.7444,1.134
2018-10-19,1.172,3.351,1.172
2018-10-22,1.225,4.5222,1.225
2018-10-23,1.202,-1.8776,1.202
2018-10-24,1.191,-0.9151,1.191
2018-10-25,1.182,-0.7557,1.182
2018-10-26,1.172,-0.846,1.172
2018-10-29,1.147,-2.1331,1.147
2018-10-30,1.165,1.5693,1.165
2018-10-31,1.193,2.4034,1.193
2018-11-01,1.201,0.6706,1.201
2018-11-02,1.253,4.3297,1.253
2018-11-05,1.246,-0.5587,1.246
2018-11-06,1.246,0.0,1.246
2018-11-07,1.246,0.0,1.246
2018-11-08,1.245,-0.0803,1.245
2018-11-09,1.239,-0.4819,1.239
2018-11-12,1.262,1.8563,1.262
2018-11-13,1.281,1.5055,1.281
2018-11-14,1.273,-0.6245,1.273
2018-11-15,1.283,0.7855,1.283
2018-11-16,1.27,-1.0133,1.27
2018-11-19,1.273,0.2362,1.273
2018-11-20,1.245,-2.1995,1.245
2018-11-21,1.263,1.4458,1.263
2018-11-22,1.265,0.1584,1.265
2018-11-23,1.241,-1.8972,1.241
2018-11-26,1.23,-0.8864,1.23
2018-11-27,1.243,1.0569,1.243
