净值日期,单位净值,日增长率,累计净值
2016-12-27,0.661,0.3035,0.661
2016-12-28,0.655,-0.9077,0.655
2016-12-29,0.654,-0.1527,0.654
2016-12-30,0.654,0.0,0.654
2016-12-31,0.654,0.0,0.654
2017-01-03,0.657,0.4587,0.657
2017-01-04,0.661,0.6088,0.661
2017-01-05,0.663,0.3026,0.663
2017-01-06,0.656,-1.0558,0.656
2017-01-09,0.657,0.1524,0.657
2017-01-10,0.655,-0.3044,0.655
2017-01-11,0.65,-0.7634,0.65
2017-01-12,0.641,-1.3846,0.641
2017-01-13,0.634,-1.092,0.634
2017-01-16,0.625,-1.4196,0.625
2017-01-17,0.628,0.48,0.628
2017-01-18,0.631,0.4777,0.631
2017-01-19,0.629,-0.317,0.629
2017-01-20,0.634,0.7949,0.634
2017-01-23,0.639,0.7886,0.639
2017-01-24,0.639,0.0,0.639
2017-01-25,0.643,0.626,0.643
2017-01-26,0.643,0.0,0.643
2017-02-03,0.64,-0.4666,0.64
2017-02-06,0.643,0.4688,0.643
2017-02-07,0.643,0.0,0.643
2017-02-08,0.644,0.1555,0.644
2017-02-09,0.648,0.6211,0.648
2017-02-10,0.647,-0.1543,0.647
2017-02-13,0.65,0.4637,0.65
2017-02-14,0.652,0.3077,0.652
2017-02-15,0.649,-0.4601,0.649
2017-02-16,0.652,0.4622,0.652
2017-02-17,0.65,-0.3067,0.65
2017-02-20,0.659,1.3846,0.659
2017-02-21,0.662,0.4552,0.662
2017-02-22,0.661,-0.1511,0.661
2017-02-23,0.664,0.4539,0.664
2017-02-24,0.663,-0.1506,0.663
2017-02-27,0.658,-0.7541,0.658
2017-02-28,0.658,0.0,0.658
2017-03-01,0.66,0.304,0.66
2017-03-02,0.658,-0.303,0.658
2017-03-03,0.658,0.0,0.658
2017-03-06,0.66,0.304,0.66
2017-03-07,0.665,0.7576,0.665
2017-03-08,0.662,-0.4511,0.662
2017-03-09,0.659,-0.4532,0.659
2017-03-10,0.661,0.3035,0.661
2017-03-13,0.668,1.059,0.668
2017-03-14,0.667,-0.1497,0.667
2017-03-15,0.666,-0.1499,0.666
2017-03-16,0.667,0.1502,0.667
2017-03-17,0.666,-0.1499,0.666
2017-03-20,0.67,0.6006,0.67
2017-03-21,0.675,0.7463,0.675
2017-03-22,0.68,0.7407,0.68
2017-03-23,0.681,0.1471,0.681
2017-03-24,0.683,0.2937,0.683
2017-03-27,0.68,-0.4392,0.68
2017-03-28,0.679,-0.1471,0.679
2017-03-29,0.677,-0.2946,0.677
2017-03-30,0.669,-1.1817,0.669
2017-03-31,0.676,1.0463,0.676
2017-04-05,0.683,1.0355,0.683
2017-04-06,0.685,0.2928,0.685
2017-04-07,0.686,0.146,0.686
2017-04-10,0.68,-0.8746,0.68
2017-04-11,0.681,0.1471,0.681
2017-04-12,0.681,0.0,0.681
2017-04-13,0.687,0.8811,0.687
2017-04-14,0.683,-0.5822,0.683
2017-04-17,0.68,-0.4392,0.68
2017-04-18,0.686,0.8824,0.686
2017-04-19,0.684,-0.2915,0.684
2017-04-20,0.693,1.3158,0.693
2017-04-21,0.686,-1.0101,0.686
2017-04-24,0.677,-1.312,0.677
2017-04-25,0.687,1.4771,0.687
2017-04-26,0.682,-0.7278,0.682
2017-04-27,0.686,0.5865,0.686
2017-04-28,0.681,-0.7289,0.681
2017-05-02,0.68,-0.1468,0.68
2017-05-03,0.678,-0.2941,0.678
2017-05-04,0.675,-0.4425,0.675
2017-05-05,0.673,-0.2963,0.673
2017-05-08,0.67,-0.4458,0.67
2017-05-09,0.671,0.1493,0.671
2017-05-10,0.669,-0.2981,0.669
2017-05-11,0.671,0.299,0.671
2017-05-12,0.674,0.4471,0.674
2017-05-15,0.682,1.1869,0.682
2017-05-16,0.694,1.7595,0.694
2017-05-17,0.691,-0.4323,0.691
2017-05-18,0.692,0.1447,0.692
2017-05-19,0.696,0.578,0.696
2017-05-22,0.695,-0.1437,0.695
2017-05-23,0.694,-0.1439,0.694
2017-05-24,0.691,-0.4323,0.691
2017-05-25,0.689,-0.2894,0.689
2017-05-26,0.688,-0.1451,0.688
2017-05-31,0.686,-0.2907,0.686
2017-06-01,0.687,0.1458,0.687
2017-06-02,0.685,-0.2911,0.685
2017-06-05,0.681,-0.5839,0.681
2017-06-06,0.684,0.4405,0.684
2017-06-07,0.695,1.6082,0.695
2017-06-08,0.702,1.0072,0.702
2017-06-09,0.705,0.4274,0.705
2017-06-12,0.708,0.4255,0.708
2017-06-13,0.713,0.7062,0.713
2017-06-14,0.706,-0.9818,0.706
2017-06-15,0.703,-0.4249,0.703
2017-06-16,0.701,-0.2845,0.701
2017-06-19,0.707,0.8559,0.707
2017-06-20,0.704,-0.4243,0.704
2017-06-21,0.714,1.4205,0.714
2017-06-22,0.71,-0.5602,0.71
2017-06-23,0.716,0.8451,0.716
2017-06-26,0.722,0.838,0.722
2017-06-27,0.723,0.1385,0.723
2017-06-28,0.715,-1.1065,0.715
2017-06-29,0.721,0.8392,0.721
2017-06-30,0.722,0.1387,0.722
2017-07-03,0.719,-0.4155,0.719
2017-07-04,0.711,-1.1127,0.711
2017-07-05,0.718,0.9845,0.718
2017-07-06,0.714,-0.5571,0.714
2017-07-07,0.71,-0.5602,0.71
2017-07-10,0.708,-0.2817,0.708
2017-07-11,0.711,0.4237,0.711
2017-07-12,0.705,-0.8439,0.705
2017-07-13,0.706,0.1418,0.706
2017-07-14,0.706,0.0,0.706
2017-07-17,0.689,-2.4079,0.689
2017-07-18,0.69,0.1451,0.69
2017-07-19,0.696,0.8696,0.696
2017-07-20,0.701,0.7184,0.701
2017-07-21,0.697,-0.5706,0.697
2017-07-24,0.698,0.1435,0.698
2017-07-25,0.696,-0.2865,0.696
2017-07-26,0.688,-1.1494,0.688
2017-07-27,0.694,0.8721,0.694
2017-07-28,0.694,0.0,0.694
2017-07-31,0.698,0.5764,0.698
2017-08-01,0.699,0.1433,0.699
2017-08-02,0.697,-0.2861,0.697
2017-08-03,0.695,-0.2869,0.695
2017-08-04,0.69,-0.7194,0.69
2017-08-07,0.693,0.4348,0.693
2017-08-08,0.692,-0.1443,0.692
2017-08-09,0.701,1.3006,0.701
2017-08-10,0.703,0.2853,0.703
2017-08-11,0.7,-0.4267,0.7
2017-08-14,0.708,1.1429,0.708
2017-08-15,0.706,-0.2825,0.706
2017-08-16,0.707,0.1416,0.707
2017-08-17,0.705,-0.2829,0.705
2017-08-18,0.704,-0.1418,0.704
2017-08-21,0.708,0.5682,0.708
2017-08-22,0.705,-0.4237,0.705
2017-08-23,0.705,0.0,0.705
2017-08-24,0.699,-0.8511,0.699
2017-08-25,0.704,0.7153,0.704
2017-08-28,0.707,0.4261,0.707
2017-08-29,0.707,0.0,0.707
2017-08-30,0.708,0.1414,0.708
2017-08-31,0.706,-0.2825,0.706
2017-09-01,0.711,0.7082,0.711
2017-09-04,0.716,0.7032,0.716
2017-09-05,0.72,0.5587,0.72
2017-09-06,0.718,-0.2778,0.718
2017-09-07,0.719,0.1393,0.719
2017-09-08,0.72,0.1391,0.72
2017-09-11,0.712,-1.1111,0.712
2017-09-12,0.716,0.5618,0.716
2017-09-13,0.719,0.419,0.719
2017-09-14,0.72,0.1391,0.72
2017-09-15,0.721,0.1389,0.721
2017-09-18,0.728,0.9709,0.728
2017-09-19,0.726,-0.2747,0.726
2017-09-20,0.727,0.1377,0.727
2017-09-21,0.721,-0.8253,0.721
2017-09-22,0.72,-0.1387,0.72
2017-09-25,0.721,0.1389,0.721
2017-09-26,0.719,-0.2774,0.719
2017-09-27,0.723,0.5563,0.723
2017-09-28,0.728,0.6916,0.728
2017-09-29,0.733,0.6868,0.733
2017-10-09,0.737,0.5457,0.737
2017-10-10,0.747,1.3569,0.747
2017-10-11,0.752,0.6693,0.752
2017-10-12,0.751,-0.133,0.751
2017-10-13,0.753,0.2663,0.753
2017-10-16,0.75,-0.3984,0.75
2017-10-17,0.749,-0.1333,0.749
2017-10-18,0.755,0.8011,0.755
2017-10-19,0.76,0.6623,0.76
2017-10-20,0.758,-0.2632,0.758
2017-10-23,0.765,0.9235,0.765
2017-10-24,0.766,0.1307,0.766
2017-10-25,0.773,0.9138,0.773
2017-10-26,0.77,-0.3881,0.77
2017-10-27,0.773,0.3896,0.773
2017-10-30,0.771,-0.2587,0.771
2017-10-31,0.771,0.0,0.771
2017-11-01,0.766,-0.6485,0.766
2017-11-02,0.761,-0.6527,0.761
2017-11-03,0.762,0.1314,0.762
2017-11-06,0.775,1.706,0.775
2017-11-07,0.775,0.0,0.775
2017-11-08,0.771,-0.5161,0.771
2017-11-09,0.773,0.2594,0.773
2017-11-10,0.78,0.9056,0.78
2017-11-13,0.785,0.641,0.785
2017-11-14,0.777,-1.0191,0.777
2017-11-15,0.772,-0.6435,0.772
2017-11-16,0.782,1.2953,0.782
2017-11-17,0.768,-1.7903,0.768
2017-11-20,0.779,1.4323,0.779
2017-11-21,0.787,1.027,0.787
2017-11-22,0.781,-0.7624,0.781
2017-11-23,0.75,-3.9693,0.75
2017-11-24,0.75,0.0,0.75
2017-11-27,0.735,-2.0,0.735
2017-11-28,0.744,1.2245,0.744
2017-11-29,0.74,-0.5376,0.74
2017-11-30,0.742,0.2703,0.742
2017-12-01,0.75,1.0782,0.75
2017-12-04,0.752,0.2667,0.752
2017-12-05,0.745,-0.9309,0.745
2017-12-06,0.751,0.8054,0.751
2017-12-07,0.745,-0.7989,0.745
2017-12-08,0.756,1.4765,0.756
2017-12-11,0.775,2.5132,0.775
2017-12-12,0.77,-0.6452,0.77
2017-12-13,0.775,0.6494,0.775
2017-12-14,0.774,-0.129,0.774
2017-12-15,0.773,-0.1292,0.773
2017-12-18,0.77,-0.3881,0.77
2017-12-19,0.778,1.039,0.778
2017-12-20,0.779,0.1285,0.779
2017-12-21,0.789,1.2837,0.789
2017-12-22,0.784,-0.6337,0.784
2017-12-25,0.78,-0.5102,0.78
2017-12-26,0.781,0.1282,0.781
2017-12-27,0.77,-1.4085,0.77
2017-12-28,0.774,0.5195,0.774
2017-12-29,0.783,1.1628,0.783
2017-12-31,0.783,0.0,0.783
2018-01-02,0.789,0.7663,0.789
2018-01-03,0.791,0.2535,0.791
2018-01-04,0.797,0.7585,0.797
2018-01-05,0.801,0.5019,0.801
2018-01-08,0.803,0.2497,0.803
2018-01-09,0.81,0.8717,0.81
2018-01-10,0.806,-0.4938,0.806
2018-01-11,0.802,-0.4963,0.802
2018-01-12,0.802,0.0,0.802
2018-01-15,0.797,-0.6234,0.797
2018-01-16,0.806,1.1292,0.806
2018-01-17,0.802,-0.4963,0.802
2018-01-18,0.801,-0.1247,0.801
2018-01-19,0.799,-0.2497,0.799
2018-01-22,0.816,2.1277,0.816
2018-01-23,0.822,0.7353,0.822
2018-01-24,0.826,0.4866,0.826
2018-01-25,0.818,-0.9685,0.818
2018-01-26,0.824,0.7335,0.824
2018-01-29,0.806,-2.1845,0.806
2018-01-30,0.806,0.0,0.806
2018-01-31,0.809,0.3722,0.809
2018-02-01,0.796,-1.6069,0.796
2018-02-02,0.804,1.005,0.804
2018-02-05,0.795,-1.1194,0.795
2018-02-06,0.763,-4.0252,0.763
2018-02-07,0.75,-1.7038,0.75
2018-02-08,0.761,1.4667,0.761
2018-02-09,0.739,-2.8909,0.739
2018-02-12,0.763,3.2476,0.763
2018-02-13,0.768,0.6553,0.768
2018-02-14,0.776,1.0417,0.776
2018-02-22,0.789,1.6753,0.789
